INSTANCE:	V10_C40
VEHICLES:	10
CUSTOMERS:	40
TIME UB:	14143
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    264		    207		       4	        0	 14143
       1	    793		    829		       4	        0	 14143
       2	    515		    149		       4	        0	 14143
       3	    833		    513		       4	        0	 14143
       4	    153		    136		       4	        0	 14143
       5	    411		    689		       4	        0	 14143
       6	    404		    842		       4	        3	   913
       7	      8		    425		       4	        0	 14143
       8	    524		    957		       4	        0	 14143
       9	    235		    826		       4	        0	 14143
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    777		    956		     0		 14143
       1	     71		    338		     1		  2047
       2	    749		    576		     1		  1422
       3	    939		    754		     2		  1929
       4	    915		    827		     4		  1098
       5	    135		    934		     2		  2017
       6	    845		    145		     2		  2045
       7	    979		    746		     1		  1649
       8	    314		    139		     2		  2008
       9	    388		    907		     1		  1345
      10	    786		    226		     1		  2823
      11	    492		    854		     1		  1598
      12	    641		    306		     1		  2601
      13	    113		    970		     1		  2297
      14	    234		    518		     1		  2433
      15	    692		    322		     1		  1129
      16	    517		    282		     1		  2479
      17	    837		    606		     1		  2268
      18	    176		    334		     1		  1157
      19	    688		    679		     1		  1558
      20	    312		    154		     1		  2804
      21	    148		    250		     1		  1372
      22	    790		    870		     2		  2641
      23	    343		    600		     2		  1978
      24	    500		    262		     1		  1678
      25	    530		    149		     1		  1707
      26	    487		    136		     2		  1185
      27	    245		    249		     1		  1192
      28	     22		    383		     2		  2669
      29	    721		    649		     1		  2419
      30	    777		    838		     1		  1238
      31	     61		    776		     1		  2584
      32	    114		    339		     2		  2572
      33	     87		    148		     1		  1157
      34	    482		    457		     1		  2790
      35	    357		    438		     1		  2252
      36	    421		    574		     1		  2224
      37	    623		    373		     1		  1499
      38	    756		    634		     1		  2537
      39	    486		    114		     1		  1854
      40	    833		    233		     1		  2572
