INSTANCE:	X-n384-k128
VEHICLES:	128
CUSTOMERS:	384
TIME UB:	8469
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    619		    668		       5	        0	  8469
       1	    455		    570		       4	        2	   100
       2	    650		    520		       4	        0	  8469
       3	    313		    597		       4	        1	   282
       4	     68		    549		       4	        1	   810
       5	    348		    658		       4	        1	   335
       6	    961		    754		       5	        3	   763
       7	    185		    898		       4	        1	   698
       8	    297		    575		       5	        0	  8469
       9	    258		    600		       4	        0	  8469
      10	    683		    832		       5	        0	  8469
      11	    529		    801		       5	        0	  8469
      12	    921		    912		       5	        0	  8469
      13	    112		    811		       5	        1	   709
      14	    267		    968		       4	        1	   555
      15	     49		    488		       4	        0	  8469
      16	    651		    636		       5	        0	  8469
      17	    220		     35		       4	        1	   683
      18	    131		    872		       5	        0	  8469
      19	    379		     78		       4	        0	  8469
      20	    655		    637		       5	        0	  8469
      21	    347		    601		       4	        1	   186
      22	     29		    435		       4	        1	   950
      23	    719		    490		       5	        0	  8469
      24	    101		    747		       5	        0	  8469
      25	    860		    608		       4	        0	  8469
      26	    357		    700		       5	        0	  8469
      27	     40		    507		       5	        2	   594
      28	    467		    625		       5	        0	  8469
      29	    959		    282		       5	        2	   517
      30	    789		    316		       4	        2	   612
      31	    730		    598		       5	        2	   447
      32	    189		    622		       5	        0	  8469
      33	    518		    137		       4	        1	   688
      34	    279		    673		       4	        0	  8469
      35	    406		    772		       5	        0	  8469
      36	    371		    640		       4	        0	  8469
      37	    662		    668		       4	        3	   409
      38	    601		    664		       5	        4	   329
      39	    149		    448		       4	        2	   362
      40	    622		    737		       5	        0	  8469
      41	    699		    606		       5	        1	   441
      42	    176		    751		       4	        1	   456
      43	    680		    704		       5	        0	  8469
      44	    819		    403		       5	        2	   426
      45	    139		    541		       4	        0	  8469
      46	     44		    591		       4	        2	   846
      47	    170		    268		       4	        1	   423
      48	    218		    615		       5	        2	   568
      49	    294		    710		       4	        1	   324
      50	    411		    768		       4	        1	   439
      51	     73		    457		       5	        0	  8469
      52	    437		    708		       4	        0	  8469
      53	    799		     15		       5	        2	   832
      54	    332		    761		       5	        0	  8469
      55	    684		    692		       4	        2	   316
      56	    252		    718		       4	        1	   597
      57	    358		    401		       4	        0	  8469
      58	    854		    966		       4	        1	  1100
      59	    181		    471		       4	        1	   355
      60	    275		    527		       5	        2	   335
      61	    849		    738		       4	        0	  8469
      62	    421		    630		       4	        1	   189
      63	    228		    334		       5	        0	  8469
      64	    977		    488		       5	        1	   935
      65	    376		    751		       5	        3	   486
      66	    398		    274		       4	        2	   355
      67	    263		    861		       4	        2	   638
      68	    136		    446		       4	        0	  8469
      69	    609		    662		       4	        3	   326
      70	    806		    514		       4	        1	   534
      71	    502		    561		       4	        1	    63
      72	    171		    385		       4	        0	  8469
      73	    548		    608		       5	        0	  8469
      74	    330		    606		       4	        2	   221
      75	    429		    696		       4	        0	  8469
      76	    510		     14		       5	        0	  8469
      77	    491		    870		       4	        0	  8469
      78	    222		    572		       5	        0	  8469
      79	     58		    388		       4	        0	  8469
      80	    171		    610		       4	        2	   691
      81	    911		    834		       5	        2	   558
      82	    563		    291		       5	        0	  8469
      83	    255		    573		       4	        3	   456
      84	    515		    661		       4	        1	   224
      85	    419		    642		       5	        0	  8469
      86	    161		    286		       4	        0	  8469
      87	    390		    737		       5	        1	   430
      88	    668		    628		       4	        0	  8469
      89	    948		    742		       4	        0	  8469
      90	    973		     64		       4	        0	  8469
      91	    284		    656		       4	        0	  8469
      92	    593		    635		       5	        0	  8469
      93	    146		    811		       5	        1	   553
      94	    518		    378		       5	        0	  8469
      95	    502		    601		       4	        0	  8469
      96	    264		    440		       4	        0	  8469
      97	    665		    642		       5	        2	   226
      98	    441		    883		       4	        1	   485
      99	    234		    746		       5	        1	   433
     100	    342		    496		       4	        0	  8469
     101	    974		    278		       5	        0	  8469
     102	    595		    961		       5	        1	   637
     103	    853		    637		       4	        0	  8469
     104	    223		    358		       4	        1	   446
     105	    330		    661		       4	        2	   431
     106	    572		    520		       4	        3	   130
     107	    730		    609		       5	        0	  8469
     108	    764		    912		       4	        0	  8469
     109	    995		    892		       4	        0	  8469
     110	    185		    815		       4	        2	   591
     111	    130		    680		       4	        3	   618
     112	     73		     17		       5	        0	  8469
     113	    758		    634		       5	        0	  8469
     114	    695		    617		       5	        0	  8469
     115	     17		    636		       5	        1	   921
     116	     79		    536		       4	        2	   493
     117	    758		    526		       5	        0	  8469
     118	    888		    336		       4	        0	  8469
     119	    262		    554		       5	        1	   275
