INSTANCE:	V65_C195
VEHICLES:	65
CUSTOMERS:	195
TIME UB:	14143
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    829		    768		       4	        1	   878
       1	    708		    126		       4	        0	 14143
       2	    254		    827		       4	        1	   739
       3	    334		    849		       4	        0	 14143
       4	    176		    350		       4	        0	 14143
       5	    976		    511		       4	        0	 14143
       6	    836		    603		       4	        0	 14143
       7	     65		    339		       4	        0	 14143
       8	    501		    622		       4	        0	 14143
       9	    987		    733		       4	        0	 14143
      10	    336		    861		       4	        0	 14143
      11	    422		    338		       4	        1	  1619
      12	     36		    429		       4	        3	  1802
      13	    220		    594		       4	        0	 14143
      14	    669		    976		       4	        0	 14143
      15	    504		    928		       4	        0	 14143
      16	    935		     58		       4	        0	 14143
      17	    778		    765		       4	        0	 14143
      18	    725		    157		       4	        1	  1952
      19	    387		    277		       4	        0	 14143
      20	    924		    584		       4	        2	   854
      21	    675		    780		       4	        0	 14143
      22	    670		    173		       4	        1	  1909
      23	    109		    927		       4	        0	 14143
      24	    557		    348		       4	        0	 14143
      25	    126		    838		       4	        3	   981
      26	    158		    897		       4	        0	 14143
      27	    870		    228		       4	        0	 14143
      28	    429		    163		       4	        0	 14143
      29	    577		    879		       4	        0	 14143
      30	    547		    146		       4	        0	 14143
      31	    643		    790		       4	        0	 14143
      32	    784		    995		       4	        1	   486
      33	    902		     81		       4	        0	 14143
      34	    294		    567		       4	        0	 14143
      35	    160		    352		       4	        0	 14143
      36	    842		    709		       4	        0	 14143
      37	    711		    880		       4	        1	  1203
      38	    318		    322		       4	        0	 14143
      39	    972		    328		       4	        0	 14143
      40	    711		    250		       4	        3	  1978
      41	    365		    851		       4	        0	 14143
      42	    949		    765		       4	        0	 14143
      43	    710		    862		       4	        0	 14143
      44	    156		    557		       4	        2	  1976
      45	    380		    889		       4	        1	  1305
      46	    194		    130		       4	        2	  1961
      47	    985		    883		       4	        2	  1814
      48	    178		    371		       4	        0	 14143
      49	    154		    414		       4	        0	 14143
      50	     36		    833		       4	        1	  1591
      51	    705		    727		       4	        0	 14143
      52	    911		     52		       4	        0	 14143
      53	    265		    252		       4	        1	  1260
      54	    127		    923		       4	        0	 14143
      55	    505		    105		       4	        0	 14143
      56	    628		    723		       4	        0	 14143
      57	      4		    290		       4	        0	 14143
      58	    183		    393		       4	        0	 14143
      59	    274		    832		       4	        0	 14143
      60	    145		    809		       4	        0	 14143
      61	    186		     45		       4	        0	 14143
      62	     83		    890		       4	        1	  1798
      63	      8		     33		       4	        2	  1522
      64	    766		    623		       4	        0	 14143
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    664		    955		     0		 14143
       1	    102		    551		     4		  1191
       2	    848		     96		     3		  1705
       3	    884		    976		     1		  2387
       4	    788		    646		     1		  1867
       5	    663		    953		     1		  2984
       6	    819		    696		     1		  1838
       7	    797		    659		     1		  1736
       8	    592		    134		     1		  1834
       9	    926		    404		     3		  1432
      10	    750		    580		     1		  1878
      11	    611		     70		     2		  2395
      12	    129		    127		     1		  1720
      13	    542		    653		     1		  2918
      14	    692		    590		     1		  1773
      15	    123		    468		     2		  2869
      16	    650		    867		     1		  1849
      17	    500		    515		     1		  2055
      18	    994		    712		     1		  1513
      19	    433		    169		     1		  2603
      20	    182		    755		     1		  2252
      21	    131		    967		     1		  2639
      22	     75		    641		     2		  2124
      23	    256		    452		     1		  1320
      24	    405		    714		     1		  1153
      25	    385		     68		     1		  2058
      26	    704		    827		     1		  2458
      27	    308		    497		     1		  2654
      28	    791		    362		     1		  1899
      29	    636		    517		     1		  1872
      30	    383		    218		     1		  2527
      31	    456		    230		     1		  1434
      32	    882		    788		     1		  2397
      33	    653		    422		     2		  2517
      34	    272		    825		     1		  2044
      35	    676		    981		     3		  1242
      36	    769		    746		     1		  2852
      37	    861		    186		     1		  1419
      38	    680		    851		     3		  2697
      39	    365		    458		     4		  1808
      40	     57		    756		     2		  1530
      41	    264		    138		     1		  2293
      42	    822		    257		     4		  2344
      43	    506		    649		     1		  1603
      44	    332		    644		     1		  1278
      45	    240		     91		     1		  1484
      46	    520		    789		     1		  2647
      47	    965		    956		     2		  1085
      48	    161		    435		     1		  2867
      49	    985		    457		     1		  2371
      50	     22		    583		     1		  1325
      51	    644		    282		     1		  2955
      52	    308		    413		     1		  2520
      53	    380		    742		     1		  2507
      54	    376		    192		     1		  2694
      55	    570		    354		     1		  1531
      56	    707		    957		     1		  2645
      57	    418		    985		     1		  1682
      58	    788		    158		     1		  2397
      59	    168		    943		     1		  3000
      60	    924		    110		     1		  1091
      61	    516		    456		     1		  2470
      62	    386		    218		     3		  2527
      63	    651		    172		     1		  2021
      64	    744		    563		     3		  1293
      65	    347		    294		     1		  1444
      66	    909		    685		     1		  2811
      67	    145		    196		     1		  2246
      68	    591		    728		     1		  1360
      69	     91		    862		     1		  2814
      70	    492		    521		     3		  1865
      71	     36		    629		     1		  2052
      72	    165		    781		     3		  1992
      73	    283		    822		     1		  1346
      74	    947		    283		     1		  1663
      75	    221		    781		     2		  2976
      76	    124		    414		     1		  2650
      77	    142		    590		     1		  2481
      78	     51		    851		     1		  1751
      79	    815		    770		     3		  2276
      80	    723		    254		     1		  1876
      81	    313		    332		     1		  2809
      82	    434		     91		     4		  1024
      83	    802		    269		     2		  2013
      84	    182		    875		     1		  1502
      85	    334		    794		     1		  2079
      86	    556		    661		     1		  2395
      87	    571		    878		     1		  1300
      88	    582		    822		     1		  1878
      89	    836		    295		     1		  2976
      90	    192		    144		     2		  1218
      91	    950		    824		     1		  2910
      92	    283		     36		     1		  1946
      93	    455		    310		     1		  1157
      94	    111		    316		     1		  2099
      95	    986		    249		     1		  1288
      96	    811		    189		     1		  1061
      97	    274		    803		     1		  1113
      98	    560		    575		     1		  2548
      99	    428		    849		     1		  1100
     100	    406		    391		     1		  2700
     101	    753		    599		     1		  2687
     102	    469		    377		     1		  2003
     103	    847		    431		     1		  1503
     104	    423		    766		     1		  1777
     105	    950		    620		     1		  1093
     106	    941		    216		     1		  1349
     107	    102		    669		     1		  2862
     108	    224		    827		     1		  2149
     109	     48		    489		     1		  1484
     110	    154		    968		     1		  1843
     111	    329		    845		     1		  2916
     112	    898		    230		     1		  1839
     113	    801		    755		     2		  2407
     114	    188		    655		     1		  2624
     115	    463		    668		     4		  1083
     116	    236		    235		     1		  2599
     117	    430		     85		     1		  1881
     118	    587		    182		     1		  1743
     119	      9		    915		     1		  1239
     120	     44		    550		     1		  1474
     121	    932		    558		     1		  1328
     122	    504		    979		     1		  2655
     123	    279		    505		     1		  1174
     124	    620		    622		     1		  1589
     125	    526		    231		     1		  2690
     126	    817		     15		     1		  2708
     127	     15		    544		     1		  1691
     128	    414		    448		     1		  2866
     129	    545		    276		     1		  1957
     130	    622		     60		     2		  2721
     131	    416		    210		     1		  1584
     132	    458		    248		     1		  2885
     133	    789		    436		     1		  1734
     134	    522		    739		     2		  1768
     135	    866		     40		     1		  2921
     136	    157		    641		     1		  2401
     137	    852		    256		     1		  1409
     138	    752		    662		     1		  2024
     139	    261		    424		     2		  2150
     140	    208		      2		     4		  1817
     141	    316		    237		     2		  2372
     142	     94		    514		     3		  2877
     143	    288		    331		     1		  2902
     144	    682		    384		     1		  2634
     145	    989		    551		     3		  1922
     146	    283		    425		     1		  2242
     147	    627		    430		     1		  1894
     148	     39		    343		     1		  2681
     149	    221		    625		     1		  1495
     150	    456		    737		     1		  1141
     151	    267		    279		     2		  2543
     152	    201		    743		     1		  1428
     153	    768		    514		     4		  1275
     154	    458		    747		     1		  1472
     155	    954		    701		     1		  1057
     156	    492		    251		     1		  1099
     157	    259		    521		     1		  1141
     158	    780		    206		     1		  2064
     159	     38		     82		     2		  2607
     160	    595		    730		     1		  1381
     161	    760		    868		     1		  2464
     162	    828		    688		     1		  1743
     163	    296		    593		     1		  2616
     164	    752		    758		     2		  1019
     165	    364		    486		     1		  2445
     166	    585		    665		     1		  2946
     167	    805		    696		     1		  1089
     168	    782		    259		     4		  3000
     169	    129		    440		     3		  1501
     170	    169		     96		     2		  1592
     171	    588		    897		     1		  1941
     172	    511		    924		     1		  1532
     173	     44		    612		     1		  1332
     174	    909		    123		     1		  1568
     175	    997		     48		     1		  2212
     176	    255		    436		     1		  1839
     177	     77		    691		     4		  2389
     178	    498		    510		     1		  1821
     179	    280		    173		     2		  2132
     180	    717		    173		     1		  2926
     181	    902		    492		     1		  2090
     182	    108		    912		     1		  1095
     183	     50		    221		     2		  1190
     184	    163		    858		     1		  2916
     185	    199		    426		     2		  1212
     186	    533		    326		     1		  2525
     187	    804		    424		     1		  2824
     188	     14		    354		     1		  2982
     189	    739		    210		     2		  1693
     190	     36		    556		     1		  2478
     191	    420		    447		     1		  2433
     192	    700		    490		     4		  1090
     193	    592		    337		     1		  2143
     194	    726		    646		     1		  1248
     195	    458		     56		     1		  1895
