INSTANCE:	V20_C60
VEHICLES:	20
CUSTOMERS:	60
TIME UB:	14143
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    107		    161		       4	        0	 14143
       1	    458		    558		       4	        0	 14143
       2	    762		    368		       4	        0	 14143
       3	     35		    215		       4	        0	 14143
       4	    456		    386		       4	        1	  1162
       5	    916		    428		       4	        0	 14143
       6	    638		    611		       4	        0	 14143
       7	     91		    737		       4	        0	 14143
       8	     49		     15		       4	        0	 14143
       9	    585		    254		       4	        0	 14143
      10	    366		    604		       4	        0	 14143
      11	    156		     83		       4	        0	 14143
      12	    701		    998		       4	        0	 14143
      13	    683		    833		       4	        0	 14143
      14	    414		     36		       4	        0	 14143
      15	    651		    568		       4	        0	 14143
      16	    749		    609		       4	        0	 14143
      17	    487		      6		       4	        0	 14143
      18	    699		    179		       4	        0	 14143
      19	    480		    165		       4	        0	 14143
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    741		    845		     0		 14143
       1	    577		    462		     1		  1684
       2	    410		    567		     1		  1050
       3	    141		    452		     1		  2718
       4	    721		    920		     1		  1756
       5	    221		    815		     1		  2404
       6	    342		    401		     1		  1521
       7	    808		    203		     1		  2505
       8	    245		    358		     1		  1992
       9	    646		    862		     1		  1805
      10	    270		    349		     1		  2342
      11	    858		    992		     1		  1345
      12	    781		    566		     1		  2344
      13	    809		    237		     1		  1019
      14	    158		    659		     3		  2938
      15	    249		    660		     1		  1814
      16	    227		    515		     1		  2885
      17	    820		    279		     1		  1931
      18	    560		    630		     1		  1814
      19	    219		    479		     1		  1770
      20	    738		    653		     2		  1503
      21	    671		    542		     1		  1206
      22	    925		    121		     1		  1218
      23	    500		    909		     1		  1086
      24	    422		     17		     1		  2325
      25	    983		    311		     3		  2756
      26	     55		    171		     3		  1058
      27	    957		    343		     1		  1782
      28	     12		    618		     1		  2631
      29	     44		    551		     1		  2736
      30	    624		    716		     1		  1839
      31	    103		    489		     1		  2666
      32	    525		    842		     1		  2222
      33	      0		    348		     1		  2149
      34	    410		    548		     3		  1682
      35	    786		    504		     1		  2729
      36	    757		     22		     1		  1450
      37	    294		    228		     3		  2904
      38	    597		     83		     1		  1036
      39	    350		    249		     1		  2274
      40	    938		      6		     2		  2670
      41	    661		    293		     1		  1005
      42	    865		    374		     1		  2625
      43	      3		    647		     1		  2282
      44	    168		    844		     1		  1319
      45	    854		    415		     1		  1987
      46	    455		    632		     1		  1422
      47	    247		    520		     1		  2582
      48	    990		    230		     1		  2257
      49	    560		    199		     2		  1718
      50	    799		    452		     3		  2206
      51	    776		    795		     1		  2387
      52	    909		    593		     2		  2352
      53	    518		    700		     4		  1730
      54	    194		    730		     1		  2617
      55	    204		    621		     1		  2168
      56	    723		    244		     1		  1039
      57	    274		    442		     1		  1903
      58	    101		    514		     1		  1792
      59	    205		     11		     1		  1421
      60	     96		    295		     2		  2693
