INSTANCE:	X-n587-k195
VEHICLES:	195
CUSTOMERS:	587
TIME UB:	8469
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    918		    803		       5	        0	  8469
       1	    735		     76		       5	        3	  1597
       2	    591		    195		       5	        1	  1332
       3	    151		    693		       5	        2	  1544
       4	    710		    695		       4	        1	   575
       5	    605		    162		       5	        1	  1460
       6	    776		     80		       5	        0	  8469
       7	    814		    607		       4	        0	  8469
       8	     80		    399		       4	        2	  1389
       9	    609		    223		       5	        0	  8469
      10	     97		    971		       5	        3	  1344
      11	    636		    695		       5	        0	  8469
      12	    781		    654		       4	        0	  8469
      13	    881		     18		       5	        0	  8469
      14	    363		    577		       4	        1	   980
      15	    674		    905		       4	        3	   337
      16	    525		    364		       4	        1	   708
      17	    936		    678		       4	        1	   390
      18	    564		    929		       4	        1	   364
      19	    984		     28		       5	        2	  1118
      20	    653		    648		       5	        2	   409
      21	    147		    381		       5	        1	  1323
      22	    708		    481		       5	        0	  8469
      23	    402		    222		       4	        0	  8469
      24	     80		    276		       4	        0	  8469
      25	    823		    795		       5	        1	   199
      26	    230		    346		       5	        0	  8469
      27	    645		    128		       5	        0	  8469
      28	    431		    107		       5	        0	  8469
      29	    413		    103		       5	        0	  8469
      30	    267		    418		       4	        2	  1080
      31	    380		    904		       4	        1	   708
      32	    574		    247		       4	        2	   835
      33	    649		    420		       4	        1	   604
      34	    610		    428		       5	        0	  8469
      35	    857		    386		       5	        0	  8469
      36	    397		    932		       4	        0	  8469
      37	    474		    791		       5	        0	  8469
      38	     99		    998		       4	        4	   972
      39	    282		    685		       5	        1	   962
      40	    765		    916		       4	        0	  8469
      41	    358		      5		       5	        1	  1253
      42	    625		    129		       4	        0	  8469
      43	    920		    809		       5	        0	  8469
      44	    586		    337		       5	        0	  8469
      45	    885		    644		       5	        2	   536
      46	    740		    837		       4	        0	  8469
      47	    566		    172		       5	        2	  1095
      48	    462		    414		       5	        1	  1326
      49	    597		    310		       5	        0	  8469
      50	    421		    876		       5	        1	   678
      51	    621		    918		       5	        1	   314
      52	    740		    958		       4	        1	   306
      53	    715		    867		       4	        1	   215
      54	    178		    588		       4	        0	  8469
      55	    473		    713		       4	        1	   822
      56	    850		    189		       4	        2	  1066
      57	    944		    824		       4	        0	  8469
      58	    267		    210		       5	        1	  1576
      59	    720		    914		       4	        0	  8469
      60	    878		    496		       4	        0	  8469
      61	    258		    488		       5	        0	  8469
      62	     44		    186		       4	        0	  8469
      63	    756		    128		       4	        0	  8469
      64	    749		    551		       4	        3	   453
      65	    144		    320		       5	        0	  8469
      66	    892		    692		       5	        0	  8469
      67	    816		    310		       5	        4	   910
      68	    719		    567		       5	        1	   574
      69	    527		     56		       5	        1	  1402
      70	    654		    832		       5	        1	   320
      71	    719		     52		       5	        0	  8469
      72	    660		    944		       4	        0	  8469
      73	    809		    754		       5	        2	   289
      74	     99		    169		       5	        0	  8469
      75	    112		    603		       4	        2	   932
      76	    138		    787		       5	        2	  1143
      77	    923		    289		       5	        0	  8469
      78	     33		    379		       4	        1	  1987
      79	    782		    427		       4	        0	  8469
      80	    527		    995		       5	        0	  8469
      81	    205		    398		       5	        0	  8469
      82	    362		    928		       4	        2	   692
      83	    244		     56		       4	        0	  8469
      84	    935		    348		       5	        1	   611
      85	     86		    854		       4	        0	  8469
      86	    699		    764		       5	        1	   398
      87	    440		    878		       5	        0	  8469
      88	    710		    807		       4	        1	   380
      89	    159		    535		       4	        0	  8469
      90	    788		    509		       5	        2	   492
      91	    971		    672		       4	        0	  8469
      92	    167		    357		       4	        0	  8469
      93	    398		    480		       5	        3	   865
      94	    118		    571		       5	        0	  8469
      95	    906		    762		       4	        0	  8469
      96	    713		     82		       4	        0	  8469
      97	    445		    170		       4	        0	  8469
      98	    557		    620		       4	        0	  8469
      99	     50		    500		       4	        1	  1231
     100	     79		    917		       4	        0	  8469
     101	    423		    243		       4	        4	  1190
     102	    754		    893		       5	        0	  8469
     103	    770		      2		       5	        0	  8469
     104	    660		    387		       5	        1	   816
     105	    550		    820		       5	        0	  8469
     106	     91		     96		       4	        0	  8469
     107	    171		    394		       4	        1	  1217
     108	    252		    842		       5	        1	   720
     109	    806		    813		       5	        2	   248
     110	    966		    296		       5	        0	  8469
     111	     58		    455		       5	        0	  8469
     112	    163		    857		       5	        0	  8469
     113	    559		    896		       4	        1	   451
     114	    434		    358		       5	        0	  8469
     115	    109		    732		       5	        2	  1159
     116	    945		    924		       4	        2	    42
     117	    552		    862		       4	        1	   535
     118	    660		    781		       4	        0	  8469
     119	    635		    887		       5	        0	  8469
     120	    791		    822		       5	        0	  8469
     121	     39		    967		       4	        0	  8469
     122	    651		     13		       5	        0	  8469
     123	    679		    989		       5	        0	  8469
     124	    123		    311		       4	        0	  8469
     125	    777		    841		       4	        1	   180
     126	    300		    770		       4	        1	   799
     127	     38		    939		       4	        0	  8469
     128	     90		    822		       5	        0	  8469
     129	     74		    658		       4	        0	  8469
     130	    219		    933		       5	        2	  1244
     131	    410		    194		       4	        0	  8469
     132	    625		    969		       5	        2	   544
     133	    773		    788		       5	        1	   378
     134	    387		    877		       4	        1	   680
     135	    563		     13		       5	        0	  8469
     136	    360		    458		       4	        0	  8469
     137	    616		    680		       5	        0	  8469
     138	    577		    997		       5	        0	  8469
     139	    668		    101		       5	        0	  8469
     140	    117		    642		       4	        0	  8469
     141	    662		    198		       4	        1	  1461
     142	     16		    739		       5	        1	  1728
     143	    604		    580		       5	        1	   624
     144	     25		      7		       5	        1	  2464
     145	    930		    285		       5	        0	  8469
     146	    609		    789		       4	        1	   369
     147	     57		    176		       4	        1	  1499
     148	    501		    445		       4	        0	  8469
     149	    544		    247		       4	        1	   984
     150	    938		    462		       5	        0	  8469
     151	    964		    651		       5	        1	   336
     152	    155		    865		       5	        1	  1008
     153	    182		    561		       5	        0	  8469
     154	    214		    405		       5	        1	  1409
     155	    653		    463		       5	        0	  8469
     156	     85		    634		       5	        0	  8469
     157	    389		    203		       4	        1	  1762
     158	      1		    227		       5	        0	  8469
     159	    958		    954		       5	        2	    65
     160	    456		    367		       4	        0	  8469
     161	    531		    205		       5	        1	  1289
     162	    589		    624		       4	        2	   560
     163	    264		    483		       4	        1	  1121
     164	    155		    207		       4	        1	  1486
     165	    533		    943		       5	        1	   517
     166	    416		    970		       5	        0	  8469
     167	    103		    549		       5	        2	  1384
     168	    839		     23		       4	        1	  1211
     169	    924		    493		       5	        1	   586
     170	     51		    291		       4	        1	  1843
     171	    918		    370		       4	        0	  8469
     172	    829		    839		       5	        0	  8469
     173	    918		    559		       4	        0	  8469
     174	    403		    612		       4	        0	  8469
     175	    620		      2		       5	        0	  8469
     176	    272		    553		       5	        0	  8469
     177	    743		    575		       4	        0	  8469
     178	     32		    510		       4	        1	  1121
     179	    606		    394		       5	        0	  8469
     180	    403		     69		       5	        1	  1411
     181	    707		    838		       5	        2	   234
     182	    403		     43		       4	        1	  1793
     183	    994		    792		       5	        0	  8469
     184	    621		    723		       4	        0	  8469
     185	    554		    923		       4	        0	  8469
     186	    599		      6		       5	        2	  1831
     187	    354		    660		       5	        1	  1037
     188	     23		    228		       5	        1	  1502
     189	    484		     78		       5	        1	  1768
     190	     69		    747		       4	        1	   858
     191	    900		    613		       4	        3	   351
     192	    484		    126		       4	        0	  8469
     193	    499		    737		       4	        0	  8469
     194	    684		    924		       5	        0	  8469
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    909		    919		     0		  8469
       1	    878		    721		     1		   616
       2	    969		     85		     2		  2654
       3	    955		    148		     2		  1959
       4	    587		    903		     2		  1026
       5	    544		    703		     1		  1068
       6	    461		    167		     1		  2544
       7	     37		    644		     1		  2224
       8	    615		     22		     1		  3193
       9	    384		    364		     3		  1869
      10	    570		    124		     1		  2720
      11	    692		    985		     4		   612
      12	     62		    150		     1		  4431
      13	    188		    450		     1		  2330
      14	    674		    658		     1		   828
      15	    676		    904		     1		   863
      16	    815		    984		     2		   300
      17	    710		     16		     1		  2435
      18	    576		   1000		     1		  1253
      19	    547		     92		     1		  2963
      20	    587		    397		     1		  1542
      21	     26		    150		     2		  3987
      22	    366		    835		     3		  2156
      23	    516		    892		     3		  1569
      24	    448		    923		     1		  1643
      25	    513		    799		     1		  1141
      26	    905		    388		     1		  1374
      27	    560		    782		     2		  1106
      28	    465		    552		     3		  1385
      29	    315		    645		     3		  1555
      30	    738		    396		     2		  1338
      31	     45		    915		     2		  2066
      32	    797		    871		     2		   326
      33	    922		    643		     3		   984
      34	    793		    586		     1		  1266
      35	    921		    458		     1		  1778
      36	    160		    295		     1		  3642
      37	    598		    257		     4		  1823
      38	    516		    221		     2		  1605
      39	    788		    634		     2		   728
      40	    425		    751		     1		  1627
      41	    949		    444		     3		  1054
      42	    987		    459		     1		  1724
      43	    182		    279		     5		  2985
      44	    127		    354		     3		  2536
      45	    645		    609		     1		   886
      46	    917		    154		     2		  1562
      47	    729		    688		     1		   751
      48	    134		    510		     3		  2557
      49	    172		      2		     2		  3852
      50	    780		    565		     1		  1458
      51	    908		    477		     3		  1602
      52	    917		    341		     1		  1235
      53	    497		    623		     1		  1706
      54	    853		     27		     1		  2567
      55	    853		    521		     3		   875
      56	    519		    196		     2		  2426
      57	    827		    901		     5		   315
      58	    350		    168		     3		  3145
      59	    656		     56		     1		  3442
      60	    199		    924		     2		  1686
      61	    732		     55		     2		  2656
      62	    772		    748		     3		   796
      63	    884		    973		     1		   226
      64	    158		    430		     1		  1843
      65	     50		    959		     2		  3324
      66	    628		    860		     1		   662
      67	    264		    436		     3		  1995
      68	    441		    479		     1		  2092
      69	     95		    246		     1		  3296
      70	    236		    627		     1		  1688
      71	    307		    893		     2		  1418
      72	    695		    302		     3		  1591
      73	    378		    639		     1		  1663
      74	    830		     30		     3		  2897
      75	     44		    339		     1		  2452
      76	    122		    603		     1		  2075
      77	    850		    732		     3		   596
      78	    300		    719		     1		  2213
      79	     55		    954		     2		  2979
      80	    467		    494		     4		  2088
      81	    153		    641		     2		  2814
      82	    659		    564		     3		   990
      83	    490		    806		     1		  1534
      84	    823		    569		     1		   746
      85	    441		    898		     1		  1024
      86	    589		    516		     1		  1611
      87	    165		    614		     2		  2062
      88	     17		    749		     1		  2829
      89	    164		    778		     3		  2081
      90	    296		    858		     3		  1791
      91	    437		    866		     4		  1156
      92	    187		     88		     2		  2847
      93	    725		    988		     2		   731
      94	    125		    619		     1		  2201
      95	    352		    701		     1		  1265
      96	    447		    517		     2		  2016
      97	    316		     80		     2		  3430
      98	    555		    373		     2		  1448
      99	     84		    140		     1		  3006
     100	    341		    827		     1		  1649
     101	    541		    567		     2		  1484
     102	    919		    768		     1		   528
     103	    905		    944		     1		    83
     104	    892		     37		     3		  2808
     105	     74		    227		     1		  3494
     106	    911		    617		     2		   773
     107	    668		    697		     1		   850
     108	      1		     96		     2		  4618
     109	    223		    299		     2		  2736
     110	    637		    118		     2		  2966
     111	    622		    958		     2		   580
     112	    356		    127		     3		  3303
     113	    347		    777		     1		  1352
     114	    157		    190		     1		  3494
     115	      8		    497		     1		  2710
     116	    138		     78		     2		  2473
     117	    100		    192		     1		  2409
     118	    384		    598		     1		  2305
     119	    110		    163		     2		  3374
     120	    345		    464		     3		  1505
     121	     53		    628		     1		  3106
     122	    316		    705		     2		  1994
     123	    112		    361		     1		  3052
     124	    642		    405		     2		  1586
     125	    235		    578		     1		  2324
     126	    489		    621		     1		  1978
     127	    563		    916		     1		   947
     128	    759		    215		     1		  2510
     129	    822		    262		     2		  1446
     130	    960		    837		     5		   344
     131	    164		    988		     2		  1979
     132	     37		    513		     1		  2804
     133	    648		    247		     1		  1871
     134	    375		    402		     1		  1964
     135	    935		    676		     2		   774
     136	    233		    241		     1		  3329
     137	    891		    112		     3		  2296
     138	    378		    472		     2		  2017
     139	    457		    893		     1		  1071
     140	    852		    861		     1		   281
     141	    113		    701		     3		  2200
     142	    340		    913		     3		  1535
     143	    667		    718		     2		  1159
     144	    140		    332		     1		  2090
     145	    809		    908		     1		   357
     146	    968		    908		     2		   139
     147	    333		    418		     1		  2019
     148	     59		    136		     2		  2377
     149	    839		    123		     1		  1975
     150	    529		    215		     2		  2823
     151	    385		    380		     1		  2584
     152	    319		    417		     1		  2002
     153	    318		    216		     1		  3265
     154	    156		    119		     1		  3916
     155	    816		    160		     2		  2446
     156	    528		    320		     3		  2327
     157	    537		    114		     2		  2707
     158	    168		    838		     2		  1799
     159	    774		    825		     1		   527
     160	    216		    372		     1		  1894
     161	     16		    935		     3		  3201
     162	     60		    733		     2		  2909
     163	    500		     37		     1		  2320
     164	    343		    363		     3		  3153
     165	    429		     41		     2		  3790
     166	    708		    298		     4		  2524
     167	    411		    109		     2		  2250
     168	    840		    359		     1		  1588
     169	    865		    775		     2		   486
     170	    259		    348		     1		  2720
     171	    893		    516		     2		  1372
     172	    781		    239		     4		  1804
     173	    359		    199		     2		  2616
     174	    482		    214		     1		  3016
     175	     70		    526		     1		  2617
     176	    528		    103		     3		  2753
     177	    572		    770		     2		   797
     178	    802		    517		     1		  1514
     179	    876		    469		     2		  1092
     180	    952		    781		     2		   539
     181	    522		    595		     2		  1787
     182	     52		    336		     1		  2292
     183	    255		    413		     1		  3122
     184	    956		     21		     1		  2527
     185	    717		    142		     1		  2132
     186	    766		    880		     2		   522
     187	    524		    825		     1		  1480
     188	    657		    640		     1		   802
     189	    189		    232		     2		  2162
     190	    471		    339		     1		  2312
     191	    688		     98		     1		  3329
     192	    441		     81		     1		  2042
     193	    236		    735		     1		  1491
     194	    784		    692		     3		   783
     195	    743		    446		     1		  1491
     196	    201		     32		     2		  2928
     197	    188		    957		     1		  2496
     198	    381		    605		     3		  1963
     199	    227		    263		     2		  3479
     200	     69		     94		     1		  2364
     201	    123		    416		     4		  3000
     202	    341		    341		     1		  3188
     203	    450		    482		     1		  1637
     204	    251		    533		     1		  2137
     205	    352		    591		     2		  1593
     206	    724		    967		     1		   447
     207	    753		    539		     1		  1522
     208	    617		    989		     1		   986
     209	    455		    500		     1		  1674
     210	    472		    926		     1		  1415
     211	    395		    683		     2		  1815
     212	    789		    678		     2		   953
     213	    897		    272		     2		  1634
     214	    991		    492		     2		  1382
     215	    457		    837		     2		  1273
     216	    770		    852		     1		   407
     217	    153		    799		     2		  2644
     218	    643		    455		     1		  1162
     219	    924		    995		     1		   283
     220	    788		     75		     1		  2114
     221	    147		    318		     2		  3079
     222	    373		    184		     2		  3134
     223	    312		    527		     1		  1645
     224	    846		    684		     2		   909
     225	    725		    123		     2		  2845
