INSTANCE:	X-n192-k63
VEHICLES:	63
CUSTOMERS:	192
TIME UB:	8443
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	   1000		    475		       5	        0	  8443
       1	    878		    606		       5	        1	   423
       2	    708		    428		       5	        3	   358
       3	     42		    891		       4	        0	  8443
       4	    729		    846		       5	        1	   611
       5	    907		    505		       4	        0	  8443
       6	    425		    160		       4	        1	   579
       7	    253		    739		       4	        0	  8443
       8	    906		    599		       4	        1	   595
       9	    246		    850		       4	        0	  8443
      10	    793		    691		       4	        2	   515
      11	    974		    551		       5	        0	  8443
      12	    332		    773		       4	        0	  8443
      13	    589		    738		       5	        1	   353
      14	    277		     59		       4	        2	   765
      15	    124		    313		       5	        1	   427
      16	    875		    607		       5	        0	  8443
      17	    700		    492		       5	        0	  8443
      18	     22		    338		       5	        1	   928
      19	    274		    809		       4	        1	   457
      20	    775		    601		       4	        1	   420
      21	    695		    698		       5	        1	   347
      22	    568		    693		       5	        0	  8443
      23	    367		    947		       4	        0	  8443
      24	      5		    179		       4	        0	  8443
      25	    686		    590		       5	        0	  8443
      26	    884		    628		       4	        2	   770
      27	    324		    753		       5	        1	   575
      28	     77		    608		       4	        1	   714
      29	    181		    782		       4	        1	   470
      30	    194		    309		       5	        0	  8443
      31	     47		    524		       4	        0	  8443
      32	    809		    640		       5	        0	  8443
      33	     39		    419		       5	        0	  8443
      34	    204		    177		       4	        1	   792
      35	    848		    380		       4	        1	   729
      36	    681		    739		       5	        0	  8443
      37	     30		    230		       4	        1	   656
      38	    685		    725		       4	        0	  8443
      39	    739		    361		       4	        1	   489
      40	    213		    214		       5	        2	   489
      41	    270		    347		       5	        2	   354
      42	    775		    559		       4	        4	   527
      43	    940		    363		       5	        2	   574
      44	    230		    680		       4	        0	  8443
      45	    660		    698		       5	        3	   323
      46	    952		    672		       4	        0	  8443
      47	    827		    593		       5	        0	  8443
      48	    234		    177		       4	        0	  8443
      49	    710		    603		       4	        2	   337
      50	    320		    125		       5	        2	   477
      51	    287		    794		       4	        2	   371
      52	     53		    561		       5	        1	   582
      53	    201		    293		       5	        2	   461
      54	    116		    834		       5	        0	  8443
      55	    861		    673		       4	        2	   598
      56	     76		    554		       4	        0	  8443
      57	    412		    715		       4	        0	  8443
      58	    810		    554		       4	        1	   465
      59	     97		    278		       4	        1	   544
      60	    812		    701		       5	        0	  8443
      61	    746		    331		       5	        2	   451
      62	     39		    267		       4	        0	  8443
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    500		    500		     0		  8443
       1	     35		    593		     1		  1622
       2	    189		    244		     1		  1154
       3	    274		    784		     4		   787
       4	    900		    310		     1		  1053
       5	    742		    640		     1		   840
       6	    800		    448		     3		  1041
       7	     66		    599		     3		  1004
       8	    829		    588		     2		   924
       9	    290		    673		     4		   832
      10	    669		    619		     1		   578
      11	    252		    742		     1		   921
      12	    291		    114		     2		  1468
      13	    289		     90		     2		  1112
      14	    813		    663		     1		  1169
      15	    847		    528		     1		   705
      16	    756		    687		     1		   849
      17	    777		    547		     1		  1124
      18	    823		    501		     5		   776
      19	    357		    774		     1		  1120
      20	     76		    127		     3		  1389
      21	    229		     65		     2		  1126
      22	    868		    256		     1		  1265
      23	    388		    914		     1		  1599
      24	    303		    352		     1		   929
      25	    713		    640		     2		  1017
      26	    692		    668		     2		   990
      27	    404		    833		     2		  1334
      28	    782		    719		     2		  1289
      29	    711		    559		     3		   602
      30	    383		    851		     1		  1141
      31	    366		     42		     1		  1506
      32	     80		    322		     1		  1546
      33	    447		    107		     1		   900
      34	    357		     24		     2		  1423
      35	    120		    255		     2		   993
      36	    155		    252		     2		  1125
      37	    793		    605		     2		   665
      38	    248		    236		     1		   869
      39	    273		    163		     2		  1562
      40	    741		    596		     3		   564
      41	    195		    632		     4		  1095
      42	    728		    460		     1		   475
      43	    296		     66		     2		  1755
      44	    885		    203		     2		  1544
      45	    330		    780		     1		   976
      46	    659		    553		     1		   640
      47	    426		    102		     4		  1475
