INSTANCE:	X-n717-k239
VEHICLES:	239
CUSTOMERS:	717
TIME UB:	8486
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    252		    311		       5	        2	   671
       1	     47		    419		       5	        0	  8486
       2	    522		    435		       4	        1	   390
       3	    978		    464		       5	        0	  8486
       4	    530		    131		       4	        1	   447
       5	    208		    950		       4	        0	  8486
       6	    811		    703		       5	        0	  8486
       7	     39		    149		       4	        0	  8486
       8	    196		    533		       5	        1	   757
       9	    122		    921		       5	        0	  8486
      10	    732		    768		       5	        1	   494
      11	    138		    747		       5	        2	   697
      12	    122		    892		       4	        0	  8486
      13	    290		    691		       4	        0	  8486
      14	    596		    289		       5	        0	  8486
      15	     22		    395		       5	        0	  8486
      16	    170		    388		       4	        2	  1017
      17	    178		    892		       4	        1	   824
      18	    578		    394		       4	        0	  8486
      19	    656		    421		       4	        2	   162
      20	    897		    253		       4	        1	   289
      21	    242		    924		       5	        0	  8486
      22	    433		    961		       4	        0	  8486
      23	    410		    380		       4	        2	   398
      24	    657		    701		       4	        1	   278
      25	    417		    404		       5	        2	   324
      26	    141		    492		       4	        0	  8486
      27	    505		    779		       4	        1	   477
      28	    649		    140		       5	        1	   359
      29	    416		    250		       4	        0	  8486
      30	    566		    767		       5	        0	  8486
      31	    131		    896		       4	        1	  1191
      32	    168		    960		       4	        0	  8486
      33	    569		    412		       5	        3	   224
      34	    642		    304		       4	        2	   328
      35	     16		    824		       5	        0	  8486
      36	    458		    212		       5	        1	   697
      37	    658		    479		       4	        0	  8486
      38	    403		    723		       4	        0	  8486
      39	    558		    377		       5	        1	   300
      40	    839		    676		       4	        1	   361
      41	    482		    914		       4	        0	  8486
      42	    300		    624		       5	        1	   783
      43	    154		    192		       4	        0	  8486
      44	    215		    911		       5	        1	  1349
      45	    765		     22		       5	        2	   753
      46	     82		    836		       4	        0	  8486
      47	    463		    313		       5	        1	   358
      48	    670		    113		       5	        1	   539
      49	    361		    929		       5	        0	  8486
      50	    208		    941		       4	        0	  8486
      51	    461		    356		       5	        0	  8486
      52	    505		    354		       4	        0	  8486
      53	    171		    190		       5	        1	   721
      54	    632		    287		       5	        2	   350
      55	    168		    834		       4	        1	  1018
      56	    939		    105		       4	        1	   741
      57	    859		    269		       5	        0	  8486
      58	    924		    550		       4	        2	   281
      59	    654		    618		       5	        0	  8486
      60	    896		    306		       5	        1	   411
      61	     28		    441		       4	        3	  1272
      62	    409		    990		       4	        1	  1165
      63	    153		    115		       5	        0	  8486
      64	    288		    276		       4	        1	   592
      65	    479		    583		       4	        1	   384
      66	    509		    482		       4	        2	   308
      67	    378		    175		       5	        2	   655
      68	     63		    939		       4	        0	  8486
      69	    928		    807		       4	        0	  8486
      70	    197		    594		       5	        1	   611
      71	    236		    284		       5	        1	  1048
      72	    501		    152		       4	        0	  8486
      73	    214		    132		       4	        2	   900
      74	    613		    381		       5	        0	  8486
      75	     39		    831		       5	        0	  8486
      76	    470		    141		       5	        2	   762
      77	    720		    382		       5	        3	    86
      78	    322		    525		       4	        0	  8486
      79	    252		    987		       4	        2	  1317
      80	    531		    224		       5	        0	  8486
      81	    598		    346		       4	        0	  8486
      82	    507		    707		       4	        4	   529
      83	    891		    372		       4	        1	   192
      84	    495		    188		       5	        1	   667
      85	     65		    935		       4	        0	  8486
      86	    111		    426		       4	        1	  1052
      87	    553		    284		       4	        2	   249
      88	    475		    401		       4	        0	  8486
      89	    681		    621		       5	        0	  8486
      90	    811		    324		       5	        0	  8486
      91	      5		    440		       5	        2	  1086
      92	     39		    410		       4	        2	  1302
      93	    494		    319		       5	        0	  8486
      94	    196		    877		       5	        0	  8486
      95	    443		    922		       5	        1	   699
      96	    653		    843		       5	        1	   524
      97	    699		    373		       4	        0	  8486
      98	    426		    545		       5	        0	  8486
      99	     59		    533		       4	        0	  8486
     100	    172		    870		       5	        1	   893
     101	    983		    343		       4	        1	   299
     102	    348		    771		       5	        0	  8486
     103	      9		    321		       5	        0	  8486
     104	    608		    220		       4	        0	  8486
     105	    280		    550		       4	        1	   879
     106	    425		    897		       5	        0	  8486
     107	    187		    687		       5	        0	  8486
     108	    562		    210		       5	        1	   577
     109	    570		    733		       4	        0	  8486
     110	    373		    331		       4	        1	   552
     111	    576		    358		       4	        0	  8486
     112	    643		    265		       5	        0	  8486
     113	    119		    538		       4	        1	  1039
     114	    742		    277		       4	        0	  8486
     115	    192		    502		       5	        1	  1085
     116	    520		    320		       4	        0	  8486
     117	    309		    279		       5	        4	   505
     118	    512		    375		       5	        0	  8486
     119	    334		    794		       4	        0	  8486
     120	    680		    735		       5	        0	  8486
     121	    896		    910		       5	        0	  8486
     122	     88		    945		       5	        3	  1215
     123	    139		    808		       5	        2	   961
     124	    194		    844		       4	        2	   736
     125	    874		    282		       5	        0	  8486
     126	    203		    364		       4	        0	  8486
     127	    131		    279		       4	        4	  1243
     128	    208		    584		       5	        2	   968
     129	    171		    874		       4	        0	  8486
     130	    225		    604		       5	        2	   817
     131	    379		    223		       4	        2	   755
     132	    658		    504		       4	        0	  8486
     133	    212		    920		       4	        2	  1292
     134	    308		    904		       4	        1	   633
     135	    692		    470		       5	        0	  8486
     136	    583		    361		       4	        1	   324
     137	    608		    516		       5	        2	   212
     138	    499		    288		       5	        0	  8486
     139	    532		    252		       4	        0	  8486
     140	    521		    294		       5	        0	  8486
     141	    788		     91		       5	        2	   366
     142	    246		    760		       4	        0	  8486
     143	    514		    583		       4	        1	   386
     144	    154		    923		       4	        0	  8486
     145	    853		     27		       4	        0	  8486
     146	    415		    752		       5	        2	   726
     147	    887		    144		       5	        2	   347
     148	    574		    238		       4	        0	  8486
     149	    508		    179		       5	        1	   444
     150	    941		    978		       4	        0	  8486
     151	    410		    452		       4	        0	  8486
     152	    533		    262		       4	        1	   320
     153	    150		    541		       5	        2	   776
     154	    271		    557		       4	        0	  8486
     155	    995		    809		       5	        2	   882
     156	    226		    880		       5	        0	  8486
     157	    125		    226		       5	        0	  8486
     158	    410		    533		       5	        1	   609
     159	    179		    898		       4	        0	  8486
     160	    519		    219		       4	        0	  8486
     161	    594		    407		       5	        1	   160
     162	    306		    641		       4	        2	   475
     163	    351		    637		       5	        0	  8486
     164	    489		    374		       4	        0	  8486
