INSTANCE:	X-n167-k55
VEHICLES:	55
CUSTOMERS:	167
TIME UB:	8477
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    712		    144		       4	        1	   501
       1	    769		    226		       5	        0	  8477
       2	    305		    615		       4	        1	   797
       3	    645		    168		       4	        0	  8477
       4	    944		    597		       4	        0	  8477
       5	     53		    199		       5	        3	   356
       6	    500		    390		       5	        3	   520
       7	    306		    260		       5	        0	  8477
       8	    488		    684		       4	        0	  8477
       9	     42		    300		       5	        1	   301
      10	    992		    698		       5	        0	  8477
      11	    969		    195		       5	        0	  8477
      12	    815		    191		       4	        0	  8477
      13	    874		    746		       4	        0	  8477
      14	    898		    974		       5	        0	  8477
      15	     70		     36		       4	        0	  8477
      16	    327		    114		       4	        3	   118
      17	    103		    284		       4	        0	  8477
      18	     83		    189		       4	        0	  8477
      19	    147		    288		       4	        1	   262
      20	    913		    122		       4	        0	  8477
      21	    720		    165		       5	        2	   862
      22	     72		    185		       5	        0	  8477
      23	    371		     28		       5	        1	   299
      24	    851		    129		       4	        0	  8477
      25	    985		    939		       5	        2	  1367
      26	    968		     64		       5	        0	  8477
      27	    837		    214		       4	        0	  8477
      28	    825		    903		       4	        2	  1323
      29	     45		    101		       5	        0	  8477
      30	    388		    732		       4	        0	  8477
      31	    939		    719		       5	        0	  8477
      32	    128		    324		       5	        1	   271
      33	    271		    893		       5	        0	  8477
      34	    805		    796		       4	        0	  8477
      35	    226		     34		       4	        0	  8477
      36	    910		    738		       4	        1	   971
      37	    773		    602		       5	        0	  8477
      38	    557		    816		       5	        2	  1137
      39	    274		    972		       4	        2	  1397
      40	    776		    143		       5	        0	  8477
      41	     53		    950		       5	        1	  1336
      42	    658		     81		       5	        1	   488
      43	    325		    414		       4	        3	   475
      44	    134		    317		       5	        0	  8477
      45	    163		    503		       5	        0	  8477
      46	    749		    655		       5	        0	  8477
      47	    924		    237		       5	        0	  8477
      48	    889		    183		       5	        1	  1116
      49	    489		    840		       5	        2	  1043
      50	     88		    186		       5	        0	  8477
      51	    814		    179		       5	        3	  1048
      52	     57		    143		       5	        0	  8477
      53	    748		    344		       5	        0	  8477
      54	    923		    502		       4	        1	  1017
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    284		    167		     0		  8477
       1	      6		    711		     1		  1479
       2	    483		    894		     1		  2963
       3	    733		    189		     1		  1026
       4	    336		     29		     2		   423
       5	     98		    412		     2		  1203
       6	    206		    306		     1		   631
       7	    497		    641		     1		  1838
       8	    499		    745		     1		  1589
       9	    481		     40		     1		   588
      10	    851		    268		     1		  1599
      11	     51		    278		     1		   668
      12	    554		    771		     1		  2403
      13	    576		    984		     1		  3449
      14	    734		    251		     1		  1734
      15	    279		    467		     3		  1037
      16	   1000		    804		     1		  2378
      17	    124		    148		     3		   594
      18	    554		    594		     2		  1932
