INSTANCE:	V5_C25
VEHICLES:	5
CUSTOMERS:	25
TIME UB:	14143
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    684		    898		       4	        1	  1146
       1	    578		    776		       4	        0	 14143
       2	    834		    225		       4	        0	 14143
       3	     55		    300		       4	        0	 14143
       4	    285		    874		       4	        0	 14143
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    945		    625		     0		 14143
       1	    913		      5		     1		  1183
       2	    500		    822		     1		  1489
       3	    131		    797		     4		  2082
       4	    119		    468		     1		  2454
       5	    817		    303		     1		  2016
       6	    341		    278		     1		  2226
       7	    720		    255		     4		  2743
       8	    991		    445		     1		  2372
       9	    478		    505		     2		  1722
      10	    583		    554		     1		  2287
      11	    509		    996		     1		  2196
      12	    808		    793		     1		  1216
      13	    700		    622		     1		  1118
      14	    341		    989		     1		  2320
      15	    466		    215		     1		  1775
      16	    845		    160		     2		  2197
      17	    858		    613		     1		  1646
      18	    114		     43		     1		  1473
      19	    445		     35		     1		  1300
      20	    141		    515		     1		  1763
      21	    971		    466		     4		  2633
      22	    809		    918		     2		  1802
      23	    824		    629		     1		  1759
      24	    441		    514		     1		  2151
      25	    266		    497		     3		  2958
