INSTANCE:	V25_C75
VEHICLES:	25
CUSTOMERS:	75
TIME UB:	14143
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    386		    606		       4	        0	 14143
       1	    466		    710		       4	        3	  1543
       2	    344		     89		       4	        0	 14143
       3	    294		    631		       4	        0	 14143
       4	    621		    981		       4	        1	  1071
       5	    242		    423		       4	        0	 14143
       6	    947		    112		       4	        0	 14143
       7	    701		    959		       4	        0	 14143
       8	    918		    676		       4	        0	 14143
       9	    893		    197		       4	        0	 14143
      10	    757		    672		       4	        0	 14143
      11	    506		    993		       4	        0	 14143
      12	    845		    209		       4	        0	 14143
      13	    981		    854		       4	        1	  1237
      14	    373		    699		       4	        0	 14143
      15	    782		    221		       4	        0	 14143
      16	    261		    184		       4	        0	 14143
      17	    464		    955		       4	        0	 14143
      18	    390		    340		       4	        0	 14143
      19	    923		    441		       4	        2	  1922
      20	     61		    656		       4	        0	 14143
      21	    765		    440		       4	        0	 14143
      22	    946		      0		       4	        0	 14143
      23	    867		    260		       4	        0	 14143
      24	    800		    472		       4	        0	 14143
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    301		    781		     0		 14143
       1	    649		    762		     1		  1795
       2	    898		    606		     1		  1059
       3	    637		    430		     1		  2437
       4	     54		    191		     1		  2200
       5	    116		    785		     3		  1981
       6	    109		    187		     1		  1408
       7	    226		    724		     1		  2480
       8	    312		    497		     1		  2944
       9	    681		    552		     3		  1650
      10	    483		    384		     1		  2614
      11	    942		    203		     1		  1889
      12	    794		    169		     1		  1432
      13	    478		    642		     1		  1580
      14	    290		    276		     1		  2943
      15	    170		     14		     1		  1301
      16	    263		    192		     1		  1622
      17	    652		    922		     1		  1303
      18	     25		    712		     1		  2381
      19	    404		    580		     4		  1812
      20	    963		    402		     1		  1523
      21	    118		    818		     1		  1237
      22	    890		    263		     1		  1584
      23	    583		    633		     1		  1663
      24	    129		     12		     1		  1127
      25	     21		    646		     1		  1325
      26	    619		    973		     1		  1588
      27	    599		    709		     1		  2251
      28	    467		     76		     1		  1820
      29	    336		    592		     2		  2610
      30	    691		    317		     1		  1054
      31	    127		    920		     1		  1601
      32	    230		     18		     1		  1023
      33	    409		     11		     1		  1170
      34	    657		     96		     1		  1020
      35	    311		    339		     1		  2184
      36	    720		    883		     1		  2761
      37	    677		    565		     1		  2259
      38	    229		    663		     1		  1830
      39	    739		     44		     2		  1572
      40	    579		    174		     1		  2833
      41	     87		    381		     1		  2383
      42	    796		    628		     3		  1960
      43	    892		    752		     1		  2569
      44	    339		    575		     1		  2118
      45	    294		    279		     1		  1171
      46	    655		    179		     1		  1744
      47	    415		    422		     1		  2799
      48	    506		    256		     2		  2561
      49	    231		    760		     4		  1185
      50	    500		    893		     3		  1686
      51	    480		    804		     1		  2828
      52	    800		    121		     1		  2616
      53	    814		    787		     1		  1164
      54	    622		     15		     1		  1783
      55	    854		    135		     1		  1245
      56	    899		    701		     1		  1254
      57	    354		    322		     1		  1455
      58	    551		    827		     1		  1835
      59	    316		    689		     1		  1755
      60	    393		    640		     1		  1058
      61	    657		    601		     1		  2278
      62	    215		    913		     1		  1775
      63	    570		    833		     1		  1684
      64	    403		     29		     3		  1774
      65	    955		    985		     2		  1446
      66	    741		    431		     1		  2415
      67	    627		    295		     1		  2001
      68	    228		    870		     1		  2998
      69	    223		    919		     1		  2882
      70	    606		    773		     3		  1311
      71	    175		    720		     1		  1413
      72	    718		     10		     1		  2219
      73	    961		    276		     1		  1989
      74	    734		    812		     1		  2675
      75	    290		    999		     1		  2266
