INSTANCE:	X-n263-k87
VEHICLES:	87
CUSTOMERS:	263
TIME UB:	8486
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    626		    499		       4	        2	   157
       1	    227		    720		       5	        1	   604
       2	    643		    328		       4	        0	  8486
       3	    724		    478		       5	        1	   316
       4	    769		    411		       5	        1	   324
       5	    726		    426		       5	        0	  8486
       6	    298		    705		       5	        0	  8486
       7	    293		    693		       5	        0	  8486
       8	    595		    628		       4	        0	  8486
       9	    700		    468		       5	        0	  8486
      10	    587		    776		       5	        1	   444
      11	    770		    613		       4	        2	   577
      12	    659		    461		       4	        0	  8486
      13	    269		    730		       4	        0	  8486
      14	    614		    525		       5	        3	   158
      15	    788		    583		       5	        1	   599
      16	    663		    527		       5	        1	   233
      17	    371		    387		       4	        0	  8486
      18	    708		    388		       4	        1	   425
      19	    744		    725		       4	        1	   558
      20	    724		    495		       5	        0	  8486
      21	    239		    703		       5	        1	   643
      22	    256		    618		       4	        1	   425
      23	    267		    721		       4	        0	  8486
      24	    311		    717		       5	        1	   401
      25	    264		    677		       4	        0	  8486
      26	    760		    446		       4	        0	  8486
      27	    309		    590		       4	        2	   249
      28	    221		    731		       4	        0	  8486
      29	    916		    502		       4	        1	   524
      30	    582		    478		       5	        0	  8486
      31	    555		    484		       5	        0	  8486
      32	    370		    733		       5	        1	   282
      33	    269		    637		       4	        1	   467
      34	    722		    421		       5	        1	   398
      35	    258		    637		       5	        0	  8486
      36	    795		    425		       4	        0	  8486
      37	    794		    430		       4	        1	   333
      38	    734		    451		       5	        2	   459
      39	    209		    755		       5	        3	   425
      40	    228		    725		       5	        0	  8486
      41	    664		    398		       5	        2	   230
      42	    726		    813		       4	        0	  8486
      43	    544		    551		       4	        1	   106
      44	    521		    478		       5	        1	    31
      45	    706		    519		       4	        0	  8486
      46	    763		    481		       4	        1	   382
      47	    789		    477		       5	        1	   382
