INSTANCE:	V35_C70
VEHICLES:	35
CUSTOMERS:	70
TIME UB:	14143
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    221		    885		       4	        0	 14143
       1	    833		    766		       4	        0	 14143
       2	    770		     32		       4	        0	 14143
       3	    143		     50		       4	        2	  1177
       4	    834		    329		       4	        0	 14143
       5	    351		    876		       4	        0	 14143
       6	    277		    951		       4	        0	 14143
       7	    315		    533		       4	        0	 14143
       8	    828		    785		       4	        0	 14143
       9	    467		    329		       4	        0	 14143
      10	    917		    818		       4	        0	 14143
      11	    694		    817		       4	        0	 14143
      12	    165		     72		       4	        0	 14143
      13	    221		    963		       4	        0	 14143
      14	    696		    344		       4	        0	 14143
      15	    521		    177		       4	        0	 14143
      16	    848		    520		       4	        0	 14143
      17	    945		    622		       4	        0	 14143
      18	    958		     16		       4	        0	 14143
      19	    986		    148		       4	        0	 14143
      20	    682		    344		       4	        1	  1822
      21	    518		    222		       4	        1	  1200
      22	     92		    603		       4	        0	 14143
      23	    384		     85		       4	        0	 14143
      24	    301		    735		       4	        0	 14143
      25	    278		    479		       4	        0	 14143
      26	    885		    294		       4	        0	 14143
      27	    169		    970		       4	        0	 14143
      28	    830		    986		       4	        2	  1820
      29	    295		    901		       4	        0	 14143
      30	    720		    961		       4	        0	 14143
      31	    880		     85		       4	        0	 14143
      32	    998		    338		       4	        0	 14143
      33	    553		    144		       4	        0	 14143
      34	    441		    475		       4	        0	 14143
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    666		    852		     0		 14143
       1	    863		    934		     1		  2984
       2	    300		    526		     1		  2704
       3	    313		    945		     3		  2720
       4	    443		    672		     2		  1046
       5	    693		    132		     1		  2398
       6	    568		    966		     1		  2156
       7	    646		    652		     1		  2080
       8	    316		    560		     1		  1964
       9	    827		    192		     1		  2636
      10	    244		    864		     1		  2182
      11	    933		    860		     1		  2154
      12	    748		    815		     1		  2089
      13	    661		     67		     1		  2961
      14	    272		    689		     1		  2149
      15	     55		    963		     1		  2734
      16	    269		    606		     1		  2503
      17	    498		    532		     1		  2996
      18	    871		    996		     1		  1455
      19	    886		    937		     2		  2906
      20	    124		    866		     2		  1516
      21	    446		    982		     1		  2213
      22	    728		    419		     1		  2486
      23	    513		    306		     1		  2001
      24	    522		    195		     1		  2737
      25	    474		    527		     1		  1743
      26	    645		    967		     2		  2429
      27	    115		    671		     1		  1279
      28	    599		    821		     1		  2164
      29	    261		    704		     1		  2767
      30	    315		    894		     1		  1318
      31	    620		    200		     1		  1214
      32	    695		    153		     2		  2287
      33	    419		    767		     1		  2459
      34	    265		    380		     1		  2118
      35	    268		    884		     1		  1737
      36	    694		     49		     1		  1565
      37	    503		    228		     1		  1296
      38	    525		    756		     1		  2191
      39	    789		    942		     1		  2055
      40	    904		    649		     1		  1223
      41	     83		    686		     1		  2849
      42	    465		    559		     1		  2526
      43	    198		    398		     1		  2523
      44	    584		    827		     1		  1475
      45	    784		    156		     1		  2658
      46	    232		    907		     4		  1765
      47	    758		    103		     2		  2425
      48	    431		    105		     1		  2769
      49	    426		     35		     1		  1631
      50	    366		    601		     1		  2706
      51	    303		    512		     1		  1691
      52	    538		    386		     1		  2077
      53	    160		    587		     1		  1227
      54	    808		    761		     1		  1646
      55	    401		    574		     2		  1031
      56	    455		    763		     1		  2203
      57	    516		    386		     1		  1523
      58	    987		    892		     2		  1139
      59	    156		    584		     1		  1782
      60	    886		    162		     4		  1963
      61	    819		    458		     1		  1156
      62	    106		    706		     1		  1536
      63	    524		    780		     1		  2587
      64	    650		    116		     2		  2994
      65	    585		    756		     1		  1069
      66	    805		    639		     3		  2232
      67	    205		    634		     1		  1959
      68	      5		    889		     1		  1857
      69	    214		    297		     1		  2165
      70	    377		    321		     1		  2174
