INSTANCE:	X-n429-k143
VEHICLES:	143
CUSTOMERS:	429
TIME UB:	8486
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    647		    158		       5	        1	   666
       1	    896		    569		       4	        0	  8486
       2	    710		    305		       5	        2	  1108
       3	    785		    537		       5	        0	  8486
       4	    759		    274		       4	        0	  8486
       5	    708		    173		       4	        2	   752
       6	    595		    121		       4	        0	  8486
       7	    585		     87		       5	        0	  8486
       8	    644		     66		       4	        0	  8486
       9	    677		    313		       4	        0	  8486
      10	    626		    159		       4	        1	  1200
      11	    670		    184		       4	        0	  8486
      12	    896		    475		       5	        1	  1651
      13	    600		     47		       5	        0	  8486
      14	    694		    435		       4	        3	  1449
      15	    612		    179		       5	        0	  8486
      16	    780		    311		       4	        0	  8486
      17	    758		    317		       5	        1	  1148
      18	    762		    315		       5	        0	  8486
      19	    782		    342		       4	        1	  1550
      20	    724		    301		       5	        1	   925
      21	    717		    372		       5	        0	  8486
      22	    704		    145		       4	        2	   801
      23	    715		    179		       4	        1	   995
      24	    697		    159		       5	        0	  8486
      25	    841		    306		       5	        0	  8486
      26	    639		    178		       4	        0	  8486
      27	    625		    297		       4	        1	   925
      28	    773		    366		       5	        0	  8486
      29	    755		    300		       4	        1	  1536
      30	    807		    346		       4	        1	   880
      31	    877		    382		       5	        1	  1411
      32	    706		    165		       5	        1	  1433
      33	    658		    353		       5	        2	  1409
      34	    676		    264		       5	        1	   811
      35	    729		    254		       5	        1	  1221
      36	    753		    355		       5	        2	  1533
      37	    766		    318		       4	        1	  1220
      38	    671		    349		       4	        1	  1434
      39	    601		    537		       4	        3	  1004
      40	    830		    330		       5	        3	  1011
      41	    756		    332		       5	        1	  1353
      42	    725		    400		       4	        0	  8486
      43	    675		    177		       4	        0	  8486
      44	    692		    303		       5	        1	  1423
      45	    776		    165		       4	        0	  8486
      46	    763		    301		       5	        0	  8486
      47	    711		    338		       5	        1	  1249
      48	    646		    242		       4	        0	  8486
      49	    665		    436		       4	        0	  8486
      50	    641		    245		       4	        0	  8486
      51	    630		    165		       4	        0	  8486
      52	    890		    180		       4	        2	  1512
      53	    553		    425		       5	        0	  8486
      54	    760		    363		       5	        1	  1053
      55	    855		    434		       4	        0	  8486
      56	    569		    225		       5	        1	  1034
      57	    638		    386		       4	        0	  8486
      58	    668		     91		       5	        0	  8486
      59	    638		    118		       5	        0	  8486
      60	    783		    270		       5	        0	  8486
      61	    728		    268		       5	        0	  8486
      62	    646		     72		       4	        0	  8486
      63	    714		    352		       5	        0	  8486
      64	    864		    196		       5	        1	  1294
      65	    753		    389		       4	        0	  8486
      66	    595		    339		       5	        0	  8486
      67	    791		    198		       4	        0	  8486
      68	    734		    504		       5	        3	   925
      69	    608		    213		       5	        1	   746
      70	    861		    472		       5	        1	  1373
      71	    589		     39		       4	        1	   908
      72	    676		    104		       5	        0	  8486
      73	    590		     28		       4	        1	  1120
      74	    686		    329		       4	        0	  8486
      75	    757		    323		       4	        1	  1159
      76	    728		    244		       4	        0	  8486
      77	    755		    311		       5	        1	  1565
      78	    771		    261		       5	        0	  8486
      79	    739		    375		       5	        0	  8486
      80	    617		    345		       5	        1	   936
      81	    793		    258		       5	        0	  8486
      82	    675		    191		       5	        1	   812
      83	    844		    287		       4	        1	  1035
      84	    669		     54		       4	        0	  8486
      85	    853		    372		       4	        1	  1843
      86	    672		    526		       5	        2	   938
      87	    734		    420		       4	        0	  8486
      88	    602		     77		       5	        0	  8486
      89	    731		    360		       4	        1	   919
      90	    877		    228		       4	        0	  8486
      91	    760		    418		       5	        0	  8486
      92	    589		    104		       4	        0	  8486
      93	    677		    120		       5	        0	  8486
      94	    839		    209		       5	        0	  8486
      95	    496		    169		       4	        2	   693
      96	    935		    244		       4	        2	  1589
      97	    642		    346		       5	        1	   883
      98	    673		    295		       5	        0	  8486
      99	    669		     12		       5	        1	   990
     100	    742		    417		       4	        3	  1304
     101	    804		    352		       5	        0	  8486
     102	    756		    224		       5	        2	  1061
     103	    610		     16		       5	        0	  8486
     104	    747		    298		       4	        0	  8486
     105	    602		    236		       4	        1	   752
     106	    771		    428		       5	        1	  1513
     107	    867		    471		       5	        0	  8486
     108	    703		    274		       4	        1	   892
     109	    699		    347		       5	        0	  8486
     110	    550		     42		       4	        3	   789
     111	    711		    285		       5	        1	   945
     112	   1000		    201		       5	        1	  1798
     113	    623		    337		       5	        1	  1176
     114	    624		     88		       5	        3	   958
     115	    738		    410		       5	        0	  8486
     116	    692		    441		       4	        1	  1325
     117	    359		    195		       5	        0	  8486
     118	    661		     37		       5	        0	  8486
     119	    789		    296		       5	        0	  8486
     120	    701		    345		       4	        3	  1201
     121	    616		    128		       5	        1	  1018
     122	    754		    254		       4	        0	  8486
     123	    734		    195		       4	        1	   809
     124	    659		    341		       5	        2	  1386
