INSTANCE:	X-n174-k58
VEHICLES:	58
CUSTOMERS:	174
TIME UB:	8460
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    533		    952		       4	        0	  8460
       1	    321		    587		       5	        1	   283
       2	    816		    981		       5	        2	  1047
       3	    512		    831		       4	        1	   483
       4	    814		    812		       5	        0	  8460
       5	    399		    828		       4	        1	   435
       6	    153		     27		       4	        1	   769
       7	    368		    424		       4	        2	   154
       8	    239		    335		       4	        1	   363
       9	    473		    689		       4	        0	  8460
      10	    776		    399		       4	        1	   324
      11	    290		    110		       5	        1	   562
      12	    265		    793		       4	        3	   731
      13	    756		     36		       5	        1	   982
      14	    162		    792		       4	        1	   785
      15	    645		    830		       4	        0	  8460
      16	    406		    414		       5	        0	  8460
      17	    429		    752		       5	        1	   523
      18	     72		    488		       5	        1	   560
      19	    463		    190		       5	        1	   428
      20	    603		    287		       4	        0	  8460
      21	     37		    861		       5	        1	   609
      22	    461		    866		       4	        0	  8460
      23	    339		    810		       4	        3	   510
      24	    684		    125		       4	        1	   634
      25	    585		    302		       5	        1	   287
      26	    155		    612		       5	        0	  8460
      27	    656		    281		       4	        1	   449
      28	     11		    521		       4	        0	  8460
      29	    114		    660		       5	        2	   571
      30	    171		    930		       4	        3	   783
      31	    834		    714		       5	        2	   670
      32	    320		    641		       4	        0	  8460
      33	    215		    690		       5	        2	   581
      34	    714		    950		       5	        0	  8460
      35	    769		    312		       4	        2	   569
      36	    385		    344		       5	        2	   328
      37	    516		      6		       5	        0	  8460
      38	    535		    304		       4	        1	   262
      39	    428		     61		       5	        3	   546
      40	    591		    536		       5	        2	   112
      41	    367		    511		       4	        0	  8460
      42	    726		     13		       4	        0	  8460
      43	     47		    139		       4	        0	  8460
      44	     65		    890		       4	        0	  8460
      45	     37		     22		       4	        0	  8460
      46	    282		    907		       4	        0	  8460
      47	    129		    852		       5	        1	   677
      48	    382		    597		       4	        0	  8460
      49	    577		    969		       4	        0	  8460
      50	    304		    372		       4	        0	  8460
      51	    953		    185		       4	        1	   943
      52	    372		    683		       4	        0	  8460
      53	    912		    114		       4	        0	  8460
      54	     35		    216		       4	        1	  1005
      55	    660		    422		       5	        0	  8460
      56	    161		    759		       4	        0	  8460
      57	    439		    687		       5	        0	  8460
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    500		    500		     0		  8460
       1	    349		    338		     4		   636
       2	     22		    205		     1		  1210
       3	    913		     54		     1		  2331
       4	    524		    123		     1		  1380
       5	    150		     84		     3		  1533
       6	     84		    860		     3		  1779
       7	    645		    647		     1		   423
       8	    507		    516		     1		    48
       9	    153		    940		     3		  1934
      10	    429		    602		     1		   433
      11	    596		    759		     2		  1097
      12	    942		    767		     3		  1550
      13	    871		      2		     2		  1821
      14	     72		    400		     2		  1354
      15	    765		    315		     1		  1262
      16	    666		    798		     2		   765
      17	    287		    851		     1		   955
      18	      3		    201		     1		  2090
      19	     78		    724		     1		  1159
      20	    896		    240		     1		  1547
      21	     59		    735		     1		  1341
      22	    253		    251		     2		  1232
      23	    973		    599		     3		  1358
      24	     82		    262		     1		  1119
      25	      2		    631		     1		  1957
      26	    133		    656		     3		   805
      27	    435		    741		     1		   987
      28	    946		    211		     2		  1109
      29	    423		    350		     2		   510
      30	    804		    581		     1		  1205
      31	    846		    956		     1		  1941
      32	    849		    683		     1		   962
      33	     79		    883		     3		  1852
      34	    433		     93		     1		   996
      35	    610		    253		     1		  1005
      36	    686		    486		     3		   399
      37	    229		    248		     1		   819
      38	    544		    618		     1		   431
      39	    585		    303		     2		   672
      40	    732		    387		     2		   900
      41	    563		    807		     3		  1132
      42	    780		    940		     3		  1130
      43	    665		    561		     1		   625
      44	    811		    927		     2		  1452
      45	    592		    744		     2		   923
      46	    280		    384		     1		   601
      47	    866		    228		     1		  1807
      48	    401		    481		     3		   299
      49	    610		    324		     2		   427
      50	    381		    300		     1		   801
      51	    209		    675		     1		   752
      52	    139		    848		     2		  1603
      53	    354		    124		     1		   929
      54	    386		    572		     1		   329
      55	     36		    764		     1		  1688
      56	    719		    264		     2		  1017
      57	    761		    560		     1		   767
      58	    231		    203		     2		  1029
      59	    905		    645		     1		   915
      60	    970		    966		     2		  1772
      61	     51		    257		     2		  1307
      62	    189		    934		     1		  2126
      63	    100		    853		     2		  1482
      64	    923		    919		     1		  1833
      65	    751		    480		     2		   759
      66	    555		    726		     2		   899
      67	    130		    131		     1		  1837
      68	    105		    943		     1		  1844
      69	     83		    892		     4		  1703
      70	    869		    706		     1		  1606
      71	    668		    913		     2		  1629
      72	    954		    694		     2		  1671
      73	     30		    659		     2		  1528
      74	    339		    296		     1		   575
      75	    448		    223		     2		   765
      76	     72		    181		     1		  1819
      77	    323		    183		     1		  1311
      78	    415		    387		     2		   473
      79	    882		    359		     1		   965
      80	    485		    115		     1		   934
      81	    133		    541		     1		  1395
      82	    991		     97		     2		  1718
      83	    198		    817		     2		  1466
      84	    634		    849		     3		   893
      85	    142		    639		     1		  1501
      86	    455		    777		     1		   718
      87	    436		    774		     1		   680
      88	    245		    581		     1		   681
      89	    112		    691		     2		  1065
      90	    665		    246		     2		   663
      91	     37		    450		     2		  1357
      92	    436		    843		     1		  1097
      93	    899		    115		     1		  1272
      94	    983		     90		     1		  1856
      95	    696		    466		     1		   413
      96	    629		    807		     1		  1033
      97	    506		    293		     4		   560
      98	     50		    515		     1		  1509
      99	    109		    570		     2		  1391
     100	    677		    876		     1		   964
     101	    919		    111		     1		  2161
     102	    425		    775		     1		  1020
     103	    470		    783		     4		   703
     104	    504		    181		     1		   919
     105	    439		    799		     1		  1186
     106	    919		    181		     1		  1984
     107	    469		    826		     1		   705
     108	    390		    729		     2		   962
     109	     83		    649		     3		   955
     110	    469		    662		     3		   439
     111	     90		    681		     1		  1528
     112	    563		    555		     1		   307
     113	    213		    837		     3		   946
     114	    280		    680		     1		  1113
     115	    153		    586		     1		  1408
     116	    273		    698		     3		   832
     117	    191		    650		     1		   874
     118	    484		    821		     3		   710
     119	    384		    375		     2		   386
     120	    137		    561		     1		   779
     121	    432		    780		     3		  1019
     122	    561		    523		     2		   185
     123	    390		    934		     1		  1274
     124	    481		    236		     1		   669
     125	    725		    818		     1		  1482
     126	    272		    710		     3		   945
     127	    998		     76		     1		  1952
     128	    544		    282		     1		   615
     129	    866		    252		     1		   891
     130	    358		    678		     1		   530
     131	    470		    303		     1		   463
     132	    636		    804		     1		   948
     133	    461		    690		     2		   426
     134	    406		    829		     1		  1302
     135	    446		    812		     1		   749
     136	    378		    754		     1		   892
     137	    412		    780		     2		   747
     138	    637		    870		     1		   859
     139	    541		    254		     3		   535
     140	    498		    856		     2		  1050
     141	    652		    948		     1		  1778
     142	    318		    654		     2		   822
     143	    117		    832		     1		  1697
     144	    648		    144		     1		  1258
     145	    410		    863		     3		  1080
     146	    371		    627		     2		   614
     147	    634		    872		     3		  1500
     148	    308		    649		     2		   743
