INSTANCE:	V5_C15
VEHICLES:	5
CUSTOMERS:	15
TIME UB:	14143
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	     22		    808		       4	        1	  1691
       1	    469		    515		       4	        0	 14143
       2	    630		    286		       4	        0	 14143
       3	    980		     53		       4	        0	 14143
       4	    278		    383		       4	        0	 14143
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    671		    805		     0		 14143
       1	    571		    408		     3		  1002
       2	    131		     45		     1		  1075
       3	      1		     48		     1		  2029
       4	    148		   1000		     2		  1670
       5	    191		    653		     1		  1873
       6	    751		    234		     1		  2863
       7	    282		    435		     1		  1406
       8	    263		    975		     1		  2056
       9	    177		    898		     1		  1650
      10	    798		    845		     2		  1590
      11	    115		    392		     1		  2613
      12	    628		    493		     1		  1306
      13	    666		    677		     1		  1633
      14	    663		     60		     2		  1237
      15	    960		    556		     2		  1298
