INSTANCE:	X-n111-k36
VEHICLES:	36
CUSTOMERS:	111
TIME UB:	8426
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    129		    248		       4	        1	  1281
       1	    186		    502		       5	        0	  8426
       2	    100		    232		       5	        3	  1424
       3	    411		    403		       5	        0	  8426
       4	    367		    339		       5	        2	   837
       5	    802		    487		       4	        2	   212
       6	     92		    325		       5	        0	  8426
       7	    765		    835		       5	        0	  8426
       8	    702		    482		       4	        0	  8426
       9	    114		    715		       4	        1	   904
      10	    472		    396		       4	        0	  8426
      11	    572		    872		       4	        0	  8426
      12	    555		    436		       5	        0	  8426
      13	    846		    684		       5	        1	   199
      14	     79		    911		       4	        1	  1027
      15	     67		    772		       5	        0	  8426
      16	    481		    321		       5	        1	   597
      17	    451		    370		       5	        1	   593
      18	    783		    515		       4	        1	   144
      19	    442		    319		       4	        1	   560
      20	    863		    607		       4	        0	  8426
      21	    574		    955		       5	        0	  8426
      22	    216		    721		       5	        2	   804
      23	    811		    419		       5	        0	  8426
      24	     89		    973		       4	        0	  8426
      25	     61		    889		       4	        1	  1272
      26	    351		    288		       4	        0	  8426
      27	    800		    540		       4	        1	   187
      28	    561		    672		       5	        2	   256
      29	    111		    694		       4	        1	   953
      30	    355		    471		       4	        0	  8426
      31	    134		    794		       5	        1	   783
      32	    161		    301		       5	        0	  8426
      33	    100		    342		       4	        0	  8426
      34	    663		    653		       4	        1	    57
      35	    891		    231		       4	        3	   654
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    707		    633		     0		  8426
       1	    405		    122		     3		  2369
       2	     11		    667		     1		  1948
       3	    336		    612		     1		   825
       4	    366		     50		     1		  2402
       5	     98		    836		     1		  2420
       6	    414		    996		     1		  1799
       7	    243		    713		     2		  1229
       8	    891		    946		     2		  1269
       9	    132		    204		     1		  2738
      10	     25		    642		     1		  2200
      11	    994		     18		     3		  2627
      12	    636		    897		     1		   916
      13	    214		    651		     2		  1350
      14	    108		    619		     2		  1963
      15	    882		    399		     3		   847
      16	    409		    585		     3		   683
      17	    247		    882		     1		  1907
      18	    553		    507		     1		   605
      19	    677		    258		     1		  1054
      20	    673		    644		     3		   105
      21	     25		    182		     3		  2028
      22	    251		    111		     2		  1468
      23	    263		    799		     1		  1124
      24	    660		    359		     2		   713
      25	    172		    127		     2		  1604
      26	    382		    441		     1		  1026
      27	    231		    650		     1		   961
      28	    966		    485		     1		   648
      29	    964		    107		     1		  1871
      30	    876		    164		     2		  1111
      31	    949		    328		     1		  1546
      32	    936		     70		     1		  1549
      33	    229		    744		     3		  1634
      34	    161		    214		     1		  1675
      35	    581		    594		     1		   277
      36	    154		    860		     1		  2174
      37	     23		    374		     1		  2608
      38	    736		    600		     3		   123
      39	    594		    542		     1		   373
      40	    675		    597		     2		   114
      41	    685		    150		     1		  1358
      42	    180		    836		     2		  1587
      43	    427		    670		     3		   948
      44	    833		    860		     1		   860
      45	    669		    251		     2		   966
      46	    450		    926		     2		  1335
      47	    591		    505		     1		   488
      48	    468		    157		     2		  1870
      49	    288		    484		     1		  1548
      50	    795		    521		     1		   374
      51	     41		     65		     1		  2416
      52	    175		    486		     1		  1543
      53	     74		    436		     2		  1434
      54	    907		     13		     2		  2305
      55	    579		    912		     1		  1151
      56	    176		    189		     2		  1501
      57	    972		    351		     1		  1216
      58	    470		     22		     2		  2423
      59	    577		    469		     5		   678
      60	    110		    670		     2		  1319
      61	    811		    614		     4		   340
      62	    460		    344		     4		   931
      63	    862		    486		     2		   439
      64	     22		    369		     1		  2821
      65	    898		    295		     1		   968
      66	     89		    934		     1		  2287
      67	    896		    544		     2		   505
      68	    503		    364		     2		   989
      69	    765		    469		     1		   385
      70	    832		    504		     3		   398
      71	    827		    627		     2		   282
      72	    541		    599		     2		   452
      73	    884		    324		     1		  1223
      74	    823		    255		     1		  1047
      75	    715		    620		     2		    44
      76	     85		    912		     1		  2710
      77	    191		    561		     3		  1696
      78	    924		    508		     1		   588
      79	    132		    871		     3		  1580
      80	    962		    682		     1		   680
      81	    170		    677		     1		  2080
      82	    847		    462		     2		   778
      83	    840		    535		     1		   389
      84	    732		    383		     1		   616
      85	    904		    368		     4		  1145
      86	    980		    376		     3		  1143
      87	    281		    669		     1		  1528
      88	     84		    809		     2		  2338
      89	     83		    648		     2		  2077
      90	     45		    944		     1		  2626
      91	     84		    965		     3		  1757
      92	    465		    407		     3		  1146
      93	    779		    427		     1		   655
      94	    854		    305		     3		   989
      95	    518		    500		     5		   468
      96	    597		    643		     3		   244
      97	    847		    501		     1		   765
      98	    859		    298		     2		   899
      99	    954		    764		     2		   712
     100	    339		    814		     1		   856
     101	    142		    552		     2		  1187
     102	    400		    366		     1		  1562
     103	     21		    341		     2		  2099
     104	    897		    552		     2		   595
     105	    847		    538		     2		   535
     106	    189		    530		     3		  1634
     107	    930		    232		     3		  1401
     108	    877		    475		     2		   471
     109	      1		    416		     3		  2449
     110	    712		    100		     5		  1240
     111	    869		    270		     1		  1100
