INSTANCE:	X-n181-k60
VEHICLES:	60
CUSTOMERS:	181
TIME UB:	8486
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    307		    108		       4	        0	  8486
       1	    120		    954		       5	        0	  8486
       2	     93		    919		       4	        2	  1632
       3	      6		    182		       4	        0	  8486
       4	    896		    107		       4	        0	  8486
       5	    572		   1000		       4	        1	  1965
       6	    737		    499		       5	        0	  8486
       7	    346		    793		       4	        0	  8486
       8	     80		    304		       5	        2	   454
       9	     72		    873		       4	        0	  8486
      10	    196		    467		       4	        0	  8486
      11	    446		    627		       5	        0	  8486
      12	    739		    572		       4	        0	  8486
      13	    627		    213		       5	        0	  8486
      14	    377		    164		       5	        0	  8486
      15	    280		    162		       5	        1	   444
      16	    474		    107		       4	        0	  8486
      17	     62		    523		       4	        1	   653
      18	    364		    966		       5	        1	  1469
      19	    116		    755		       4	        0	  8486
      20	    804		    296		       4	        1	  1538
      21	    701		    530		       5	        0	  8486
      22	    789		    612		       5	        0	  8486
      23	    850		    512		       5	        1	  1590
      24	    756		    679		       4	        0	  8486
      25	    672		    964		       4	        0	  8486
      26	    521		    177		       4	        1	   681
      27	    123		    119		       5	        0	  8486
      28	    688		    921		       4	        1	  2201
      29	    697		    736		       4	        0	  8486
      30	    176		    751		       5	        2	  1009
      31	    792		    919		       4	        0	  8486
      32	    697		     37		       5	        3	  1088
      33	    521		    825		       4	        2	  1727
      34	    859		    222		       5	        2	   946
      35	    599		    860		       4	        1	  1100
      36	    786		    418		       4	        2	  1578
      37	    799		    638		       5	        2	  1331
      38	    659		    433		       5	        4	  1077
      39	    992		    105		       5	        0	  8486
      40	    599		    871		       4	        2	  1430
      41	    230		    725		       4	        1	   799
      42	    873		    464		       4	        3	  1615
      43	    150		    894		       4	        0	  8486
      44	    499		    296		       5	        2	  1036
      45	    664		    187		       4	        2	  1202
      46	    928		    824		       4	        0	  8486
      47	    306		    119		       4	        0	  8486
      48	    787		     27		       4	        0	  8486
      49	    553		    193		       4	        1	   890
      50	    149		    612		       5	        0	  8486
      51	     70		    610		       4	        1	  1062
      52	    277		    133		       5	        2	   445
      53	    828		    305		       5	        1	   903
      54	    131		     96		       5	        0	  8486
      55	    453		    269		       4	        0	  8486
      56	     76		    178		       4	        2	   229
      57	    476		    638		       5	        0	  8486
      58	    947		    450		       5	        2	  1853
      59	    937		    537		       5	        0	  8486
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	      0		      0		     0		  8486
       1	    692		    966		     1		  3139
       2	    171		    666		     3		  2291
       3	    287		    795		     1		  3136
       4	    712		    216		     1		  1910
       5	    991		    988		     3		  5017
       6	    475		    266		     4		  1517
       7	     71		    307		     1		   958
       8	     83		    987		     3		  2069
