INSTANCE:	V75_C150
VEHICLES:	75
CUSTOMERS:	150
TIME UB:	14143
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    819		    258		       4	        0	 14143
       1	    666		    406		       4	        0	 14143
       2	     88		    970		       4	        0	 14143
       3	    535		    162		       4	        0	 14143
       4	    995		    858		       4	        0	 14143
       5	     17		    163		       4	        0	 14143
       6	    101		    338		       4	        0	 14143
       7	    402		    678		       4	        0	 14143
       8	    734		    617		       4	        1	   901
       9	    442		    955		       4	        1	  1294
      10	    374		    411		       4	        0	 14143
      11	    401		    940		       4	        0	 14143
      12	    988		    927		       4	        0	 14143
      13	    586		    716		       4	        0	 14143
      14	    411		     19		       4	        2	   732
      15	    591		    798		       4	        0	 14143
      16	    108		    901		       4	        0	 14143
      17	    544		    524		       4	        0	 14143
      18	    854		    197		       4	        2	   612
      19	    969		    180		       4	        1	  1456
      20	    742		    846		       4	        0	 14143
      21	    653		     87		       4	        1	   153
      22	    692		    546		       4	        0	 14143
      23	    992		    203		       4	        0	 14143
      24	    220		    301		       4	        1	  1506
      25	    839		    978		       4	        1	  1022
      26	    969		    276		       4	        0	 14143
      27	    714		    684		       4	        0	 14143
      28	    317		    768		       4	        0	 14143
      29	    656		    288		       4	        0	 14143
      30	    344		    146		       4	        2	  1509
      31	    400		    772		       4	        3	  1897
      32	    587		    454		       4	        0	 14143
      33	    835		    288		       4	        0	 14143
      34	    187		    211		       4	        0	 14143
      35	    438		    984		       4	        0	 14143
      36	    553		    646		       4	        0	 14143
      37	    843		    523		       4	        0	 14143
      38	    572		    114		       4	        0	 14143
      39	    294		    913		       4	        3	  1607
      40	    741		    333		       4	        0	 14143
      41	    600		    791		       4	        0	 14143
      42	     53		    906		       4	        0	 14143
      43	    273		    206		       4	        0	 14143
      44	    903		    978		       4	        1	  1113
      45	    167		    895		       4	        0	 14143
      46	    549		    566		       4	        1	  1197
      47	    471		    725		       4	        0	 14143
      48	    592		    277		       4	        0	 14143
      49	    130		    724		       4	        0	 14143
      50	    364		    431		       4	        2	   829
      51	    968		    325		       4	        1	  1029
      52	     90		    697		       4	        3	  1102
      53	    810		    383		       4	        0	 14143
      54	    868		    705		       4	        0	 14143
      55	    228		    852		       4	        0	 14143
      56	    511		    271		       4	        1	   698
      57	    674		    206		       4	        0	 14143
      58	    343		    320		       4	        0	 14143
      59	    226		    424		       4	        0	 14143
      60	    988		    729		       4	        0	 14143
      61	    659		    437		       4	        0	 14143
      62	    645		    694		       4	        0	 14143
      63	    180		    996		       4	        0	 14143
      64	    155		    233		       4	        0	 14143
      65	    383		    759		       4	        0	 14143
      66	    156		    477		       4	        1	  1574
      67	    924		    418		       4	        0	 14143
      68	    885		    602		       4	        0	 14143
      69	    809		    118		       4	        0	 14143
      70	    395		    315		       4	        1	   705
      71	    415		    274		       4	        0	 14143
      72	    389		    611		       4	        0	 14143
      73	    469		    225		       4	        0	 14143
      74	    248		     47		       4	        1	  1968
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    667		    122		     0		 14143
       1	      1		     40		     1		  2816
       2	    271		    775		     1		  1502
       3	    965		    684		     3		  1073
       4	    197		    850		     1		  1502
       5	    151		    677		     3		  2367
       6	    100		     52		     1		  1986
       7	    339		    701		     1		  1452
       8	    605		    547		     1		  1969
       9	    156		    962		     1		  1921
      10	    858		    230		     1		  2381
      11	    809		     77		     1		  2891
      12	    198		    833		     1		  2940
      13	    765		    423		     1		  2918
      14	    347		    470		     2		  1716
      15	    793		    717		     1		  1495
      16	    563		    183		     1		  1913
      17	     80		    451		     1		  1094
      18	    538		    803		     1		  1173
      19	    554		    594		     1		  2942
      20	    220		    904		     1		  1797
      21	    332		    866		     1		  2339
      22	    685		    273		     1		  1665
      23	    501		    796		     1		  2661
      24	    123		    636		     1		  2028
      25	    281		    121		     1		  2660
      26	    478		    263		     1		  2268
      27	    126		    754		     1		  1896
      28	    707		    846		     1		  1678
      29	    665		    155		     1		  2207
      30	    738		    704		     4		  1449
      31	    380		    326		     1		  1443
      32	    911		    183		     1		  1050
      33	    124		     98		     1		  1485
      34	    973		     98		     1		  2123
      35	    326		    463		     1		  2045
      36	    803		    116		     1		  1015
      37	    354		    606		     1		  2747
      38	    645		    825		     2		  2769
      39	     59		    422		     1		  1789
      40	    886		    620		     1		  1008
      41	    922		    837		     1		  1619
      42	    965		    824		     1		  2819
      43	    500		    313		     1		  1962
      44	    382		    566		     1		  2622
      45	    826		    475		     2		  1230
      46	    515		    119		     1		  2977
      47	    648		    199		     1		  2055
      48	    471		     84		     1		  2482
      49	    568		    222		     1		  2426
      50	    699		    958		     1		  2148
      51	     41		    907		     1		  1957
      52	    294		    824		     1		  2642
      53	    764		    847		     1		  2583
      54	    660		    920		     1		  1768
      55	     14		    188		     2		  1407
      56	     87		    581		     1		  1126
      57	     61		    376		     1		  2476
      58	    319		    192		     1		  1799
      59	    726		    136		     1		  2649
      60	    508		    869		     1		  1149
      61	    993		    638		     1		  2444
      62	    949		    708		     1		  1881
      63	    799		    891		     2		  2509
      64	    653		    188		     1		  2582
      65	    764		    993		     4		  2669
      66	    453		    491		     1		  2206
      67	    492		    344		     1		  1095
      68	    234		    938		     1		  2991
      69	    398		    260		     1		  1929
      70	    603		    860		     1		  2321
      71	    291		    162		     4		  2155
      72	    715		    601		     1		  2431
      73	    354		    620		     1		  1737
      74	    899		    332		     1		  2998
      75	    361		    611		     2		  1877
      76	    470		    941		     1		  2162
      77	    160		    373		     1		  2877
      78	    710		    119		     1		  2958
      79	    755		    458		     3		  1057
      80	    414		    102		     1		  1039
      81	    215		    658		     1		  2986
      82	     20		    740		     1		  2136
      83	    539		     35		     1		  2765
      84	    803		    831		     2		  1969
      85	    266		    686		     1		  1316
      86	     35		    446		     1		  1049
      87	    537		      5		     1		  1931
      88	    598		    178		     1		  2851
      89	     67		    455		     1		  2645
      90	    183		    813		     2		  1360
      91	    991		     45		     1		  1681
      92	    710		    697		     1		  1479
      93	    980		     17		     1		  2130
      94	    996		    532		     1		  1308
      95	    786		    284		     2		  1771
      96	    776		    780		     2		  1394
      97	    412		    154		     1		  2844
      98	    298		    850		     1		  2295
      99	    588		    758		     1		  1798
     100	    757		    976		     1		  1666
     101	    914		    547		     1		  1899
     102	    672		    220		     1		  1838
     103	    572		    743		     1		  1865
     104	    811		    536		     1		  1349
     105	    747		     21		     1		  2059
     106	    164		    181		     1		  2408
     107	    809		    239		     1		  2855
     108	    220		    691		     1		  2895
     109	    282		    894		     2		  2190
     110	    497		    167		     2		  2957
     111	    665		    451		     1		  1036
     112	    788		    631		     4		  1251
     113	    860		    840		     1		  2154
     114	    344		    877		     2		  1637
     115	    816		    468		     1		  1103
     116	    611		    172		     1		  2055
     117	    878		    195		     1		  1469
     118	    337		    641		     1		  2787
     119	    155		    504		     1		  2880
     120	    750		     61		     2		  1866
     121	    122		    953		     1		  1019
     122	    884		    660		     1		  2175
     123	     35		    812		     1		  2967
     124	    907		    374		     1		  2931
     125	    486		    481		     1		  1267
     126	    265		    346		     1		  1151
     127	    250		    192		     1		  1548
     128	     81		    917		     1		  1999
     129	    961		    869		     3		  1736
     130	    597		    563		     1		  1522
     131	    577		    341		     4		  2650
     132	    317		    292		     1		  1102
     133	    807		    131		     1		  2826
     134	    209		    703		     1		  1513
     135	    621		     44		     1		  2544
     136	    775		    605		     1		  1071
     137	    675		    752		     1		  1547
     138	    531		      5		     1		  1305
     139	    313		    625		     1		  2726
     140	     46		    629		     1		  1313
     141	    137		     87		     2		  1890
     142	    522		    725		     2		  2373
     143	    270		    209		     1		  1132
     144	    272		    445		     1		  1882
     145	    686		    266		     1		  1995
     146	     87		    107		     1		  1803
     147	    238		    788		     2		  1094
     148	    815		    674		     1		  2271
     149	    290		    795		     1		  1826
     150	    747		    450		     1		  2823
