INSTANCE:	X-n139-k46
VEHICLES:	46
CUSTOMERS:	139
TIME UB:	8452
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    140		    957		       4	        2	    78
       1	    138		    705		       4	        1	   324
       2	     61		    985		       5	        0	  8452
       3	    123		    601		       4	        1	   357
       4	    102		    478		       5	        0	  8452
       5	    805		    670		       4	        2	  1248
       6	    112		    344		       4	        2	   621
       7	     41		    527		       5	        2	   438
       8	    347		    199		       5	        1	   776
       9	     39		    781		       4	        0	  8452
      10	    697		    200		       4	        0	  8452
      11	    213		    837		       5	        1	   192
      12	    232		     78		       5	        0	  8452
      13	    738		    977		       4	        1	  1147
      14	    716		    652		       4	        0	  8452
      15	    632		    849		       4	        0	  8452
      16	    598		    253		       4	        1	  1022
      17	    701		    496		       4	        1	  1322
      18	    149		    746		       5	        0	  8452
      19	    643		    521		       5	        1	   816
      20	     90		     89		       4	        0	  8452
      21	    671		    542		       4	        0	  8452
      22	    967		    668		       4	        0	  8452
      23	     91		    956		       5	        0	  8452
      24	    537		    248		       5	        1	  1044
      25	    614		    240		       4	        1	  1300
      26	    120		    871		       4	        0	  8452
      27	    244		    424		       4	        0	  8452
      28	     45		    585		       4	        0	  8452
      29	    565		    769		       4	        0	  8452
      30	    846		    685		       5	        1	  1054
      31	    661		    294		       5	        1	  1459
      32	    343		    949		       4	        2	   374
      33	    175		    312		       5	        3	   640
      34	    930		    778		       4	        1	   878
      35	    715		    745		       5	        1	   832
      36	    527		    787		       5	        1	   535
      37	    357		    505		       4	        2	   778
      38	    482		     75		       5	        0	  8452
      39	    534		     29		       5	        0	  8452
      40	    685		    124		       4	        1	  1574
      41	    282		     94		       5	        2	  1624
      42	    930		    154		       5	        1	  1906
      43	    141		      5		       4	        1	  1270
      44	    354		    750		       4	        2	   430
      45	    287		      3		       5	        1	   958
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    159		    917		     0		  8452
       1	    635		    200		     1		  2587
       2	    278		    907		     2		   413
       3	    875		     93		     1		  3207
       4	     10		    732		     1		   549
       5	    586		    657		     5		  1081
       6	    526		    176		     2		  1962
       7	    153		    622		     1		   686
       8	    452		    945		     1		  1172
       9	    456		    137		     1		  2901
      10	    884		    968		     2		  2805
      11	    688		    793		     1		  1961
      12	    117		    915		     1		    93
      13	    495		    325		     2		  1640
      14	    539		    967		     1		  1267
      15	    917		     58		     2		  3429
      16	    590		    316		     1		  1850
      17	    611		    998		     1		  1554
      18	    963		    878		     1		  3207
      19	    383		    531		     1		  1556
      20	    874		    734		     1		  1971
      21	    180		    943		     1		   119
      22	    789		    541		     1		  2103
      23	    626		    147		     3		  2837
      24	     56		    596		     3		  1126
      25	    941		    193		     2		  2802
      26	    437		    386		     2		  1494
      27	    440		    770		     1		   993
      28	    743		    623		     1		  1612
      29	    521		    398		     2		  2331
      30	    488		    747		     2		  1480
      31	    321		    734		     2		   576
      32	    521		    778		     2		  1059
      33	    333		     12		     1		  2221
      34	    199		    115		     2		  2979
      35	     83		    719		     1		   658
      36	    126		    148		     2		  2150
      37	    789		    437		     1		  3086
      38	    728		    336		     1		  2926
      39	    504		    704		     2		  1137
      40	    933		    949		     3		  1792
      41	    382		    130		     1		  2725
      42	    346		      2		     1		  2601
      43	    199		    892		     1		   157
      44	    400		     95		     1		  2961
      45	    148		    261		     1		  2466
      46	     29		    335		     2		  1767
      47	    913		    885		     2		  2468
      48	    293		    784		     1		   409
      49	    102		    962		     2		   218
      50	    372		    866		     1		   709
      51	    144		    223		     1		  2572
      52	    684		    899		     2		  2057
      53	    402		    636		     1		  1301
      54	    914		    323		     1		  3783
