INSTANCE:	X-n502-k167
VEHICLES:	167
CUSTOMERS:	502
TIME UB:	8477
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    690		    527		       4	        1	   494
       1	    761		    704		       5	        0	  8477
       2	     65		    991		       5	        1	  1336
       3	     26		    302		       4	        1	   611
       4	    227		    730		       5	        0	  8477
       5	    441		     88		       5	        1	   238
       6	    689		    736		       5	        1	  1063
       7	    109		    299		       5	        0	  8477
       8	    306		    252		       4	        2	   514
       9	    239		    564		       5	        1	   523
      10	    434		    211		       5	        1	   248
      11	    693		    636		       4	        1	   745
      12	    697		    604		       4	        0	  8477
      13	    309		    524		       5	        2	   461
      14	    883		     41		       5	        1	   471
      15	    615		    858		       4	        0	  8477
      16	    233		    856		       5	        0	  8477
      17	     30		    311		       4	        2	  1010
      18	    314		    568		       4	        2	   798
      19	    704		    274		       5	        0	  8477
      20	     68		     61		       4	        1	  1014
      21	    656		    456		       4	        1	   276
      22	    884		    888		       4	        0	  8477
      23	    266		    229		       5	        0	  8477
      24	    569		    543		       4	        1	   501
      25	    795		    906		       4	        1	  1285
      26	    908		    868		       5	        1	  1266
      27	    992		    428		       4	        0	  8477
      28	    838		    456		       4	        1	   654
      29	     18		    851		       5	        1	  1734
      30	    376		    586		       4	        2	   552
      31	    510		    737		       5	        1	  1030
      32	    983		    512		       4	        0	  8477
      33	    442		    109		       5	        2	   288
      34	    512		    437		       4	        0	  8477
      35	    972		    386		       4	        2	   730
      36	    424		    764		       4	        1	   793
      37	    294		    309		       5	        0	  8477
      38	    356		    176		       4	        0	  8477
      39	    377		    928		       4	        2	  1218
      40	     28		    353		       4	        0	  8477
      41	    826		    196		       5	        0	  8477
      42	     60		    422		       5	        2	  1026
      43	    783		    112		       4	        1	   374
      44	    105		    781		       4	        2	  1071
      45	    858		    708		       4	        0	  8477
      46	    444		     99		       5	        0	  8477
      47	    684		    851		       4	        1	  1117
      48	    255		    781		       4	        0	  8477
      49	    991		    448		       5	        0	  8477
      50	    665		    405		       4	        0	  8477
      51	    675		    682		       5	        0	  8477
      52	    753		    424		       5	        2	   305
      53	    415		    820		       5	        0	  8477
      54	    716		    603		       5	        0	  8477
      55	     16		    229		       5	        1	  1070
      56	    816		     33		       4	        0	  8477
      57	    878		     63		       5	        1	   493
      58	    979		    276		       5	        1	   405
      59	     99		    558		       5	        0	  8477
      60	    359		    900		       4	        2	   914
      61	    455		    671		       5	        0	  8477
      62	    434		    328		       5	        2	   402
      63	    898		    976		       5	        2	   874
      64	    527		    371		       4	        1	   331
      65	    726		    266		       4	        0	  8477
      66	    925		    264		       4	        1	   367
      67	    953		    717		       4	        1	   699
      68	     17		    702		       4	        0	  8477
      69	    913		    873		       5	        0	  8477
      70	    759		    555		       5	        2	   766
      71	    405		    693		       5	        0	  8477
      72	    429		    144		       4	        1	   359
      73	     96		    937		       4	        2	  1417
      74	    310		    838		       4	        2	  1253
      75	    788		    907		       4	        3	   785
      76	    587		    607		       5	        0	  8477
      77	    836		    939		       5	        2	   805
      78	    164		    391		       4	        1	   791
      79	    129		    245		       5	        0	  8477
      80	    367		    999		       5	        1	   970
      81	    246		    853		       5	        0	  8477
      82	    204		    948		       5	        0	  8477
      83	     57		    697		       4	        1	  1047
      84	    353		    945		       4	        2	  1145
      85	    401		    128		       4	        0	  8477
      86	    737		    141		       5	        0	  8477
      87	    655		    838		       4	        0	  8477
      88	    335		    495		       4	        2	   521
      89	    259		    438		       5	        1	   556
      90	    953		    960		       4	        1	  1596
      91	    843		    846		       5	        0	  8477
      92	    108		     29		       4	        1	   557
      93	    148		     84		       5	        0	  8477
      94	    324		    789		       5	        0	  8477
      95	    115		    157		       4	        1	   741
      96	    731		    504		       5	        2	   560
      97	    188		    816		       4	        0	  8477
      98	    395		    526		       4	        2	   426
      99	    300		    160		       4	        1	   329
     100	    504		    328		       5	        1	   303
     101	    739		    169		       5	        2	   205
     102	    850		    281		       4	        0	  8477
     103	    208		    400		       5	        1	   595
     104	    352		    487		       4	        1	   658
     105	    617		    993		       4	        1	  1383
     106	    966		    955		       4	        1	  1077
     107	    634		    731		       5	        0	  8477
     108	    448		    397		       4	        1	   477
     109	    745		    698		       5	        1	   978
     110	     50		    508		       4	        0	  8477
     111	    662		     34		       5	        0	  8477
     112	     92		    906		       5	        0	  8477
     113	    240		    812		       4	        2	   913
     114	    585		    637		       5	        0	  8477
     115	    395		    462		       4	        2	   355
     116	    775		   1000		       5	        0	  8477
     117	    947		    317		       4	        0	  8477
     118	    354		    814		       5	        1	   667
     119	    822		    590		       5	        1	   637
     120	    238		    666		       4	        1	   603
     121	    876		    329		       5	        0	  8477
     122	     92		    533		       4	        0	  8477
     123	    527		    626		       5	        0	  8477
     124	    456		    454		       5	        0	  8477
     125	     86		    108		       5	        2	   840
     126	    463		    281		       4	        0	  8477
     127	    204		    308		       4	        0	  8477
     128	    102		    786		       4	        1	  1047
     129	    958		    891		       5	        2	  1233
     130	    334		    958		       5	        0	  8477
     131	    704		    155		       4	        3	   167
     132	    226		    253		       4	        0	  8477
     133	    944		    700		       5	        0	  8477
     134	     15		    767		       5	        0	  8477
     135	    651		    251		       5	        2	   115
     136	    564		    932		       4	        1	   902
     137	    906		    931		       4	        0	  8477
     138	    914		    786		       4	        0	  8477
     139	    459		    577		       5	        3	   757
     140	    644		    381		       4	        0	  8477
     141	    656		    984		       5	        1	   949
     142	    264		    705		       5	        0	  8477
     143	    888		    203		       4	        0	  8477
     144	    691		    618		       5	        0	  8477
     145	    282		    880		       5	        0	  8477
     146	    836		    281		       5	        0	  8477
     147	    812		    229		       4	        0	  8477
     148	    123		     49		       4	        2	   829
     149	    242		     80		       5	        0	  8477
     150	      7		    655		       4	        1	  1295
     151	    917		    138		       4	        0	  8477
     152	    933		    250		       5	        1	   549
     153	    716		    738		       5	        1	   923
     154	    949		    696		       5	        0	  8477
     155	    282		    690		       4	        0	  8477
     156	    833		    332		       4	        1	   289
     157	    258		    312		       5	        0	  8477
     158	    416		    416		       4	        0	  8477
     159	    167		    519		       4	        0	  8477
     160	    125		    541		       5	        1	   820
     161	    526		    664		       4	        1	   701
     162	    164		    875		       5	        2	  1459
     163	     60		    419		       5	        2	  1155
     164	    880		    608		       5	        1	   952
     165	    329		     97		       5	        0	  8477
     166	    436		    107		       5	        3	   205
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    612		    199		     0		  8477
       1	    864		    279		     2		   759
       2	    746		    395		     2		   502
       3	    738		    519		     2		   982
       4	    806		    263		     3		   534
       5	    867		    314		     3		  1036
       6	    637		    357		     3		   484
       7	     64		    531		     1		  2383
       8	    803		    657		     2		  1139
       9	     22		    330		     1		  1745
      10	    351		    945		     1		  3056
      11	    664		    595		     1		  1260
      12	    971		    313		     1		  1143
      13	    317		     25		     1		   943
      14	    812		    410		     3		   935
      15	    677		    874		     4		  2651
      16	     89		    803		     1		  1973
      17	     53		    379		     1		  1860
      18	    817		    947		     2		  1999
      19	      9		    596		     2		  2140
      20	    406		    956		     1		  2723
      21	    304		    456		     1		  1025
      22	    285		    809		     1		  1640
      23	    349		    524		     1		  1030
      24	    646		     27		     1		   403
      25	    718		    325		     2		   496
      26	    906		    651		     3		  1589
      27	    889		    936		     1		  2284
      28	    953		    118		     5		  1245
      29	    447		     13		     1		   633
      30	     77		    834		     2		  3025
      31	    337		    341		     1		   894
      32	    482		    288		     1		   598
      33	    415		    572		     1		  1550
      34	    274		    837		     1		  2245
      35	    581		    738		     1		  2017
      36	     33		     36		     2		  1457
      37	    353		    858		     1		  2111
      38	    532		    464		     2		   740
      39	    285		    353		     2		   938
      40	      5		    669		     1		  1851
      41	    255		    457		     1		  1496
      42	    909		    568		     4		  1023
      43	    986		    234		     1		  1061
      44	    920		    756		     1		  2290
      45	    317		     94		     1		   848
      46	    897		    775		     2		  1767
      47	    226		    802		     1		  2396
      48	    320		    820		     2		  1433
      49	     15		     31		     3		  1893
      50	    114		    664		     3		  2107
      51	    629		    333		     4		   326
      52	    780		    143		     1		   600
