INSTANCE:	X-n480-k160
VEHICLES:	160
CUSTOMERS:	480
TIME UB:	8477
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    323		    707		       4	        1	  1535
       1	    431		    929		       5	        0	  8477
       2	    156		    994		       4	        0	  8477
       3	    213		    291		       5	        0	  8477
       4	    856		    278		       4	        0	  8477
       5	    486		    681		       5	        1	  1222
       6	    646		    823		       5	        1	  1561
       7	    815		    247		       4	        0	  8477
       8	    346		    454		       5	        1	   855
       9	    182		    284		       4	        0	  8477
      10	    984		    964		       5	        1	  2204
      11	    422		    596		       5	        2	  1110
      12	    274		    414		       5	        2	   976
      13	    424		    158		       5	        1	   895
      14	    235		    743		       5	        3	   970
      15	    779		     37		       5	        1	  1547
      16	    641		    165		       4	        0	  8477
      17	    951		    550		       5	        0	  8477
      18	     27		     21		       5	        1	    68
      19	    608		    213		       5	        3	   664
      20	     12		    194		       5	        1	   268
      21	    865		    183		       4	        0	  8477
      22	    557		    793		       4	        1	  1562
      23	    927		    191		       5	        2	  1532
      24	    835		    303		       5	        1	  1522
      25	    618		    169		       4	        0	  8477
      26	    592		    743		       5	        1	  1245
      27	    814		    327		       5	        2	  1585
      28	    266		    428		       4	        0	  8477
      29	    872		    200		       4	        0	  8477
      30	    736		      6		       5	        0	  8477
      31	    835		    254		       5	        0	  8477
      32	    176		    182		       4	        0	  8477
      33	    414		    697		       4	        4	  1583
      34	    807		    670		       5	        2	  1546
      35	    838		    205		       4	        0	  8477
      36	    874		    932		       5	        0	  8477
      37	    165		    731		       4	        0	  8477
      38	    113		    914		       4	        0	  8477
      39	    594		    990		       5	        0	  8477
      40	    971		    638		       4	        0	  8477
      41	    156		    759		       5	        2	   829
      42	    785		    320		       4	        1	   906
      43	    182		    410		       5	        1	   531
      44	    293		    447		       4	        0	  8477
      45	    214		    534		       4	        1	   871
      46	    824		    136		       4	        0	  8477
      47	     74		    921		       5	        0	  8477
      48	    868		    328		       4	        1	  1348
      49	    585		    289		       4	        0	  8477
      50	    995		    300		       4	        0	  8477
      51	    782		    635		       5	        0	  8477
      52	    827		    224		       4	        1	   935
      53	    862		    741		       5	        0	  8477
      54	    857		    586		       5	        0	  8477
      55	    411		    680		       4	        0	  8477
      56	    254		    453		       4	        1	   619
      57	    782		    700		       5	        0	  8477
      58	    835		    126		       4	        0	  8477
      59	     69		    822		       4	        2	  1585
      60	    157		    499		       5	        0	  8477
      61	    951		    282		       5	        0	  8477
      62	    121		    847		       4	        0	  8477
      63	    732		    105		       4	        0	  8477
      64	     23		    693		       5	        0	  8477
      65	    999		    236		       4	        0	  8477
      66	    297		    252		       5	        0	  8477
      67	      9		    749		       4	        0	  8477
      68	    910		    526		       5	        2	  1861
      69	    709		    256		       5	        0	  8477
      70	    756		    316		       4	        4	  1325
      71	    675		    210		       5	        2	   952
      72	    846		    384		       4	        3	  1794
      73	    220		    519		       4	        0	  8477
      74	    710		     44		       5	        0	  8477
      75	    368		    469		       5	        0	  8477
      76	    784		    464		       4	        0	  8477
      77	    794		    539		       4	        3	  1893
      78	    848		    346		       4	        0	  8477
      79	     78		    693		       4	        2	   940
      80	    489		    411		       5	        0	  8477
      81	    626		    782		       5	        3	  1758
      82	    788		    366		       5	        0	  8477
      83	    537		    764		       5	        3	  1317
      84	    201		     77		       4	        0	  8477
      85	    299		    617		       4	        0	  8477
      86	    345		    206		       5	        2	   430
      87	    666		    397		       4	        0	  8477
      88	     26		    569		       4	        1	   801
      89	    266		    332		       4	        2	   531
      90	    597		    983		       5	        1	  2090
      91	    787		    203		       5	        0	  8477
      92	     12		    454		       4	        0	  8477
      93	    925		    425		       4	        1	  1849
      94	    551		    296		       5	        0	  8477
      95	    867		    374		       5	        0	  8477
      96	    102		    787		       5	        0	  8477
      97	    163		    660		       4	        0	  8477
      98	    792		    611		       4	        1	  1948
      99	     73		    420		       5	        0	  8477
     100	    436		    695		       5	        1	  1257
     101	    282		    286		       5	        0	  8477
     102	    779		    228		       4	        2	  1091
     103	    226		    284		       4	        0	  8477
     104	    162		    623		       4	        0	  8477
     105	    604		    499		       4	        2	  1507
     106	    655		    931		       5	        0	  8477
     107	    377		    404		       4	        0	  8477
     108	    487		    673		       4	        0	  8477
     109	    773		    211		       4	        0	  8477
     110	    380		    468		       4	        1	   925
     111	    825		    305		       4	        0	  8477
     112	    857		    289		       5	        2	  1168
     113	    868		    314		       4	        0	  8477
     114	    510		     68		       4	        0	  8477
     115	    295		    706		       5	        0	  8477
     116	    385		    440		       5	        0	  8477
     117	    283		     74		       4	        0	  8477
     118	    923		    303		       4	        0	  8477
     119	    821		    317		       5	        2	  1515
     120	    795		    250		       4	        0	  8477
     121	    909		    324		       4	        0	  8477
     122	    622		    385		       4	        0	  8477
     123	    469		    942		       5	        0	  8477
     124	    176		    798		       4	        1	  1008
     125	    150		    672		       5	        0	  8477
     126	    441		    235		       5	        0	  8477
