INSTANCE:	X-n100-k33
VEHICLES:	33
CUSTOMERS:	100
TIME UB:	7518
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    266		    239		       4	        0	  7518
       1	    546		    186		       4	        0	  7518
       2	    377		    235		       5	        0	  7518
       3	    312		      3		       5	        0	  7518
       4	    351		    385		       4	        1	   443
       5	    829		     13		       5	        0	  7518
       6	    325		    343		       4	        0	  7518
       7	    374		     34		       4	        0	  7518
       8	    319		    176		       4	        0	  7518
       9	    324		     12		       5	        1	   307
      10	    295		    370		       5	        3	   335
      11	    735		     15		       4	        0	  7518
      12	    434		    257		       4	        0	  7518
      13	    585		    346		       5	        0	  7518
      14	    701		     32		       5	        0	  7518
      15	    315		    212		       5	        0	  7518
      16	    208		    348		       5	        0	  7518
      17	    425		     55		       5	        0	  7518
      18	    426		    446		       4	        0	  7518
      19	    793		     31		       4	        1	   712
      20	    266		    264		       4	        1	   268
      21	    294		     74		       4	        0	  7518
      22	    291		     58		       4	        0	  7518
      23	    191		    288		       4	        0	  7518
      24	    704		     68		       5	        0	  7518
      25	    813		    117		       5	        0	  7518
      26	    199		    136		       5	        0	  7518
      27	    344		    170		       5	        3	   410
      28	    742		     75		       4	        2	   762
      29	    275		    278		       5	        1	   244
      30	    326		    136		       5	        0	  7518
      31	    250		    345		       5	        0	  7518
      32	    767		    236		       5	        0	  7518
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    113		    195		     0		  7518
       1	    377		    239		     1		  1015
       2	    364		     39		     2		   835
       3	    306		    316		     2		   663
       4	    795		     18		     2		  2631
       5	    560		    115		     3		  1513
       6	    501		    147		     1		   805
       7	    762		     62		     2		  1408
       8	    357		     33		     2		  1103
       9	    359		    353		     2		   798
      10	    314		    186		     4		   621
      11	    338		    303		     3		   575
      12	    522		     80		     5		  1538
      13	    409		     32		     1		   801
      14	    279		    297		     1		   563
      15	    844		     27		     2		  2461
      16	    447		    303		     3		  1120
      17	    796		      4		     4		  2352
      18	    735		    111		     1		  1923
      19	    373		    461		     2		  1215
      20	    385		    100		     3		  1051
      21	    281		    378		     3		   658
      22	    793		      7		     1		  1809
      23	    965		     64		     1		  3198
      24	    347		    256		     2		   937
      25	    339		    244		     1		   822
      26	    334		    391		     1		  1179
      27	    323		    314		     1		   770
      28	    345		     69		     1		   677
      29	    462		    240		     3		   968
      30	    286		    335		     2		   451
      31	    201		    153		     1		   341
      32	    356		     74		     1		   974
      33	    450		    218		     1		   856
      34	    789		     61		     1		  2429
      35	    467		    332		     5		   938
      36	    437		    293		     2		  1265
      37	    357		     21		     1		   617
      38	    386		    207		     1		   946
      39	    389		    234		     1		   973
      40	    281		    344		     1		   624
      41	    317		    163		     1		   478
      42	    582		    186		     3		  1106
      43	    301		    411		     1		   762
      44	    822		      6		     1		  2612
      45	    197		    437		     3		   758
      46	    386		    268		     1		   959
      47	    279		     81		     1		   594
      48	    382		    251		     3		   710
      49	    384		    214		     5		   980
      50	    866		    243		     3		  2144
      51	    815		     29		     1		  1633
      52	    734		     57		     2		  1312
      53	    392		    248		     1		   922
      54	    308		    314		     2		   832
      55	    396		     27		     1		  1002
      56	    903		     66		     3		  2473
      57	    580		    142		     2		  1151
      58	    408		    225		     2		  1063
      59	    297		    283		     1		   535
      60	    733		     38		     1		  1904
      61	    312		    293		     4		   618
      62	    180		    250		     1		   322
      63	    764		     45		     2		  1496
      64	    351		    284		     1		   561
      65	    321		    318		     1		   508
      66	    451		    423		     3		   868
      67	    365		    142		     2		   596
      68	    487		    175		     2		  1081
      69	    267		     51		     1		   591
      70	    346		    248		     1		   800
      71	    575		    294		     2		  1752
      72	    485		     24		     2		  1026
      73	    542		    109		     3		  1135
      74	    442		    280		     3		  1147
      75	    212		    192		     2		   361
      76	    574		    426		     1		  1365
      77	    426		    272		     3		  1211
      78	    349		     90		     3		   972
      79	    389		    302		     1		   725
      80	    769		     51		     1		  1677
      81	    489		    165		     3		  1374
      82	    174		    288		     2		   301
      83	    285		    419		     1		   828
      84	    376		    210		     1		   649
      85	    400		    124		     2		   900
      86	    320		    191		     2		   599
      87	    304		    260		     1		   719
      88	    339		    138		     1		   821
      89	    390		    222		     1		   828
      90	    129		     47		     1		   364
      91	    376		    262		     1		   889
      92	    416		    240		     1		  1069
      93	    688		     80		     2		  1343
      94	    289		    193		     2		   539
      95	    270		    418		     1		   580
      96	    322		    311		     3		   907
      97	    303		    228		     1		   712
      98	    287		    298		     2		   636
      99	     79		    221		     1		   132
     100	    323		    291		     1		   633
