INSTANCE:	X-n216-k72
VEHICLES:	72
CUSTOMERS:	216
TIME UB:	8469
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    317		    258		       4	        4	   697
       1	     28		    627		       5	        1	  1165
       2	    718		    660		       5	        0	  8469
       3	    537		    927		       4	        0	  8469
       4	    583		    474		       4	        2	  1342
       5	    638		    958		       5	        1	  1942
       6	     77		    544		       4	        3	  1079
       7	    282		    617		       5	        1	  1028
       8	    159		    590		       4	        0	  8469
       9	    119		    626		       4	        2	  1137
      10	    642		    362		       5	        0	  8469
      11	    543		    582		       4	        3	  1393
      12	     42		    480		       5	        1	   590
      13	    811		    730		       5	        0	  8469
      14	    167		    100		       5	        0	  8469
      15	     17		     65		       5	        0	  8469
      16	    929		    876		       4	        0	  8469
      17	    129		    299		       5	        0	  8469
      18	    203		    173		       5	        2	   343
      19	    215		    135		       5	        1	   385
      20	    263		    184		       5	        0	  8469
      21	    328		    921		       5	        1	  1527
      22	    152		    615		       5	        1	   803
      23	    518		    554		       4	        3	   800
      24	    287		    975		       5	        1	  1528
      25	    904		    911		       4	        0	  8469
      26	    588		    662		       5	        3	  1764
      27	    217		    664		       5	        0	  8469
      28	     80		    515		       5	        2	   533
      29	    224		    537		       4	        1	   953
      30	    692		    422		       5	        0	  8469
      31	    467		    248		       4	        0	  8469
      32	    283		     63		       4	        0	  8469
      33	    602		    325		       5	        0	  8469
      34	    493		    652		       5	        0	  8469
      35	    768		    627		       5	        0	  8469
      36	    474		    629		       5	        0	  8469
      37	    706		    738		       4	        1	  1540
      38	    319		    178		       4	        0	  8469
      39	    881		    541		       5	        0	  8469
      40	    787		    828		       5	        1	  1998
      41	    429		    815		       4	        0	  8469
      42	    448		    185		       4	        0	  8469
      43	    868		    337		       4	        0	  8469
      44	    651		    231		       4	        0	  8469
      45	    535		    775		       4	        0	  8469
      46	     69		     12		       4	        1	   115
      47	    557		    864		       5	        1	  1954
      48	     80		    288		       5	        0	  8469
      49	     53		    476		       5	        1	   897
      50	     53		    418		       5	        3	   825
      51	    396		     41		       5	        2	   615
      52	    890		    942		       5	        0	  8469
      53	    859		    142		       5	        0	  8469
      54	    321		     27		       4	        0	  8469
      55	    982		    753		       5	        0	  8469
      56	    634		    888		       4	        0	  8469
      57	    201		    545		       4	        2	  1144
      58	    814		    534		       4	        0	  8469
      59	    286		    417		       4	        0	  8469
      60	    448		    624		       4	        1	  1374
      61	    354		    944		       5	        1	  1153
      62	      0		    426		       5	        0	  8469
      63	    194		    131		       5	        1	   323
      64	    217		    331		       4	        0	  8469
      65	    188		    452		       5	        0	  8469
      66	     49		     34		       5	        0	  8469
      67	    174		    325		       4	        0	  8469
      68	     24		     40		       4	        2	    90
      69	    538		    772		       5	        0	  8469
      70	     82		    292		       4	        0	  8469
      71	    101		    555		       4	        1	   951
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	      0		      0		     0		  8469
       1	    543		    815		     1		  2565
       2	     42		    920		     1		  2000
       3	    545		     80		     2		  1521
       4	    681		    950		     2		  3581
       5	    870		    118		     3		  2068
       6	    787		    220		     3		  2037
       7	    180		    838		     2		  1790
       8	    442		    620		     2		  1980
       9	    747		    569		     2		  3420
      10	    932		     48		     1		  3338
      11	     14		    356		     2		  1099
      12	    603		    228		     1		  2563
      13	    772		    573		     1		  2646
      14	    811		    359		     1		  2441
      15	    373		     37		     1		  1301
      16	    489		    543		     5		  1905
      17	     37		    771		     1		  1949
      18	     96		     62		     2		   301
      19	    326		    729		     4		  2137
      20	    653		    724		     1		  3558
      21	    226		    759		     1		  2125
      22	    481		     44		     3		  1035
      23	    100		    882		     1		  2918
      24	    989		    512		     1		  4448
      25	    600		     42		     3		  1238
      26	    346		    479		     2		  1453
      27	    612		    457		     1		  2395
      28	     70		    468		     3		  1193
      29	    502		    909		     1		  3710
      30	    595		    503		     2		  1827
      31	    819		    948		     2		  3304
      32	    771		    355		     1		  2936
      33	    372		    196		     2		  1364
      34	    232		    518		     3		  1976
      35	    110		    835		     1		  2365
      36	    567		    348		     1		  1348
      37	      6		    211		     1		   451
      38	     96		    183		     1		   775
      39	    105		    479		     3		  1122
      40	    873		    333		     1		  2702
      41	    468		    199		     1		  1118
      42	    536		    120		     2		  2016
      43	    968		    540		     2		  2980
      44	    125		    145		     5		   436
      45	    752		    850		     1		  2288
      46	    703		    395		     2		  2697
      47	    498		    832		     1		  2030
      48	    343		    962		     3		  2456
      49	    976		    636		     1		  3300
      50	    981		    353		     2		  3667
      51	    625		    324		     2		  1698
      52	    622		    728		     4		  3283
      53	    855		    827		     2		  3154
      54	    792		    443		     1		  2667
      55	    760		    751		     1		  3962
      56	    972		    417		     2		  4103
      57	    694		    214		     1		  2282
      58	     38		     91		     1		   371
      59	    294		    791		     1		  3336
      60	    691		    154		     1		  2700
      61	    930		    792		     1		  3140
      62	    579		    279		     2		  2242
      63	    431		    909		     1		  2648
      64	    615		    264		     4		  2175
      65	     49		    414		     3		  1083
      66	    883		    478		     4		  4002
      67	    627		    564		     1		  2576
      68	     40		    434		     3		  1484
      69	    896		    694		     3		  3010
      70	    716		    586		     2		  3299
      71	    607		    343		     2		  1485
      72	    675		    244		     1		  2174
      73	    199		    880		     2		  2941
      74	    998		    855		     1		  5110
      75	     58		    700		     1		  2182
      76	    221		    510		     1		  1883
      77	    944		    282		     1		  2549
      78	    254		    558		     2		  1357
      79	    428		    165		     1		  1799
      80	    848		    305		     2		  2857
      81	    860		    100		     3		  1829
      82	    602		    620		     2		  3345
      83	    437		     55		     1		  1520
      84	    922		    348		     1		  3186
      85	    433		    776		     2		  3292
      86	    891		    306		     2		  2716
      87	    211		    731		     2		  1705
      88	    408		    859		     2		  2936
      89	    492		    322		     3		  2335
      90	    581		    746		     3		  3630
      91	    365		    161		     1		   837
      92	    568		    646		     1		  2073
      93	    456		     81		     5		  1710
      94	    477		    162		     1		  2014
      95	    429		    844		     1		  3512
      96	    130		    972		     1		  3232
      97	    563		    135		     2		  1506
      98	    414		    696		     1		  2514
      99	    547		     90		     2		  2055
     100	    526		    440		     2		  1764
     101	     11		    791		     1		  2005
     102	    745		    430		     1		  2066
     103	     34		    925		     1		  2393
     104	     84		    298		     1		   643
     105	     12		    489		     1		  1556
     106	    140		    132		     1		   406
     107	    755		    784		     1		  3989
     108	    948		    889		     2		  4671
     109	    609		    322		     1		  2047
     110	    880		    525		     2		  3124
     111	    649		    744		     1		  2052
     112	    643		    684		     2		  3067
     113	    769		    790		     3		  2217
     114	    731		    709		     1		  2898
     115	    225		    726		     2		  2121
     116	    596		    265		     5		  2528
     117	    634		    256		     2		  2581
     118	    663		    359		     2		  2406
     119	    166		    640		     3		  2084
     120	    520		    270		     1		  1363
     121	    112		    399		     1		  1636
     122	    150		    168		     2		   761
