INSTANCE:	X-n107-k35
VEHICLES:	35
CUSTOMERS:	107
TIME UB:	8443
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    522		     41		       5	        1	   553
       1	    564		    787		       5	        0	  8443
       2	    366		    190		       4	        1	   480
       3	    594		    724		       5	        0	  8443
       4	    600		    833		       4	        1	  1517
       5	    508		    995		       4	        0	  8443
       6	    949		    738		       4	        0	  8443
       7	    177		    874		       4	        1	  1257
       8	    953		    932		       5	        0	  8443
       9	    695		    974		       4	        0	  8443
      10	    209		    194		       4	        0	  8443
      11	    166		    787		       5	        0	  8443
      12	    663		    461		       4	        2	  1089
      13	    976		     38		       5	        0	  8443
      14	    420		    439		       4	        0	  8443
      15	    666		    928		       4	        1	  1348
      16	    600		    372		       5	        3	  1390
      17	    144		    513		       5	        0	  8443
      18	    898		    650		       4	        0	  8443
      19	    156		    748		       5	        1	  1486
      20	    223		    393		       4	        1	   736
      21	    234		    979		       4	        3	  1458
      22	    167		    348		       4	        2	   649
      23	    504		     95		       5	        0	  8443
      24	     89		    814		       5	        2	   843
      25	    993		    855		       5	        2	  2608
      26	    566		    975		       5	        0	  8443
      27	    466		    606		       5	        1	   805
      28	    248		    436		       5	        0	  8443
      29	     19		    913		       4	        2	  1290
      30	    994		    958		       5	        1	  2300
      31	      0		    414		       4	        0	  8443
      32	    965		    898		       4	        0	  8443
      33	    178		    957		       4	        1	  1707
      34	    701		    895		       4	        1	  1463
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	      0		      0		     0		  8443
       1	    175		    821		     1		  2916
       2	     62		    495		     2		  1891
       3	    662		    959		     1		  3145
       4	    109		    216		     4		   723
       5	    347		    184		     1		  1327
       6	    257		    265		     1		  1158
       7	    662		    892		     1		  3607
       8	    881		     69		     3		  2813
       9	    478		      9		     2		  1591
      10	     76		     79		     2		   397
      11	    711		    766		     2		  2474
      12	    325		    163		     1		  1104
      13	     42		    411		     2		  1139
      14	    722		    221		     2		  1569
      15	    378		    521		     1		  1364
      16	    907		    497		     4		  3788
      17	    924		    738		     2		  2604
      18	    954		    524		     1		  3968
      19	    253		     89		     1		   587
      20	    746		    971		     1		  2698
      21	    655		    716		     1		  2290
      22	    627		    301		     1		  2263
      23	    384		    833		     4		  2150
      24	    337		    173		     2		   898
      25	    865		    383		     1		  2222
      26	    488		    878		     3		  2972
      27	    531		    291		     2		  2196
      28	    289		    151		     1		   884
      29	    935		    667		     2		  3054
      30	    659		    800		     1		  3813
      31	     97		    623		     1		  1548
      32	     30		    810		     2		  2222
      33	    683		    120		     1		  1955
      34	    577		     83		     3		  2305
      35	    376		    751		     1		  3225
      36	    804		    302		     4		  3386
      37	    265		    688		     3		  2591
      38	    425		    392		     2		  1923
      39	    392		    371		     1		  1942
      40	    438		    417		     2		  2027
      41	    373		    511		     1		  2346
      42	    415		     49		     1		   959
      43	    583		    355		     2		  2707
      44	    569		    522		     1		  1792
      45	    312		    683		     2		  1848
      46	    288		    508		     1		  1490
      47	    609		    113		     2		  1505
      48	    905		    309		     2		  2791
      49	    640		    112		     3		  1508
      50	    367		    726		     2		  2280
      51	    161		      8		     4		   570
      52	    944		    892		     1		  3130
      53	    329		    371		     1		  1313
      54	    130		    888		     1		  3345
      55	    450		    443		     3		  2164
      56	    857		    128		     2		  1945
      57	    709		    966		     3		  2518
      58	    642		    967		     2		  3125
      59	    872		    705		     1		  2980
      60	    207		    911		     2		  3433
      61	    883		    147		     1		  2790
      62	    740		    490		     4		  3475
      63	    184		     48		     4		   437
      64	    489		    259		     3		  1858
      65	    114		    737		     2		  1993
      66	    244		    783		     1		  2281
      67	    617		    177		     2		  1956
      68	    575		    340		     1		  2352
      69	    607		    806		     1		  2668
      70	    603		    507		     1		  3063
      71	    855		    318		     1		  2337
      72	    343		    206		     1		   814
      73	    244		    929		     2		  3512
      74	    418		    513		     2		  1573
      75	    435		    672		     3		  2525
      76	    120		    988		     1		  2737
      77	    691		    853		     1		  4111
      78	    986		    418		     3		  2397
      79	    625		    733		     2		  3007
      80	    605		    798		     1		  2685
      81	     19		    892		     2		  2021
      82	    169		    840		     1		  3122
      83	    756		    913		     1		  3439
      84	     13		    829		     1		  1767
      85	    103		    304		     2		  1132
      86	     63		    384		     1		   896
      87	    271		     50		     3		   803
      88	    357		    228		     1		   885
      89	    363		    898		     1		  3097
      90	    912		    704		     2		  2645
      91	    765		    462		     1		  3204
      92	    848		    405		     1		  2060
      93	      5		     76		     1		   255
      94	    188		     65		     1		   661
      95	    229		     41		     2		   750
      96	    632		    968		     1		  4234
      97	     75		     96		     1		   459
      98	    936		    903		     1		  3137
      99	    982		    492		     1		  3369
     100	    658		    258		     3		  2674
     101	    299		    593		     1		  1378
     102	     65		    277		     1		  1124
     103	    695		    468		     2		  2058
     104	    651		    522		     1		  2778
     105	    824		    865		     1		  3624
     106	    842		    802		     1		  3600
     107	    684		    432		     3		  2005
