INSTANCE:	V30_C120
VEHICLES:	30
CUSTOMERS:	120
TIME UB:	14143
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    554		    234		       4	        0	 14143
       1	    392		     67		       4	        0	 14143
       2	    359		    713		       4	        0	 14143
       3	    762		    813		       4	        0	 14143
       4	    489		    548		       4	        1	  1915
       5	    942		    634		       4	        0	 14143
       6	    677		    169		       4	        2	  1128
       7	    927		    554		       4	        0	 14143
       8	     65		    175		       4	        0	 14143
       9	    900		    507		       4	        0	 14143
      10	    785		    342		       4	        1	  1904
      11	     94		    963		       4	        0	 14143
      12	    946		    520		       4	        0	 14143
      13	    287		    202		       4	        0	 14143
      14	    713		    257		       4	        0	 14143
      15	    190		    550		       4	        0	 14143
      16	    927		    849		       4	        0	 14143
      17	    294		    337		       4	        0	 14143
      18	    477		    905		       4	        1	   631
      19	    749		    240		       4	        0	 14143
      20	    662		    918		       4	        2	   665
      21	      4		    729		       4	        0	 14143
      22	    915		    932		       4	        0	 14143
      23	     11		    951		       4	        0	 14143
      24	    225		    160		       4	        0	 14143
      25	    739		    702		       4	        0	 14143
      26	    993		    239		       4	        0	 14143
      27	    804		    614		       4	        0	 14143
      28	    100		    255		       4	        0	 14143
      29	    738		    461		       4	        0	 14143
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    862		    492		     0		 14143
       1	   1000		    393		     1		  1434
       2	    975		     64		     1		  2375
       3	    533		    626		     4		  1047
       4	    966		    676		     3		  1795
       5	    536		    880		     2		  1193
       6	    411		    713		     1		  1568
       7	    304		    191		     1		  1638
       8	    729		    620		     3		  2172
       9	    940		    470		     3		  1509
      10	     98		    284		     1		  2550
      11	     89		    107		     1		  2995
      12	    918		     61		     1		  2167
      13	    994		    793		     1		  1567
      14	    177		    308		     1		  1103
      15	    939		    276		     2		  2351
      16	    780		    774		     3		  1714
      17	    512		    700		     1		  1654
      18	    147		    235		     1		  1341
      19	    604		    740		     3		  2253
      20	    825		    683		     1		  2484
      21	    160		    485		     1		  2838
      22	    817		    560		     3		  1706
      23	    547		    928		     1		  1949
      24	    961		    596		     1		  2953
      25	    890		    997		     1		  2985
      26	    907		    618		     1		  2713
      27	    697		    510		     1		  1379
      28	    420		    254		     4		  2194
      29	    152		    513		     2		  2712
      30	    544		    836		     3		  1931
      31	     24		      1		     1		  2575
      32	     83		    218		     3		  2755
      33	    521		    967		     1		  2626
      34	    294		    443		     1		  1476
      35	    394		    866		     1		  1971
      36	    195		    360		     1		  2179
      37	    544		    734		     2		  2469
      38	    228		    698		     1		  1427
      39	    179		    204		     1		  2674
      40	    773		     82		     1		  1759
      41	    424		    238		     1		  1418
      42	    492		    494		     2		  2455
      43	    806		    832		     1		  1956
      44	    284		    202		     4		  2726
      45	    868		    323		     1		  2733
      46	    330		    781		     1		  2051
      47	    362		     32		     1		  1079
      48	    855		    641		     1		  1196
      49	    521		    935		     1		  1076
      50	    667		    677		     1		  2525
      51	    868		    630		     1		  1846
      52	     59		     59		     1		  2459
      53	     24		    456		     1		  2474
      54	    532		    251		     2		  2696
      55	    181		    887		     1		  1302
      56	    170		    216		     3		  2756
      57	    206		    269		     1		  1885
      58	    863		    336		     3		  1959
      59	    582		    777		     1		  2423
      60	    879		    395		     1		  1217
      61	    417		    626		     2		  1827
      62	    139		    313		     1		  2847
      63	    142		    294		     1		  1297
      64	    170		    835		     1		  1040
      65	    972		    974		     2		  2529
      66	    245		    921		     1		  2467
      67	    153		    333		     1		  1202
      68	    848		    126		     1		  1563
      69	    695		    233		     1		  2423
      70	    761		    167		     1		  1888
      71	    615		    996		     1		  2759
      72	    543		    907		     1		  1328
      73	    747		    208		     1		  2519
      74	    629		    717		     1		  2515
      75	    405		    352		     1		  2189
      76	    716		    509		     1		  1084
      77	    582		    281		     1		  2480
      78	    192		     71		     1		  1141
      79	    400		    216		     1		  1262
      80	    228		      8		     1		  1255
      81	    731		     67		     1		  1889
      82	    456		    284		     3		  2672
      83	    840		    372		     2		  1744
      84	    136		    623		     3		  1296
      85	    600		    348		     1		  2959
      86	    306		    886		     1		  2312
      87	    953		    660		     1		  2280
      88	    569		    840		     2		  1350
      89	    180		    473		     1		  2981
      90	    434		    623		     1		  2001
      91	    721		    369		     3		  1309
      92	    814		    784		     1		  2692
      93	    801		    951		     1		  2968
      94	    615		    326		     1		  1071
      95	    187		    273		     1		  2038
      96	    496		    902		     1		  1160
      97	     70		    570		     3		  2674
      98	   1000		    446		     2		  1989
      99	    519		    343		     1		  2946
     100	    337		    827		     1		  2891
     101	     38		    178		     1		  2044
     102	    708		    973		     1		  2202
     103	    673		    292		     1		  1143
     104	     80		    607		     1		  2302
     105	    479		    369		     1		  1940
     106	    389		    941		     1		  2847
     107	    931		    996		     1		  1243
     108	    226		    900		     1		  1697
     109	    885		    344		     1		  1194
     110	      2		    253		     1		  2482
     111	    653		     23		     2		  1320
     112	    441		    166		     1		  2629
     113	    196		    648		     1		  1833
     114	    377		    287		     1		  2230
     115	    593		    446		     3		  2483
     116	    497		    729		     1		  2360
     117	    934		    863		     1		  2927
     118	    826		    484		     1		  1189
     119	    856		    949		     1		  2010
     120	    921		     59		     1		  2617
