INSTANCE:	V75_C300
VEHICLES:	75
CUSTOMERS:	300
TIME UB:	14143
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    219		     77		       4	        0	 14143
       1	    549		    272		       4	        0	 14143
       2	    249		    622		       4	        0	 14143
       3	    137		    934		       4	        1	  1789
       4	    803		     85		       4	        0	 14143
       5	    767		    629		       4	        0	 14143
       6	    809		    776		       4	        0	 14143
       7	    234		    511		       4	        0	 14143
       8	    459		    749		       4	        0	 14143
       9	    726		    881		       4	        0	 14143
      10	    572		    499		       4	        0	 14143
      11	    515		    795		       4	        1	   489
      12	    776		     55		       4	        2	  1352
      13	    624		    731		       4	        0	 14143
      14	    162		    773		       4	        0	 14143
      15	    786		     66		       4	        0	 14143
      16	    932		    105		       4	        0	 14143
      17	    247		    390		       4	        0	 14143
      18	    267		    326		       4	        1	  1269
      19	    872		    251		       4	        1	  1482
      20	    323		    843		       4	        0	 14143
      21	    964		      7		       4	        1	  1833
      22	    238		    181		       4	        0	 14143
      23	    344		    638		       4	        0	 14143
      24	    624		    479		       4	        0	 14143
      25	     15		    501		       4	        0	 14143
      26	    190		    681		       4	        0	 14143
      27	    327		     55		       4	        0	 14143
      28	    957		    734		       4	        2	  1171
      29	    612		    653		       4	        1	  1866
      30	    692		    900		       4	        0	 14143
      31	    817		    622		       4	        3	   911
      32	    969		    992		       4	        1	  1871
      33	    844		    497		       4	        0	 14143
      34	    524		    721		       4	        0	 14143
      35	    159		     43		       4	        2	  1076
      36	    636		    259		       4	        2	   759
      37	    700		    173		       4	        0	 14143
      38	    775		    545		       4	        0	 14143
      39	    388		    448		       4	        0	 14143
      40	    135		    192		       4	        1	   947
      41	    244		    464		       4	        1	  1502
      42	    188		    132		       4	        0	 14143
      43	    455		    451		       4	        0	 14143
      44	    351		    957		       4	        0	 14143
      45	    771		    511		       4	        0	 14143
      46	    317		    449		       4	        0	 14143
      47	    506		    484		       4	        1	  1779
      48	    884		    247		       4	        1	  1097
      49	    976		    577		       4	        0	 14143
      50	    281		    158		       4	        0	 14143
      51	     42		     99		       4	        0	 14143
      52	    886		    491		       4	        0	 14143
      53	    591		    133		       4	        0	 14143
      54	    485		    678		       4	        0	 14143
      55	    493		    616		       4	        0	 14143
      56	    254		    466		       4	        1	  1372
      57	    334		    201		       4	        1	   839
      58	    930		    401		       4	        0	 14143
      59	    227		    945		       4	        2	   347
      60	    386		    687		       4	        0	 14143
      61	    875		    811		       4	        0	 14143
      62	    665		    151		       4	        0	 14143
      63	    990		    970		       4	        0	 14143
      64	    649		    362		       4	        0	 14143
      65	     80		    375		       4	        0	 14143
      66	    677		    378		       4	        0	 14143
      67	    306		     99		       4	        0	 14143
      68	    644		    744		       4	        0	 14143
