INSTANCE:	V75_C225
VEHICLES:	75
CUSTOMERS:	225
TIME UB:	14143
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    732		    529		       4	        0	 14143
       1	    532		    764		       4	        0	 14143
       2	    706		    812		       4	        1	   900
       3	    563		    510		       4	        0	 14143
       4	    424		    780		       4	        0	 14143
       5	    566		    796		       4	        3	   919
       6	    777		    595		       4	        2	   768
       7	    281		    408		       4	        0	 14143
       8	    537		    671		       4	        1	   418
       9	    513		    628		       4	        0	 14143
      10	    821		    840		       4	        0	 14143
      11	    119		    724		       4	        3	   906
      12	    940		    529		       4	        0	 14143
      13	    572		    965		       4	        2	   864
      14	    487		    469		       4	        0	 14143
      15	    416		    811		       4	        0	 14143
      16	    768		    866		       4	        0	 14143
      17	    362		    630		       4	        0	 14143
      18	    845		     46		       4	        0	 14143
      19	    427		     54		       4	        0	 14143
      20	    296		    119		       4	        0	 14143
      21	    417		    703		       4	        0	 14143
      22	    412		     44		       4	        0	 14143
      23	    340		    700		       4	        0	 14143
      24	    812		    420		       4	        1	  1226
      25	    928		    369		       4	        0	 14143
      26	     63		    154		       4	        0	 14143
      27	    554		    106		       4	        0	 14143
      28	    179		    125		       4	        1	  1148
      29	    310		    778		       4	        0	 14143
      30	    848		    174		       4	        0	 14143
      31	    194		    710		       4	        0	 14143
      32	    263		    702		       4	        0	 14143
      33	    437		    523		       4	        0	 14143
      34	    875		    961		       4	        0	 14143
      35	    740		    373		       4	        0	 14143
      36	    173		     35		       4	        0	 14143
      37	     17		    495		       4	        0	 14143
      38	    377		    202		       4	        0	 14143
      39	     31		    124		       4	        0	 14143
      40	    326		    993		       4	        1	   781
      41	    925		    358		       4	        0	 14143
      42	    856		    692		       4	        0	 14143
      43	    887		    210		       4	        0	 14143
      44	    798		     13		       4	        2	  1020
      45	    397		    975		       4	        0	 14143
      46	    953		    724		       4	        0	 14143
      47	    945		    707		       4	        0	 14143
      48	    727		    819		       4	        1	   419
      49	    508		    319		       4	        3	  1717
      50	    965		    436		       4	        0	 14143
      51	    814		    375		       4	        0	 14143
      52	    762		    875		       4	        0	 14143
      53	    626		    316		       4	        0	 14143
      54	    270		    340		       4	        0	 14143
      55	    488		    751		       4	        0	 14143
      56	    886		    612		       4	        0	 14143
      57	    673		    530		       4	        0	 14143
      58	    786		    141		       4	        0	 14143
      59	    364		    383		       4	        2	  1422
      60	    376		    900		       4	        0	 14143
      61	    514		     96		       4	        0	 14143
      62	    468		    812		       4	        0	 14143
      63	    464		    677		       4	        1	   932
      64	    352		    114		       4	        0	 14143
      65	    951		    804		       4	        0	 14143
      66	     45		    501		       4	        0	 14143
      67	    148		    409		       4	        0	 14143
      68	     23		    623		       4	        0	 14143
      69	    312		    296		       4	        0	 14143
      70	    680		     76		       4	        0	 14143
      71	    717		    233		       4	        0	 14143
      72	    616		    181		       4	        2	  1503
