INSTANCE:	V65_C325
VEHICLES:	65
CUSTOMERS:	325
TIME UB:	14143
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    401		     43		       4	        0	 14143
       1	    577		     20		       4	        0	 14143
       2	    276		    840		       4	        2	  1378
       3	    464		    587		       4	        0	 14143
       4	    965		    224		       4	        0	 14143
       5	    847		    752		       4	        1	  1743
       6	    380		    263		       4	        2	  1620
       7	    274		    420		       4	        0	 14143
       8	    639		    451		       4	        0	 14143
       9	    147		    956		       4	        0	 14143
      10	    389		    892		       4	        0	 14143
      11	    189		    278		       4	        0	 14143
      12	    777		    278		       4	        0	 14143
      13	    895		    422		       4	        2	  1005
      14	    457		      4		       4	        0	 14143
      15	    422		    309		       4	        0	 14143
      16	    548		    952		       4	        0	 14143
      17	     14		    839		       4	        1	  1388
      18	    400		    535		       4	        0	 14143
      19	    470		    485		       4	        0	 14143
      20	    825		    946		       4	        0	 14143
      21	    990		    593		       4	        0	 14143
      22	    700		    943		       4	        0	 14143
      23	    933		    998		       4	        0	 14143
      24	     46		     33		       4	        0	 14143
      25	    581		    118		       4	        0	 14143
      26	    864		    761		       4	        0	 14143
      27	    126		    126		       4	        0	 14143
      28	    105		    342		       4	        0	 14143
      29	    845		    300		       4	        2	  1259
      30	    704		    551		       4	        1	   506
      31	    603		     50		       4	        0	 14143
      32	    677		    451		       4	        0	 14143
      33	    139		    555		       4	        2	  1393
      34	    610		    119		       4	        0	 14143
      35	    500		    341		       4	        1	  1356
      36	    753		    505		       4	        0	 14143
      37	     33		    304		       4	        0	 14143
      38	    563		    418		       4	        2	  1146
      39	    267		    414		       4	        0	 14143
      40	    328		     93		       4	        0	 14143
      41	    697		    588		       4	        0	 14143
      42	    531		     74		       4	        2	   706
      43	    670		    581		       4	        0	 14143
      44	    806		     82		       4	        0	 14143
      45	    324		    539		       4	        0	 14143
      46	    132		    851		       4	        1	  1011
      47	    245		    289		       4	        0	 14143
      48	    389		     82		       4	        0	 14143
      49	    174		    320		       4	        0	 14143
      50	    206		    424		       4	        0	 14143
      51	    641		    612		       4	        0	 14143
      52	    870		    151		       4	        2	  1074
      53	    641		      3		       4	        0	 14143
      54	      4		    843		       4	        0	 14143
      55	    376		    455		       4	        0	 14143
      56	    872		    574		       4	        0	 14143
      57	    691		    802		       4	        0	 14143
      58	    658		    764		       4	        0	 14143
      59	    127		    862		       4	        0	 14143
      60	    414		    322		       4	        0	 14143
      61	    165		    193		       4	        0	 14143
      62	    154		     12		       4	        0	 14143
      63	    278		    396		       4	        2	  1283
      64	    946		    607		       4	        2	  1494
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    505		    652		     0		 14143
       1	    760		    567		     3		  2169
       2	    801		    879		     1		  2487
       3	    899		    828		     1		  1855
       4	    695		    497		     4		  1127
       5	    171		    122		     2		  1204
       6	    939		    501		     1		  2128
       7	    810		    920		     3		  2326
       8	     76		    881		     1		  1967
       9	    283		    674		     4		  2697
      10	    459		    659		     2		  1445
      11	    489		    829		     1		  1345
      12	    944		    687		     1		  1443
      13	    413		    624		     1		  2263
      14	    165		    402		     2		  2552
      15	    744		    399		     3		  1781
      16	    997		    486		     1		  2273
      17	    882		    882		     4		  1984
      18	    233		    642		     4		  2890
      19	    950		    826		     1		  2275
      20	    487		    503		     2		  2907
      21	    795		    537		     1		  1441
      22	    542		    699		     1		  2403
      23	    988		    695		     3		  1664
      24	    504		    219		     2		  1552
      25	    290		    927		     1		  2114
      26	    839		    224		     3		  2684
      27	    358		    658		     1		  2486
      28	    638		    362		     2		  2514
      29	    705		    281		     3		  1564
      30	    897		    994		     1		  1908
      31	    271		    680		     2		  1861
      32	    555		    283		     1		  2620
      33	    630		    727		     1		  1492
      34	    508		    753		     1		  1264
      35	    950		    363		     1		  1631
      36	    361		    934		     4		  2503
      37	    793		    970		     3		  1730
      38	    763		    265		     1		  2709
      39	    570		    731		     1		  1933
      40	    368		    202		     1		  1702
      41	    734		    218		     1		  1082
      42	    968		    773		     1		  2447
      43	    802		    946		     1		  1713
      44	    920		    496		     1		  2607
      45	    367		    314		     3		  2558
      46	    725		    282		     2		  2929
