INSTANCE:	X-n351-k117
VEHICLES:	117
CUSTOMERS:	351
TIME UB:	8469
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    752		    777		       4	        0	  8469
       1	    354		    700		       5	        0	  8469
       2	      5		    250		       4	        1	   391
       3	    693		    522		       5	        0	  8469
       4	    675		    367		       4	        0	  8469
       5	    367		    227		       4	        2	   736
       6	    933		    156		       4	        1	  1657
       7	    969		    429		       5	        2	  1789
       8	    228		    390		       4	        0	  8469
       9	    889		    960		       5	        1	  2611
      10	    194		     17		       5	        0	  8469
      11	    839		    121		       4	        1	   944
      12	    216		    492		       4	        2	   566
      13	    915		    807		       4	        2	  2095
      14	    289		    778		       4	        0	  8469
      15	    107		    489		       4	        0	  8469
      16	    217		    110		       5	        1	   449
      17	    329		    374		       4	        1	   601
      18	    381		    583		       5	        0	  8469
      19	    422		    503		       4	        1	  1095
      20	    992		    408		       5	        2	  1248
      21	    851		    866		       4	        1	  1617
      22	    426		    876		       5	        0	  8469
      23	    139		    138		       4	        2	   374
      24	    281		    282		       5	        0	  8469
      25	    955		    452		       4	        0	  8469
      26	    169		    845		       5	        0	  8469
      27	     46		    832		       5	        0	  8469
      28	    267		    601		       5	        0	  8469
      29	    842		    664		       4	        0	  8469
      30	    244		    385		       5	        1	   478
      31	    811		    711		       4	        0	  8469
      32	    658		    831		       5	        1	  1339
      33	    942		    386		       5	        0	  8469
      34	    109		    163		       4	        0	  8469
      35	    879		    336		       4	        1	  1041
      36	     74		    677		       5	        0	  8469
      37	    522		    918		       4	        0	  8469
      38	    649		    477		       4	        0	  8469
      39	    914		    830		       4	        0	  8469
      40	    404		    544		       4	        3	   853
      41	    306		    573		       5	        1	  1208
      42	    248		     71		       5	        0	  8469
      43	    896		    105		       5	        0	  8469
      44	    347		     51		       4	        0	  8469
      45	    388		    863		       4	        1	  1262
      46	    154		    936		       4	        0	  8469
      47	    360		    726		       5	        1	  1149
      48	    272		    677		       5	        2	  1082
      49	    485		    432		       5	        1	   922
      50	    102		    734		       4	        0	  8469
      51	    337		    182		       4	        1	   391
      52	    430		     40		       5	        1	   678
      53	    226		    532		       4	        2	   851
      54	    285		    973		       5	        1	  1978
      55	    265		    524		       5	        0	  8469
      56	    943		    972		       4	        0	  8469
      57	    934		    353		       4	        1	  1233
      58	    101		    663		       4	        1	  1316
      59	    645		    819		       4	        1	  1071
      60	    930		    830		       4	        0	  8469
      61	    952		    221		       4	        0	  8469
      62	    546		    142		       5	        1	  1047
      63	    933		    471		       5	        1	  1492
      64	    407		    737		       5	        0	  8469
      65	     71		    215		       5	        0	  8469
      66	    292		    117		       5	        0	  8469
      67	    399		     40		       5	        0	  8469
      68	    205		    379		       4	        1	   849
      69	    802		    102		       5	        2	  1476
      70	    772		    316		       5	        0	  8469
      71	    950		    398		       5	        0	  8469
      72	    228		    986		       4	        1	  1984
      73	    247		    681		       5	        1	   844
      74	    181		    252		       4	        2	   523
      75	    208		     60		       5	        3	   312
      76	    564		    903		       4	        1	  1573
      77	     35		    544		       4	        0	  8469
      78	    117		    590		       5	        0	  8469
      79	    872		    947		       5	        0	  8469
      80	    970		    326		       5	        1	  2045
      81	    114		    189		       4	        0	  8469
      82	    936		    468		       4	        1	  1712
      83	    608		    408		       5	        0	  8469
      84	    378		    569		       5	        0	  8469
      85	    315		    321		       4	        0	  8469
      86	     14		    197		       5	        0	  8469
      87	     51		    714		       4	        1	  1365
      88	    447		    934		       4	        2	  1387
      89	    591		    244		       5	        0	  8469
      90	    143		    846		       5	        0	  8469
      91	    363		    697		       4	        0	  8469
      92	     57		    912		       5	        0	  8469
      93	    345		    691		       4	        2	   827
      94	     56		    351		       4	        0	  8469
      95	    371		    252		       4	        2	   732
      96	    266		    783		       4	        2	  1169
      97	     75		     85		       5	        0	  8469
      98	    818		    828		       5	        0	  8469
      99	    596		    534		       4	        0	  8469
     100	    299		     90		       4	        0	  8469
     101	    719		    109		       4	        0	  8469
     102	    806		    501		       4	        3	  1486
     103	     27		    480		       5	        2	   699
     104	    333		    945		       4	        1	  1211
     105	    492		    535		       5	        1	  1135
     106	    921		    579		       4	        1	  1435
     107	    319		    671		       5	        1	  1235
     108	    925		    185		       4	        0	  8469
     109	    861		    768		       5	        3	  1530
     110	    555		    259		       5	        1	   916
     111	    400		    676		       5	        0	  8469
     112	    970		     23		       4	        2	  1375
     113	    956		    536		       4	        3	  2177
     114	     66		    244		       5	        0	  8469
     115	    321		    298		       4	        1	   829
     116	    799		    900		       5	        1	  1704
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	      0		      0		     0		  8469
       1	    120		    259		     1		   837
       2	    555		    718		     1		  3340
       3	    239		    935		     1		  2806
       4	    304		    517		     1		  2223
       5	    856		     96		     2		  2024
       6	     38		    904		     1		  2348
       7	    174		    951		     1		  2270
       8	    294		    935		     2		  2643
       9	    942		    324		     1		  2680
      10	    402		    176		     1		   994
      11	    766		    450		     2		  2962
      12	    473		    862		     1		  3632
      13	    262		    550		     2		  1464
      14	    661		     92		     1		  1580
      15	    440		    655		     2		  2204
      16	    678		    291		     2		  2164
      17	    952		    802		     1		  3921
      18	    698		    352		     3		  1910
      19	    297		    930		     1		  2084
      20	    882		    642		     2		  3176
      21	    777		    818		     2		  4334
      22	    302		    212		     1		  1260
      23	    824		    647		     1		  2999
      24	    143		    946		     1		  3615
      25	    108		    600		     2		  2192
      26	    121		    755		     1		  3046
      27	    697		     32		     2		  1623
      28	    473		    995		     1		  4395
      29	    342		    252		     1		  1069
      30	    248		    211		     3		   748
      31	    940		     88		     1		  3160
      32	     81		    468		     2		  1100
      33	    144		    796		     1		  2813
      34	    437		     42		     3		  1181
      35	    263		    549		     4		  2158
      36	    153		    646		     1		  2072
      37	    187		    688		     2		  2451
      38	     27		     70		     3		   176
      39	    244		    370		     2		  1513
      40	    145		     49		     1		   476
      41	    589		    402		     1		  2033
      42	    105		    251		     1		  1005
      43	    986		    452		     2		  4115
      44	    486		    773		     1		  3243
      45	    679		    851		     2		  3146
      46	    619		    809		     1		  3084
      47	    681		    336		     2		  2360
      48	    260		    655		     1		  2661
      49	    534		    440		     1		  1409
      50	    604		    453		     1		  2421
      51	    667		    428		     1		  2917
      52	    871		    548		     1		  3765
      53	    943		    171		     2		  2719
      54	    172		    696		     3		  2616
      55	    211		    597		     2		  2409
      56	     82		    390		     2		  1475
      57	    659		    852		     1		  3379
      58	    124		    861		     1		  3305
      59	    923		    842		     3		  3067
      60	    464		    148		     4		  1509
      61	    377		     32		     1		   927
      62	    482		    570		     4		  1882
      63	    987		    678		     1		  3168
      64	    995		     62		     3		  2062
      65	    241		    242		     2		   790
      66	    565		    805		     1		  3669
      67	    898		    871		     2		  3713
      68	    137		    970		     2		  2760
      69	     11		    959		     4		  2132
      70	    834		    251		     2		  2903
      71	    307		    897		     1		  3391
      72	    796		    286		     5		  2026
      73	    827		    725		     1		  2305
      74	     27		    818		     4		  2764
      75	    284		    562		     1		  1857
      76	    136		    875		     2		  2872
      77	    214		    719		     1		  2991
      78	    749		    863		     4		  3120
      79	    648		    603		     2		  2427
      80	    743		    494		     1		  1794
      81	    169		     42		     2		   477
      82	    664		    268		     1		  1894
      83	    736		    577		     1		  1875
      84	    232		    420		     2		  1214
      85	    598		    258		     1		  2241
      86	    890		    844		     1		  3950
      87	    374		    794		     2		  1912
      88	    937		    993		     1		  4898
      89	    308		     95		     2		  1154
      90	    257		    653		     1		  2695
      91	    333		    378		     1		  1436
      92	    928		    411		     1		  2972
      93	      4		    773		     2		  2246
      94	    764		     96		     3		  2224
      95	    620		    171		     2		  1699
      96	     91		    795		     1		  1736
      97	    729		    479		     3		  1830
      98	    507		    782		     4		  3519
      99	    516		    599		     1		  2507
     100	    581		    631		     3		  3006
     101	    429		    383		     1		  2299
     102	    495		    443		     2		  1988
     103	    201		    805		     2		  3125
     104	    327		    474		     3		  1891
     105	    400		    714		     3		  2268
     106	    447		     82		     1		  1757
     107	    180		     61		     2		   610
     108	    329		    479		     1		  2247
     109	    607		    144		     3		  1952
     110	    864		    903		     2		  3007
     111	    633		    586		     2		  2635
     112	     98		    291		     2		   689
     113	     56		    919		     3		  3377
     114	    302		    929		     1		  2835
     115	    664		    797		     1		  3028
     116	    442		    558		     1		  1805
     117	    808		    967		     1		  4657
     118	    998		     71		     3		  3020
     119	    283		    534		     1		  1616
