INSTANCE:	X-n420-k140
VEHICLES:	140
CUSTOMERS:	420
TIME UB:	8477
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    822		    847		       4	        0	  8477
       1	    879		    347		       4	        2	   655
       2	    878		    485		       4	        0	  8477
       3	    469		    531		       4	        2	    64
       4	    246		    562		       5	        0	  8477
       5	    740		    993		       5	        3	   650
       6	    748		    966		       4	        3	   990
       7	    989		     17		       5	        2	  1112
       8	    716		    147		       4	        0	  8477
       9	    438		    673		       5	        0	  8477
      10	    868		    505		       4	        0	  8477
      11	    570		     35		       4	        2	   797
      12	    887		    516		       5	        0	  8477
      13	    972		    618		       4	        1	   588
      14	    407		    905		       4	        1	   822
      15	    475		    786		       4	        2	   363
      16	     95		    780		       5	        0	  8477
      17	     60		    763		       4	        0	  8477
      18	    478		    427		       4	        0	  8477
      19	    762		    604		       4	        2	   340
      20	    619		    966		       4	        0	  8477
      21	    194		    570		       5	        1	   535
      22	    557		    697		       5	        0	  8477
      23	    966		     56		       5	        0	  8477
      24	    731		    580		       4	        0	  8477
      25	    130		    719		       4	        1	   645
      26	    802		    286		       4	        1	   602
      27	    124		    413		       4	        0	  8477
      28	    803		      5		       4	        2	   924
      29	    784		      7		       4	        0	  8477
      30	    712		    142		       5	        0	  8477
      31	    842		    466		       4	        1	   591
      32	    959		    557		       4	        1	   511
      33	    154		    539		       4	        1	   666
      34	    625		     38		       5	        0	  8477
      35	     38		    680		       5	        0	  8477
      36	    291		    333		       4	        0	  8477
      37	    610		    959		       5	        0	  8477
      38	    909		    473		       4	        0	  8477
      39	    962		    393		       5	        2	   695
      40	    207		    461		       5	        2	   371
      41	    615		    988		       4	        0	  8477
      42	    365		    498		       4	        0	  8477
      43	    801		    330		       5	        1	   643
      44	     92		    914		       5	        0	  8477
      45	    782		    808		       5	        0	  8477
      46	    692		    664		       5	        1	   411
      47	    221		      4		       4	        2	   986
      48	    615		     90		       4	        0	  8477
      49	    601		      7		       4	        0	  8477
      50	    366		    917		       4	        1	   853
      51	    223		    412		       5	        0	  8477
      52	    375		    573		       4	        1	   251
      53	    363		    542		       5	        2	   261
      54	    997		    183		       4	        0	  8477
      55	    818		    383		       5	        1	   618
      56	    914		    624		       5	        2	   598
      57	    202		    605		       4	        0	  8477
      58	     70		    159		       5	        1	   779
      59	    730		    338		       5	        0	  8477
      60	    659		    188		       5	        1	   390
      61	    993		     34		       5	        2	  1053
      62	    251		     90		       4	        0	  8477
      63	    864		    278		       4	        0	  8477
      64	     25		    735		       4	        0	  8477
      65	    753		     45		       4	        1	   969
      66	    191		    588		       5	        1	   341
      67	      5		    209		       5	        0	  8477
      68	    688		    334		       5	        2	   316
      69	    702		    712		       5	        0	  8477
      70	    260		    412		       5	        0	  8477
      71	    654		    629		       5	        0	  8477
      72	    717		      4		       5	        0	  8477
      73	     10		     57		       5	        1	   732
      74	    589		    695		       5	        2	   282
      75	    379		    515		       5	        3	   161
      76	    205		    708		       5	        0	  8477
      77	    958		    176		       5	        0	  8477
      78	    257		    360		       4	        0	  8477
      79	    270		    940		       5	        2	   722
      80	    530		    125		       4	        1	   455
      81	    615		    759		       5	        1	   501
      82	    643		    744		       4	        0	  8477
      83	    338		    631		       4	        1	   337
      84	    442		    730		       4	        0	  8477
      85	    984		     38		       4	        1	  1247
      86	     31		    373		       4	        0	  8477
      87	     42		    268		       4	        0	  8477
      88	    459		    776		       5	        0	  8477
      89	    803		    434		       4	        1	   528
      90	    851		     39		       5	        0	  8477
      91	    648		    984		       4	        0	  8477
      92	     38		    560		       5	        1	   824
      93	    956		    878		       5	        0	  8477
      94	    619		    709		       4	        1	   420
      95	    637		    657		       5	        2	   271
      96	    736		    168		       5	        0	  8477
      97	    725		    970		       4	        0	  8477
      98	    537		    863		       4	        0	  8477
      99	    610		    199		       4	        1	   399
     100	    935		      8		       5	        0	  8477
     101	    677		    609		       4	        1	   335
     102	    239		    847		       5	        1	   843
     103	    930		    487		       5	        0	  8477
     104	    214		    428		       4	        2	   486
     105	    300		    985		       5	        1	   559
     106	    105		    551		       5	        0	  8477
     107	    852		    781		       4	        0	  8477
     108	    633		    696		       5	        1	   441
     109	    705		    165		       5	        0	  8477
     110	    543		    567		       4	        2	   110
     111	    562		    686		       4	        1	   277
     112	    783		    645		       4	        0	  8477
     113	    135		    983		       4	        2	   761
     114	    575		     26		       4	        0	  8477
     115	    880		    538		       4	        1	   732
     116	    663		    791		       4	        0	  8477
     117	    459		    508		       4	        3	    42
     118	    943		    552		       5	        2	   716
     119	     50		    740		       4	        0	  8477
     120	    605		    769		       4	        1	   320
     121	    630		     76		       4	        1	   583
     122	    659		    250		       5	        0	  8477
     123	    275		    198		       5	        0	  8477
     124	    972		     28		       5	        2	   929
     125	    619		    669		       4	        1	   280
     126	    847		     29		       4	        1	   865
     127	    847		    459		       5	        2	   565
     128	    761		    276		       4	        0	  8477
     129	    246		    544		       4	        0	  8477
     130	    612		    394		       5	        1	   260
     131	    667		    351		       4	        0	  8477
     132	    103		    373		       4	        0	  8477
     133	    681		    104		       5	        2	   571
     134	    690		    580		       5	        1	   223
     135	    822		    278		       4	        0	  8477
     136	    218		     46		       4	        0	  8477
     137	    315		      3		       4	        2	   581
     138	    660		     65		       5	        0	  8477
     139	    234		    442		       5	        0	  8477
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    500		    500		     0		  8477
       1	    487		    949		     3		  1065
       2	    492		    770		     1		   930
       3	    150		    556		     1		   803
       4	     54		    890		     1		  1637
       5	    861		    705		     1		  1076
       6	    119		    741		     2		  1423
       7	     48		    296		     3		  1204
       8	    982		    827		     2		  1241
       9	     18		    954		     1		  1456
      10	    558		    698		     1		   413
      11	    857		    337		     2		   854
      12	    963		     72		     4		  2212
      13	    705		    484		     2		   441
      14	    331		    358		     1		   461
      15	    688		    156		     1		  1289
      16	    314		    338		     1		   818
      17	    193		    866		     1		   981
      18	    381		    924		     2		  1578
      19	    968		     10		     1		  1683
      20	    797		    382		     1		   983
      21	    733		    544		     2		   743
      22	    576		    270		     1		   839
      23	    257		    778		     2		  1456
      24	    713		    605		     1		   806
      25	    880		    401		     3		  1329
      26	    245		    168		     1		  1515
      27	    973		     29		     1		  1457
      28	    888		    919		     2		  1899
      29	    943		    703		     3		  1399
      30	    364		    248		     2		   893
      31	    932		     60		     3		  1584
      32	    575		     18		     2		  1516
      33	    663		    990		     2		  1972
      34	     85		    708		     1		  1447
      35	    261		     91		     1		  1339
      36	    163		    953		     1		  1546
      37	    509		    249		     3		   828
      38	    237		    336		     2		  1168
      39	    791		    356		     2		  1049
      40	    314		    168		     2		  1405
      41	    356		    726		     1		   851
      42	    630		    144		     1		   824
      43	    534		    255		     3		   941
      44	    356		    444		     2		   411
      45	    448		    320		     2		   433
      46	    987		    333		     2		  1345
      47	    691		    109		     3		  1126
      48	    319		    476		     3		   720
      49	     83		    716		     1		  1128
      50	    395		    818		     1		  1059
      51	    633		    162		     1		  1211
      52	    651		    644		     2		   436
      53	    551		    912		     1		  1119
      54	    337		     41		     1		  1144
      55	    156		    318		     1		  1532
      56	    756		    357		     4		  1027
      57	    749		    173		     1		  1232
      58	    535		    235		     1		   802
      59	    719		    700		     1		   639
      60	    900		    564		     1		  1518
      61	    337		    441		     1		   651
      62	    759		    103		     1		  1506
      63	    615		    132		     1		  1475
      64	    952		      2		     2		  2626
      65	    989		    303		     3		  1925
      66	    471		    821		     2		   666
      67	    650		    215		     1		   657
      68	    302		    881		     1		  1367
      69	     61		    459		     1		  1208
      70	    391		    405		     2		   522
      71	    364		    170		     1		  1405
      72	    324		    620		     1		   548
      73	    559		    449		     1		   232
      74	    133		    607		     1		  1398
      75	    223		    949		     3		  1500
      76	    988		    415		     5		  1722
      77	    943		    616		     2		  1497
      78	    764		      6		     3		  1595
      79	    766		    532		     1		   741
      80	    850		    489		     1		  1367
      81	    481		    467		     3		   115
      82	    564		    296		     3		   614
      83	    538		    121		     3		   804
      84	    127		    966		     2		  2285
      85	    462		    125		     2		  1422
      86	    781		     68		     1		  1503
      87	    884		     92		     2		  1711
      88	    591		    658		     2		   693
      89	    928		    894		     1		  1832
      90	    107		    816		     1		  1660
      91	    581		    799		     1		   663
      92	     46		    288		     1		  1839
      93	    548		      0		     1		  1016
      94	    379		    725		     1		   574
      95	    186		    490		     2		   676
      96	    947		    161		     1		  2155
      97	    230		    722		     1		  1072
      98	     40		    891		     2		  1660
      99	    362		    568		     1		   497
     100	     26		    614		     2		  1856
     101	    396		    104		     1		  1002
     102	    756		    658		     1		  1138
     103	    818		    433		     1		  1214
     104	    236		     62		     1		  1653
     105	    314		     56		     2		  1105
     106	    276		    466		     1		   744
     107	    789		    828		     1		   923
     108	    626		    677		     1		   688
     109	    626		    156		     1		  1219
     110	    369		    506		     3		   380
     111	    566		    842		     1		  1253
     112	    676		    871		     2		  1520
     113	    956		    181		     4		  1470
     114	    499		    617		     2		   313
     115	    369		    482		     3		   432
     116	    975		    194		     1		  1926
     117	    882		    465		     1		  1409
     118	     77		    480		     1		  1432
     119	    742		    233		     1		  1063
     120	    869		    824		     3		  1163
     121	    809		    987		     2		  1365
     122	    999		    514		     1		  1246
     123	    748		    391		     2		   870
     124	    272		    875		     1		  1153
     125	      0		      9		     2		  2065
     126	    260		    359		     2		   574
     127	    449		    208		     1		  1082
     128	    278		    711		     2		   981
     129	    422		    445		     4		   220
     130	    341		    448		     2		   539
     131	    683		    498		     3		   583
     132	    930		    690		     1		  1820
     133	    184		    567		     1		  1095
     134	    464		    101		     1		   833
     135	    282		    884		     3		   886
     136	    978		    688		     1		  1715
     137	    514		    349		     2		   425
     138	    343		    552		     1		   558
     139	    290		    171		     2		  1377
     140	    675		    414		     4		   672
     141	    386		     86		     1		  1049
     142	    863		    973		     3		  1650
     143	    391		    824		     1		  1162
     144	    228		     93		     4		  1053
     145	    704		    946		     1		  1531
     146	    938		    995		     2		  1538
     147	    159		    343		     4		   879
     148	    698		    106		     1		  1759
     149	    896		    169		     1		  1115
     150	    361		    937		     2		  1796
     151	    201		    120		     2		  1646
     152	    158		    852		     1		  1222
     153	    786		    630		     3		  1079
     154	     91		    909		     1		  1372
     155	    575		    931		     2		  1134
     156	    321		    837		     1		   973
     157	    154		    302		     3		  1021
     158	    490		    215		     1		   827
     159	    972		    987		     1		  2458
     160	    527		    340		     2		   414
     161	     34		    241		     1		  1394
     162	    885		    205		     2		  1349
     163	    347		    330		     3		   830
     164	    457		    540		     1		   209
     165	    841		    478		     1		   835
     166	    383		    907		     1		  1133
     167	    556		    135		     1		  1137
     168	    250		     31		     3		  1556
     169	    514		    112		     1		  1282
     170	    645		    252		     2		  1115
     171	    250		    482		     2		   761
     172	    924		    309		     1		  1001
     173	    402		    554		     1		   390
     174	    751		    389		     3		   719
     175	    222		    168		     1		  1731
     176	    943		    769		     1		  1830
     177	    723		    250		     2		  1335
     178	    711		    917		     4		  1278
     179	    794		    873		     2		   995
     180	    941		    506		     1		  1681
     181	    440		    930		     1		  1447
     182	    550		    461		     2		   206
     183	    905		    187		     1		  1319
     184	    807		    232		     3		  1293
     185	    610		    303		     3		   716
     186	    635		    599		     1		   596
     187	    266		    273		     2		   749
     188	    160		    961		     5		  1350
     189	    568		    865		     1		   945
     190	    397		    721		     2		   519
     191	    423		    983		     1		  1546
     192	    330		    653		     1		   579
     193	    307		    662		     3		   553
     194	     81		     59		     3		  1829
     195	    357		    955		     2		  1588
     196	    123		    426		     2		  1410
     197	     28		    874		     2		  1468
     198	    820		    222		     1		  1278
     199	    228		    758		     3		   922
     200	    972		    613		     1		  1616
     201	    776		    209		     2		  1009
     202	    577		    160		     2		   830
     203	    293		    429		     1		   777
     204	    343		    789		     3		  1080
     205	    492		    948		     1		   897
     206	    823		    661		     2		  1293
     207	    193		    141		     1		  1351
     208	    602		    498		     2		   206
     209	    412		    553		     1		   389
     210	    415		    158		     1		  1073
     211	    382		     42		     1		  1152
     212	      1		    486		     1		  1091
     213	    382		    334		     1		   536
     214	    497		    141		     2		   834
     215	    251		    476		     2		   687
     216	     70		    672		     1		  1297
     217	    593		    573		     1		   425
     218	    915		    235		     1		  1618
     219	    681		    808		     1		   920
     220	    649		    106		     3		  1017
     221	    717		    124		     2		  1559
     222	    859		    453		     1		   761
     223	    240		    554		     2		   747
