INSTANCE:	X-n146-k48
VEHICLES:	48
CUSTOMERS:	146
TIME UB:	8477
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	     86		    733		       5	        0	  8477
       1	    995		    969		       5	        1	  1081
       2	    822		    920		       4	        0	  8477
       3	    710		    300		       5	        0	  8477
       4	    490		    876		       4	        0	  8477
       5	    818		    980		       5	        2	  1084
       6	    365		    982		       4	        1	   904
       7	    579		    972		       5	        0	  8477
       8	     24		     32		       4	        0	  8477
       9	    545		     66		       4	        0	  8477
      10	    325		    778		       4	        0	  8477
      11	    641		    389		       4	        0	  8477
      12	    854		    524		       5	        0	  8477
      13	    322		     24		       5	        2	   992
      14	    135		    493		       5	        0	  8477
      15	    496		    700		       4	        1	   396
      16	     82		    971		       4	        1	  1245
      17	    562		     82		       4	        0	  8477
      18	    465		    885		       5	        0	  8477
      19	    851		    358		       4	        0	  8477
      20	    326		    662		       4	        0	  8477
      21	    190		    596		       4	        1	   353
      22	    330		    941		       4	        0	  8477
      23	    691		    729		       4	        0	  8477
      24	    989		    455		       5	        3	   692
      25	    584		    479		       4	        2	   121
      26	    527		    109		       4	        2	   431
      27	    140		     69		       4	        0	  8477
      28	    549		    214		       4	        0	  8477
      29	    516		    324		       4	        0	  8477
      30	    578		    635		       5	        0	  8477
      31	    592		    694		       5	        0	  8477
      32	    978		    828		       4	        1	  1063
      33	    763		     43		       5	        0	  8477
      34	    375		    499		       5	        1	   170
      35	    638		    166		       5	        0	  8477
      36	    464		    642		       4	        2	   236
      37	    830		    188		       5	        0	  8477
      38	    727		    248		       4	        1	   446
      39	    484		    245		       5	        0	  8477
      40	    388		    767		       4	        2	   488
      41	    606		    173		       4	        0	  8477
      42	    919		    932		       4	        0	  8477
      43	    876		    644		       4	        1	   537
      44	    616		    535		       4	        4	   182
      45	    944		    381		       5	        1	   492
      46	    493		    722		       5	        1	   233
      47	    351		    732		       4	        0	  8477
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    500		    500		     0		  8477
       1	    427		    367		     2		   463
       2	    777		    543		     1		   588
       3	    773		    750		     4		  1469
       4	    234		    727		     4		   932
       5	    891		    285		     2		  1143
       6	    467		     13		     1		  1861
       7	    537		    162		     1		  1069
       8	    636		    355		     2		   445
       9	    213		    284		     1		  1252
      10	     75		    877		     2		  1494
      11	    384		    814		     2		   684
      12	     76		    236		     1		  1018
      13	    642		     61		     4		  1609
      14	    303		    261		     2		   880
      15	    771		    775		     3		  1409
      16	    107		    264		     1		  1445
      17	    811		    873		     2		  1170
      18	     38		    170		     2		  1401
      19	    907		    792		     1		  1314
      20	    539		    273		     2		   607
      21	    576		    836		     2		   729
      22	    491		    411		     3		   290
      23	    430		    725		     1		   699
      24	    532		    825		     3		  1155
      25	    457		    218		     1		   639
      26	    398		    153		     1		  1330
      27	    942		    597		     1		  1348
      28	      8		    330		     2		  1260
      29	    637		     85		     1		   996
      30	     75		    781		     1		  1752
      31	    560		    188		     1		   904
      32	     27		    523		     3		  1134
      33	    432		    198		     2		  1132
      34	    359		    691		     1		   585
      35	    695		    372		     1		   651
      36	    203		    307		     1		  1029
      37	    836		    612		     1		   716
      38	    577		    226		     4		   755
      39	    889		    259		     1		   959
      40	    102		    346		     1		  1330
