INSTANCE:	X-n231-k76
VEHICLES:	76
CUSTOMERS:	231
TIME UB:	8452
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    404		    417		       4	        0	  8452
       1	    281		    442		       4	        1	   686
       2	    449		     27		       5	        0	  8452
       3	    362		    952		       5	        0	  8452
       4	    483		    678		       5	        1	  1511
       5	    213		      3		       4	        0	  8452
       6	    248		    344		       4	        0	  8452
       7	    324		    264		       4	        0	  8452
       8	    107		    370		       5	        2	   401
       9	    517		    304		       5	        2	  1003
      10	    616		    334		       5	        1	   793
      11	    739		    876		       4	        1	  1473
      12	    809		    774		       4	        0	  8452
      13	    594		    172		       5	        0	  8452
      14	     87		    148		       4	        1	   269
      15	    696		    130		       4	        1	  1100
      16	      3		    371		       4	        1	   466
      17	     36		    361		       5	        0	  8452
      18	    349		    329		       5	        1	   630
      19	    697		    638		       5	        1	  1586
      20	    271		    783		       4	        0	  8452
      21	     82		    210		       4	        0	  8452
      22	    742		    232		       5	        1	  1279
      23	    670		    435		       4	        0	  8452
      24	     30		    414		       5	        1	   754
      25	    218		    529		       4	        1	   726
      26	    577		    482		       4	        1	  1237
      27	    736		    641		       5	        1	  1139
      28	    726		    662		       5	        1	  1861
      29	    541		    547		       4	        0	  8452
      30	    633		    506		       5	        0	  8452
      31	    100		    768		       4	        1	  1200
      32	    882		    646		       4	        0	  8452
      33	    805		    123		       5	        2	  1390
      34	    524		    737		       5	        0	  8452
      35	    216		     95		       5	        0	  8452
      36	     55		    270		       4	        1	   404
      37	    976		    331		       4	        0	  8452
      38	    330		    105		       4	        2	   408
      39	    696		    622		       4	        0	  8452
      40	    959		    266		       4	        4	  1960
      41	    201		    907		       4	        0	  8452
      42	    626		    974		       4	        0	  8452
      43	    248		    871		       5	        2	  1643
      44	    655		    303		       5	        0	  8452
      45	    343		    830		       4	        3	  1275
      46	    155		    308		       4	        0	  8452
      47	    629		    776		       5	        1	  1801
      48	    378		    958		       5	        1	  1475
      49	    695		    636		       5	        0	  8452
      50	     24		    311		       5	        1	   437
      51	    940		    487		       5	        1	  2029
      52	    605		     66		       4	        1	   652
      53	    149		    266		       5	        2	   534
      54	    796		    791		       5	        0	  8452
      55	    738		     18		       4	        1	  1132
      56	    339		    342		       5	        2	   918
      57	    646		    910		       5	        0	  8452
      58	    514		    273		       4	        0	  8452
      59	    366		    804		       4	        1	  1313
      60	    293		    801		       5	        1	  1478
      61	    724		    631		       5	        2	  1792
      62	    761		    866		       5	        1	  1767
      63	    748		    330		       4	        1	  1338
      64	    365		    753		       4	        0	  8452
      65	    379		    694		       5	        1	  1161
      66	    342		    822		       4	        0	  8452
      67	    854		    335		       4	        1	  1033
      68	    198		    160		       4	        0	  8452
      69	    241		    509		       5	        0	  8452
      70	    232		    799		       4	        1	  1144
      71	    204		    181		       4	        2	   424
      72	    514		    495		       4	        1	  1313
      73	    619		    272		       5	        2	  1223
      74	    913		    512		       5	        2	  1950
      75	    386		    880		       4	        2	  1850
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	      0		      0		     0		  8452
       1	    706		    137		     1		  1480
       2	    392		    662		     2		  1609
       3	    692		    274		     2		  2875
       4	    944		    370		     1		  3214
