INSTANCE:	X-n282-k93
VEHICLES:	93
CUSTOMERS:	282
TIME UB:	8477
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    792		    147		       5	        0	  8477
       1	     89		    845		       4	        1	  1286
       2	    817		    624		       5	        1	  1673
       3	    420		     88		       5	        1	   823
       4	    386		    478		       4	        0	  8477
       5	     57		    298		       5	        0	  8477
       6	    316		    915		       4	        0	  8477
       7	    636		    482		       4	        2	  1207
       8	    330		    488		       5	        1	   883
       9	    897		     63		       5	        1	  1792
      10	      1		    481		       4	        1	   793
      11	    228		    228		       5	        0	  8477
      12	    820		    815		       5	        3	  2106
      13	    473		    750		       5	        0	  8477
      14	    236		    130		       5	        0	  8477
      15	    703		    619		       4	        1	  1104
      16	    469		    527		       4	        0	  8477
      17	    939		    801		       4	        1	  1461
      18	    989		    233		       4	        1	  1630
      19	    602		    512		       4	        1	  1124
      20	    819		    522		       5	        2	  1303
      21	    589		    379		       5	        0	  8477
      22	    436		    824		       5	        0	  8477
      23	    913		    714		       5	        0	  8477
      24	    938		    599		       5	        0	  8477
      25	    641		    435		       5	        1	  1343
      26	     95		    447		       4	        2	   772
      27	    538		    110		       5	        0	  8477
      28	    954		    189		       4	        0	  8477
      29	    429		    956		       4	        0	  8477
      30	    758		    153		       4	        1	  1096
      31	    140		    724		       5	        2	  1472
      32	    903		    330		       4	        0	  8477
      33	    554		    351		       4	        3	  1170
      34	    537		    263		       4	        0	  8477
      35	    434		    329		       5	        1	   986
      36	    374		     19		       5	        0	  8477
      37	    883		    899		       5	        0	  8477
      38	    994		    111		       4	        2	  1599
      39	    821		    476		       5	        0	  8477
      40	    134		    106		       5	        1	   231
      41	    647		     72		       5	        1	   831
      42	    732		    350		       4	        0	  8477
      43	    993		    233		       4	        0	  8477
      44	    204		    791		       4	        0	  8477
      45	    378		     53		       5	        1	   757
      46	    603		    863		       5	        0	  8477
      47	    341		    918		       4	        1	  1582
      48	     51		    162		       5	        0	  8477
      49	    987		    849		       4	        0	  8477
      50	    685		    705		       4	        1	  1134
      51	    831		    984		       5	        1	  1797
      52	    251		    208		       5	        0	  8477
      53	    330		     90		       4	        0	  8477
      54	    707		    963		       4	        2	  1721
      55	    150		     56		       4	        0	  8477
      56	    184		    528		       5	        1	   991
      57	    645		     62		       4	        2	   671
      58	    609		    350		       5	        0	  8477
      59	    563		    205		       4	        0	  8477
      60	    157		    938		       4	        0	  8477
      61	    305		    760		       5	        0	  8477
      62	    929		    245		       4	        0	  8477
      63	    785		      0		       5	        0	  8477
      64	    153		    521		       5	        2	   921
      65	    320		    130		       4	        2	   359
      66	    922		    783		       4	        0	  8477
      67	    653		    222		       5	        0	  8477
      68	    683		    254		       5	        4	   827
      69	    418		    966		       5	        1	  1642
      70	    151		    492		       5	        0	  8477
      71	    601		    486		       4	        2	  1050
      72	    391		     92		       4	        1	   750
      73	    240		    808		       5	        1	  1137
      74	    484		    573		       5	        1	  1020
      75	    344		    325		       5	        0	  8477
      76	    992		    800		       5	        1	  1447
      77	    537		    418		       4	        2	  1263
      78	    538		    891		       5	        0	  8477
      79	     18		    275		       5	        1	   376
      80	    285		    336		       5	        0	  8477
      81	    531		     25		       4	        0	  8477
      82	     96		    519		       4	        3	   823
      83	    453		     64		       5	        0	  8477
      84	    603		    102		       5	        0	  8477
      85	    863		    957		       5	        1	  1590
      86	    859		    823		       5	        0	  8477
      87	    765		    502		       4	        0	  8477
      88	    730		    753		       5	        0	  8477
      89	    180		    793		       5	        1	  1130
      90	    450		     97		       5	        0	  8477
      91	     87		     78		       4	        1	   154
      92	    767		    595		       5	        2	  1711
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	      0		      0		     0		  8477
       1	    989		    944		     1		  4001
       2	      5		    730		     1		  2718
       3	    769		    200		     2		  2024
       4	    698		    515		     2		  3033
       5	     72		    561		     2		  1576
       6	     52		    397		     1		  1095
       7	    839		    271		     1		  2665
       8	    339		    580		     1		  1577
       9	     30		    850		     4		  2297
      10	    555		    844		     1		  3283
      11	    388		    709		     1		  2423
      12	    323		    438		     3		  1112
      13	    159		    983		     1		  3888
      14	    644		    167		     2		  1374
      15	    766		    151		     4		  2322
      16	    387		    690		     1		  1742
      17	    193		    140		     1		   614
      18	    863		    192		     1		  1917
      19	    149		    123		     1		   438
      20	    609		    119		     1		  1701
      21	    121		    204		     3		   511
      22	    625		    537		     1		  3052
      23	    716		    123		     1		  2235
      24	      8		    219		     1		   764
      25	    844		    970		     1		  4420
      26	    661		     66		     1		  2629
      27	    347		    202		     2		  1148
      28	    979		    314		     1		  4112
      29	    255		    772		     1		  2321
      30	    634		    504		     1		  2028
      31	    466		     48		     3		  1824
      32	    251		    486		     2		  1673
      33	    758		    203		     3		  2566
      34	    524		    280		     1		  1369
      35	    798		     71		     1		  2257
      36	    212		    595		     1		  2460
      37	    967		    478		     1		  3119
      38	    504		    429		     2		  1655
      39	    581		    534		     2		  2831
      40	    605		    414		     2		  2451
      41	    640		    692		     3		  2396
      42	    287		    432		     1		  1791
      43	    641		    771		     3		  2598
      44	     53		    374		     1		   872
      45	     63		    976		     1		  3528
      46	    519		    235		     1		  1966
      47	    485		    226		     4		  1590
      48	    433		    168		     3		  1001
      49	    884		    433		     3		  3807
      50	    142		    134		     1		   755
      51	    234		    394		     2		  1288
      52	    815		    622		     1		  2972
      53	    130		    999		     4		  2288
      54	    655		    588		     2		  3052
      55	     16		    235		     3		   519
      56	    503		    614		     1		  2280
      57	    477		    489		     1		  1527
      58	    689		    289		     2		  1827
      59	    631		    868		     1		  2705
      60	    304		    743		     1		  2291
      61	    624		     81		     1		  1323
      62	    338		    865		     2		  2967
      63	    312		    157		     1		   919
      64	    189		    201		     1		  1064
      65	    277		    903		     5		  2096
      66	    906		    949		     2		  4294
      67	    746		    904		     2		  3302
      68	    557		    409		     1		  2083
      69	    854		    201		     1		  2632
      70	     50		     20		     1		   110
      71	    584		    875		     1		  2809
      72	    316		    741		     2		  2295
      73	    377		    988		     3		  2854
      74	    371		    762		     2		  2796
      75	    401		    741		     1		  3016
      76	    890		    126		     1		  2242
      77	    797		    335		     3		  2732
      78	      9		    301		     1		   613
      79	    923		    259		     1		  2692
      80	    586		    782		     2		  1956
      81	    103		     99		     1		   363
      82	    166		    987		     3		  2059
      83	    896		    750		     3		  3759
      84	    383		     86		     1		   879
      85	    590		     78		     2		  1711
      86	     40		    554		     4		  1509
      87	    755		    120		     1		  1829
      88	    279		    404		     1		  1483
      89	    667		    931		     2		  4126
      90	    237		    925		     2		  3703
      91	    755		    779		     1		  2350
      92	    607		    107		     1		  1244
      93	    744		    130		     1		  2008
      94	    469		    142		     3		  1841
      95	    491		     28		     2		  1956
      96	    329		    925		     1		  3225
      97	    933		    714		     1		  4276
      98	    391		    982		     2		  2263
      99	    730		    604		     1		  3233
     100	    831		    894		     1		  2639
     101	    355		    206		     2		  1272
     102	    382		    353		     1		  1640
     103	    887		    133		     2		  3429
     104	    286		    835		     1		  1898
     105	    103		    743		     3		  1657
