INSTANCE:	X-n315-k104
VEHICLES:	104
CUSTOMERS:	315
TIME UB:	8460
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    881		    592		       4	        2	   771
       1	    238		    113		       4	        0	  8460
       2	    853		    476		       5	        2	   444
       3	    288		    304		       5	        1	   421
       4	    153		    215		       5	        2	   821
       5	    816		    609		       4	        4	   523
       6	    615		    466		       4	        0	  8460
       7	     48		    374		       5	        0	  8460
       8	    802		    345		       5	        1	   339
       9	    972		    351		       4	        1	   934
      10	    778		    497		       5	        1	   341
      11	    813		    425		       5	        0	  8460
      12	    732		    558		       5	        1	   446
      13	    866		     18		       4	        0	  8460
      14	    880		    359		       5	        0	  8460
      15	    366		     50		       5	        0	  8460
      16	    987		    568		       5	        3	   544
      17	    290		    232		       4	        1	   476
      18	    231		    650		       5	        0	  8460
      19	    388		    521		       4	        0	  8460
      20	    796		    361		       4	        0	  8460
      21	    226		    257		       4	        0	  8460
      22	    201		     12		       5	        2	   931
      23	    887		    399		       5	        2	   686
      24	    950		    499		       4	        2	   532
      25	    752		    797		       4	        1	   530
      26	     25		    642		       4	        1	   975
      27	    917		    390		       4	        0	  8460
      28	    160		     11		       5	        0	  8460
      29	    247		    882		       4	        2	   514
      30	    118		    874		       5	        2	   970
      31	    421		    365		       4	        1	   172
      32	    796		    468		       5	        2	   474
      33	    119		    279		       5	        0	  8460
      34	    864		    410		       4	        1	   697
      35	    673		    644		       5	        0	  8460
      36	    585		    887		       5	        1	   581
      37	    297		    185		       4	        0	  8460
      38	    294		    675		       4	        0	  8460
      39	    956		    648		       5	        1	   887
      40	     54		     27		       5	        0	  8460
      41	    417		    125		       4	        1	   698
      42	    844		    145		       5	        0	  8460
      43	    724		    385		       5	        2	   327
      44	    567		    535		       5	        0	  8460
      45	    336		    612		       5	        0	  8460
      46	    895		    896		       5	        1	   643
      47	      8		    464		       5	        0	  8460
      48	     89		    934		       4	        0	  8460
      49	    358		     11		       5	        0	  8460
      50	    263		    799		       4	        0	  8460
      51	    990		    502		       4	        0	  8460
      52	    369		     28		       4	        1	   876
      53	    857		    352		       4	        0	  8460
      54	    834		    491		       4	        1	   365
      55	    827		    508		       4	        1	   577
      56	     20		    476		       5	        0	  8460
      57	    315		    149		       4	        0	  8460
      58	    902		    869		       5	        1	   900
      59	    444		    937		       5	        0	  8460
      60	    799		    437		       5	        1	   609
      61	    194		      4		       4	        0	  8460
      62	    159		    131		       4	        3	   776
      63	    171		    716		       4	        2	   565
      64	    765		    352		       5	        0	  8460
      65	    773		    293		       4	        2	   551
      66	     14		    530		       5	        1	   605
      67	    829		    388		       4	        0	  8460
      68	    707		    633		       5	        0	  8460
      69	    960		    462		       5	        0	  8460
      70	    974		     86		       4	        2	   770
      71	    229		    744		       4	        0	  8460
      72	    311		    207		       5	        2	   383
      73	    711		    376		       4	        1	   438
      74	    963		    378		       5	        1	   653
      75	    214		    651		       4	        0	  8460
      76	    405		    568		       5	        0	  8460
      77	    895		    569		       4	        3	   659
      78	     61		    889		       5	        2	   911
      79	    846		    684		       4	        2	   661
      80	    130		    123		       4	        0	  8460
      81	    764		    789		       5	        1	   525
      82	    860		    845		       4	        0	  8460
      83	    765		    835		       5	        1	   842
      84	    185		    964		       4	        2	   586
      85	    959		    431		       4	        1	   584
      86	    713		    461		       5	        0	  8460
      87	    443		     54		       5	        0	  8460
      88	    263		     36		       4	        0	  8460
      89	    409		    585		       5	        1	   192
      90	     41		     65		       4	        0	  8460
      91	    726		    506		       5	        0	  8460
      92	    791		    419		       4	        1	   391
      93	     32		    202		       5	        0	  8460
      94	    187		    350		       5	        1	   477
      95	     29		     81		       5	        0	  8460
      96	    949		    328		       4	        0	  8460
      97	    579		    912		       5	        0	  8460
      98	    862		    486		       4	        0	  8460
      99	    843		    418		       4	        0	  8460
     100	    923		    737		       5	        0	  8460
     101	    192		     32		       4	        0	  8460
     102	    110		    275		       4	        1	   852
     103	    515		    312		       5	        0	  8460
CUSTOMER SECTION
