INSTANCE:	V50_C100
VEHICLES:	50
CUSTOMERS:	100
TIME UB:	14143
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    425		    398		       4	        0	 14143
       1	    438		    894		       4	        0	 14143
       2	    940		    403		       4	        2	  1853
       3	    922		    683		       4	        0	 14143
       4	    452		    511		       4	        0	 14143
       5	    899		    535		       4	        0	 14143
       6	    451		    876		       4	        0	 14143
       7	    226		    246		       4	        0	 14143
       8	     73		    142		       4	        0	 14143
       9	    745		    328		       4	        0	 14143
      10	    149		    408		       4	        0	 14143
      11	      3		    657		       4	        1	  1012
      12	    880		    935		       4	        0	 14143
      13	    495		    217		       4	        0	 14143
      14	    292		    279		       4	        0	 14143
      15	    289		    198		       4	        0	 14143
      16	      7		    484		       4	        0	 14143
      17	    540		    269		       4	        0	 14143
      18	    252		    761		       4	        0	 14143
      19	    829		    920		       4	        0	 14143
      20	    710		    633		       4	        0	 14143
      21	    579		     21		       4	        0	 14143
      22	    472		    461		       4	        2	  1959
      23	    945		    560		       4	        0	 14143
      24	    598		    274		       4	        0	 14143
      25	    401		    399		       4	        0	 14143
      26	    778		    425		       4	        1	  1797
      27	    210		    165		       4	        0	 14143
      28	    362		     85		       4	        2	   819
      29	    685		    475		       4	        0	 14143
      30	     85		    794		       4	        0	 14143
      31	    933		    283		       4	        0	 14143
      32	    557		    615		       4	        1	  1344
      33	     43		     37		       4	        0	 14143
      34	    995		    881		       4	        0	 14143
      35	    163		    899		       4	        3	  1562
      36	    558		    928		       4	        0	 14143
      37	    621		    339		       4	        0	 14143
      38	    239		    403		       4	        0	 14143
      39	    582		    198		       4	        0	 14143
      40	    335		    161		       4	        0	 14143
      41	    294		    240		       4	        0	 14143
      42	    906		    568		       4	        0	 14143
      43	      1		    929		       4	        0	 14143
      44	    445		    544		       4	        1	  1402
      45	    907		    180		       4	        0	 14143
      46	    554		    442		       4	        0	 14143
      47	    698		    722		       4	        0	 14143
      48	    440		    322		       4	        0	 14143
      49	    774		    396		       4	        0	 14143
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    383		    180		     0		 14143
       1	    435		    494		     1		  1628
       2	    942		    549		     1		  2804
       3	    571		    862		     1		  2723
       4	     36		    873		     1		  1849
       5	     28		    314		     1		  2828
       6	    505		    138		     1		  2194
       7	    309		    132		     1		  2911
       8	    534		     52		     1		  2214
       9	    195		    306		     1		  1160
      10	    699		    236		     1		  2597
      11	    538		      4		     2		  1870
      12	    598		    714		     2		  1447
      13	    712		    930		     1		  1784
      14	    287		    681		     1		  2329
      15	    630		    900		     4		  1330
      16	    468		    522		     1		  1363
      17	    888		    181		     1		  2854
      18	    758		    423		     1		  1488
      19	     78		    132		     1		  1500
      20	    911		     54		     1		  1093
      21	    669		    707		     1		  2950
      22	    649		    614		     1		  1749
      23	    846		    288		     1		  1221
      24	    958		    464		     4		  1839
      25	    120		    647		     1		  2494
      26	      0		    866		     2		  1129
      27	    436		    937		     1		  2728
      28	    174		    582		     1		  1465
      29	    937		    747		     1		  2291
      30	    930		    815		     1		  1581
      31	     73		    885		     1		  2263
      32	    766		    497		     1		  1123
      33	    656		    329		     1		  1689
      34	    517		    895		     1		  1226
      35	    927		    188		     1		  1230
      36	    212		    421		     4		  1150
      37	    321		    961		     1		  1544
      38	    387		    232		     1		  1129
      39	    154		    184		     1		  1354
      40	    501		    495		     1		  1475
      41	    360		    647		     1		  2026
      42	    433		    473		     1		  1590
      43	    649		    747		     1		  2669
      44	    138		    735		     1		  2816
      45	    377		    248		     1		  2142
      46	    899		    161		     1		  1879
      47	    670		    217		     1		  2587
      48	    432		    742		     1		  2446
      49	    216		    358		     1		  2454
      50	    430		    319		     1		  2008
      51	     78		    173		     1		  2607
      52	    101		     52		     2		  2322
      53	    604		    275		     1		  1291
      54	    247		    463		     1		  2360
      55	    220		    309		     4		  1532
      56	    719		    989		     1		  1212
      57	    613		      0		     1		  1239
      58	    520		    129		     1		  2943
      59	    695		     39		     1		  1438
      60	    218		    478		     1		  2722
      61	    313		    563		     1		  1639
      62	    958		    571		     1		  1796
      63	      3		    909		     1		  2719
      64	    851		    655		     1		  1575
      65	    803		    459		     1		  1833
      66	    175		    458		     1		  1592
      67	    929		    156		     1		  2584
      68	    889		    870		     2		  2891
      69	    441		    323		     2		  2637
      70	    137		    588		     1		  1153
      71	    120		     11		     1		  2075
      72	    213		    380		     1		  2812
      73	     32		    560		     1		  1655
      74	    324		    839		     1		  1319
      75	    469		    898		     1		  1568
      76	    774		    156		     1		  2535
      77	    317		    829		     1		  1646
      78	    547		    227		     1		  2159
      79	    984		    337		     1		  2989
      80	    167		    975		     1		  2175
      81	     40		    253		     1		  1204
      82	    980		    426		     2		  2713
      83	    779		    573		     1		  2184
      84	    155		    328		     1		  2429
      85	    969		    549		     1		  2185
      86	    122		     93		     1		  2145
      87	    836		    903		     1		  1378
      88	    807		    868		     1		  1809
      89	    454		    310		     3		  2361
      90	    289		    823		     1		  2190
      91	    920		    492		     1		  1960
      92	    594		     16		     1		  2727
      93	    245		    399		     1		  2701
      94	    137		    803		     2		  1071
      95	    723		    459		     4		  1921
      96	    952		    903		     3		  2970
      97	    245		    754		     1		  2277
      98	    441		    109		     1		  2016
      99	    458		    383		     1		  1797
     100	    700		    275		     1		  1447
