INSTANCE:	X-n210-k69
VEHICLES:	69
CUSTOMERS:	210
TIME UB:	8486
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    991		    492		       5	        0	  8486
       1	    500		     37		       5	        2	   569
       2	    223		    299		       4	        1	   632
       3	    645		    609		       5	        0	  8486
       4	    688		     98		       4	        2	  1228
       5	     70		    526		       4	        2	   601
       6	    667		    718		       5	        1	  1045
       7	    397		    932		       5	        1	  1790
       8	    381		    605		       5	        1	  1364
       9	     51		    291		       5	        1	   318
      10	    788		    634		       4	        0	  8486
      11	    350		    168		       4	        0	  8486
      12	    773		    788		       5	        2	  2012
      13	    969		     85		       5	        2	  1502
      14	    110		    163		       5	        1	   310
      15	    616		    680		       5	        2	  1631
      16	    753		    539		       5	        0	  8486
      17	    156		    119		       5	        0	  8486
      18	    345		    464		       4	        0	  8486
      19	    472		    926		       5	        2	  1396
      20	    519		    196		       5	        0	  8486
      21	    118		    571		       5	        0	  8486
      22	    296		    858		       5	        1	  1045
      23	    138		    787		       5	        1	  1142
      24	     16		    739		       4	        1	   991
      25	    362		    928		       4	        1	  1668
      26	    642		    405		       5	        0	  8486
      27	    429		     41		       5	        0	  8486
      28	    366		    835		       5	        1	   969
      29	     90		    822		       4	        0	  8486
      30	    199		    924		       5	        1	  1539
      31	    501		    445		       5	        2	   837
      32	    597		    310		       4	        0	  8486
      33	    852		    861		       5	        0	  8486
      34	    359		    199		       5	        2	   759
      35	    123		    416		       4	        1	   752
      36	    622		    958		       4	        1	  1937
      37	    656		     56		       4	        2	   938
      38	    576		   1000		       5	        0	  8486
      39	    187		     88		       5	        1	   344
      40	     37		    513		       4	        0	  8486
      41	    905		    944		       5	        0	  8486
      42	    450		    482		       4	        1	  1079
      43	    182		    279		       5	        0	  8486
      44	    461		    167		       4	        1	   807
      45	    853		    521		       4	        0	  8486
      46	    816		    160		       4	        1	  1183
      47	    125		    619		       4	        1	   811
      48	    857		    386		       5	        0	  8486
      49	    555		    373		       5	        0	  8486
      50	    955		    148		       5	        0	  8486
      51	    878		    496		       5	        1	  1563
      52	    917		    341		       4	        1	  1332
      53	    717		    142		       4	        0	  8486
      54	    499		    737		       5	        1	  1538
      55	    153		    641		       5	        0	  8486
      56	    524		    825		       4	        1	  1719
      57	    840		    359		       5	        0	  8486
      58	    201		     32		       4	        0	  8486
      59	    251		    533		       4	        0	  8486
      60	    140		    332		       5	        0	  8486
      61	    609		    223		       5	        0	  8486
      62	    560		    782		       5	        0	  8486
      63	    516		    221		       5	        1	   755
      64	    267		    210		       4	        0	  8486
      65	    587		    397		       4	        0	  8486
      66	    563		    916		       5	        2	  1817
      67	    766		    880		       5	        2	  1266
      68	    471		    339		       5	        0	  8486
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	      0		      0		     0		  8486
       1	    909		    919		     3		  3007
       2	    878		    721		     1		  3321
       3	    591		    195		     2		  2435
       4	    587		    903		     1		  4004
       5	    994		    792		     3		  4761
       6	    625		    129		     2		  1955
       7	    544		    703		     1		  2854
       8	     37		    644		     1		  1879
       9	    615		     22		     1		  2036
      10	    384		    364		     3		  1271
      11	    109		    732		     1		  2149
      12	    570		    124		     2		  1743
      13	    692		    985		     2		  3603
      14	     62		    150		     1		   398
      15	    358		      5		     1		   944
      16	    188		    450		     1		  1530
      17	    674		    658		     1		  3219
      18	    676		    904		     1		  2803
      19	    815		    984		     2		  3604
