INSTANCE:	X-n308-k102
VEHICLES:	102
CUSTOMERS:	308
TIME UB:	8367
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    150		    954		       4	        0	  8367
       1	    662		    981		       5	        2	   603
       2	    662		    959		       5	        0	  8367
       3	    189		    251		       5	        3	   825
       4	    702		    937		       5	        3	   945
       5	     96		    761		       4	        2	   127
       6	    143		    894		       5	        0	  8367
       7	    233		    834		       4	        0	  8367
       8	     97		    174		       4	        0	  8367
       9	    151		    777		       5	        0	  8367
      10	     92		    946		       5	        0	  8367
      11	    180		    670		       4	        2	   177
      12	    244		    971		       4	        1	   199
      13	    135		    782		       5	        0	  8367
      14	    657		    959		       4	        1	   607
      15	    280		    828		       5	        0	  8367
      16	     14		    424		       4	        1	   647
      17	     34		    399		       5	        2	   596
      18	    111		    284		       5	        0	  8367
      19	     40		    311		       4	        1	   706
      20	    196		    361		       4	        1	   565
      21	      9		    509		       4	        0	  8367
      22	     63		    443		       4	        0	  8367
      23	    709		    691		       5	        0	  8367
      24	     73		    790		       5	        0	  8367
      25	    553		    894		       5	        0	  8367
      26	     96		    684		       4	        1	   264
      27	    515		    841		       4	        0	  8367
      28	     91		    607		       5	        0	  8367
      29	    751		    803		       4	        1	   991
      30	    167		    720		       5	        1	   175
      31	    201		    544		       5	        0	  8367
      32	    138		    797		       4	        1	    67
      33	    333		     77		       5	        2	  1145
      34	    195		    927		       4	        0	  8367
      35	    234		    458		       4	        1	   567
      36	    118		     92		       4	        0	  8367
      37	     69		    193		       5	        0	  8367
      38	    114		    684		       4	        0	  8367
      39	    246		    707		       5	        2	   171
      40	    228		    938		       5	        0	  8367
      41	    303		    976		       5	        0	  8367
      42	     70		    729		       4	        0	  8367
      43	    355		    701		       5	        0	  8367
      44	     78		    497		       4	        2	   523
      45	    255		    551		       5	        1	   392
      46	    118		    595		       5	        0	  8367
      47	    653		    958		       4	        1	   629
      48	    655		    914		       5	        0	  8367
      49	     98		    796		       5	        0	  8367
      50	    129		    975		       4	        2	   230
      51	    160		    172		       4	        2	  1207
      52	    211		    996		       5	        0	  8367
      53	    518		    749		       4	        0	  8367
      54	     38		    618		       4	        1	   388
      55	    626		    857		       5	        2	   729
      56	    142		    539		       4	        0	  8367
      57	    132		    478		       4	        2	   445
      58	    336		    887		       5	        2	   243
      59	     23		    336		       4	        0	  8367
      60	    213		    819		       5	        2	    75
      61	    349		    821		       5	        2	   330
      62	    240		    972		       5	        1	   166
      63	     58		    479		       5	        1	   449
      64	    146		    583		       4	        0	  8367
      65	     97		    308		       4	        0	  8367
      66	    123		    468		       4	        0	  8367
      67	     93		    167		       5	        0	  8367
      68	    749		    909		       5	        0	  8367
      69	     70		    339		       4	        1	   582
      70	     10		    520		       4	        3	   585
      71	    203		    330		       4	        0	  8367
      72	     64		    297		       4	        1	   901
      73	    650		    992		       5	        3	   930
      74	     38		    527		       5	        1	   567
      75	     50		    718		       5	        0	  8367
      76	    144		    219		       4	        3	   985
      77	     14		    532		       4	        1	   571
      78	     52		    737		       4	        0	  8367
      79	     96		    465		       5	        2	   448
      80	    267		    934		       5	        1	   180
      81	     27		    134		       4	        0	  8367
      82	    271		    936		       5	        1	   197
      83	    237		    944		       5	        0	  8367
      84	    119		    191		       4	        2	  1186
      85	    572		    980		       5	        0	  8367
      86	    741		    786		       5	        2	   922
      87	    228		    918		       4	        2	   156
      88	    198		    125		       5	        2	  1170
      89	     48		    503		       4	        2	   584
      90	     68		    464		       4	        2	   443
      91	    177		    923		       4	        0	  8367
      92	    108		    777		       5	        4	   111
      93	    190		    183		       5	        0	  8367
      94	    261		    204		       4	        0	  8367
      95	     63		    190		       4	        2	   787
      96	    208		    922		       4	        2	   186
      97	    370		    512		       4	        1	   618
      98	     86		    456		       5	        1	   741
      99	     11		    794		       4	        1	   184
     100	     75		    480		       4	        0	  8367
     101	     88		    408		       5	        0	  8367
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    175		    821		     0		  8367
       1	     62		    495		     1		  1104
       2	    109		    216		     1		  1588
       3	    156		    748		     1		   196
       4	    178		    957		     2		   537
       5	    120		    571		     1		  1014
       6	     44		     98		     3		  2212
       7	    386		   1000		     1		   932
       8	    213		    642		     1		   632
       9	    642		    977		     4		  1953
      10	    629		    893		     2		  1171
      11	     36		    124		     2		  2176
      12	    155		    172		     1		  2240
      13	      6		    367		     2		  1192
      14	     39		    198		     1		  1559
      15	    649		    801		     1		  1849
      16	    208		    367		     2		  1359
      17	    282		    313		     3		  2038
      18	     69		    168		     1		  1790
      19	     23		    553		     1		  1127
      20	    137		    467		     2		   831
      21	    125		    681		     3		   305
      22	     77		    398		     1		  1479
      23	    128		    820		     2		   123
      24	    166		    804		     1		    46
      25	    674		    882		     2		  1823
      26	    255		    944		     1		   330
      27	    187		    995		     3		   676
      28	     95		    518		     1		  1061
      29	     44		    264		     2		  1353
      30	    262		    940		     1		   481
      31	    739		    987		     2		  1514
      32	    210		    586		     1		   836
      33	    240		    994		     1		   432
      34	    199		    564		     1		   771
      35	    108		    491		     1		   978
      36	    832		    933		     1		  1465
      37	    715		    874		     1		  1202
      38	    130		    426		     1		  1489
      39	     90		    209		     1		  1585
      40	    760		    925		     1		  1350
      41	     72		    270		     3		  2164
      42	    606		    976		     2		  1508
      43	    157		    787		     2		    80
      44	    169		    712		     1		   296
      45	    105		    710		     1		   388
      46	    105		    233		     1		  1482
      47	     65		    322		     1		  2043
      48	    685		    804		     1		  1029
      49	    215		    664		     2		   422
      50	    728		    533		     1		  2001
      51	    649		    836		     4		  1812
      52	     93		    905		     1		   295
      53	     47		    136		     1		  1747
      54	    707		    977		     3		  1647
      55	    682		    937		     1		  1591
      56	     17		    858		     2		   435
      57	    222		    825		     1		   177
      58	     55		    388		     1		  1477
      59	    182		    905		     2		   288
      60	     41		    510		     1		   870
      61	    128		    221		     1		  2343
      62	    266		    796		     1		   305
      63	     98		    842		     1		   220
      64	    225		    528		     3		   734
      65	    140		    920		     1		   249
      66	    132		    465		     1		  1062
      67	    126		    754		     1		   184
      68	    144		    476		     2		  1262
      69	    138		    981		     2		   405
      70	    127		    302		     2		  1128
      71	    163		    937		     1		   425
      72	    663		    942		     2		  1882
      73	    138		    464		     1		  1399
      74	    150		    746		     1		   290
      75	    184		    760		     1		   212
      76	    122		    579		     2		   828
      77	    166		    955		     2		   363
      78	    222		    859		     2		   174
      79	    104		    951		     1		   303
      80	    162		    968		     2		   319
      81	     73		    394		     1		  1159
      82	    620		    899		     2		  1388
      83	    193		    257		     2		  2164
      84	    110		    440		     2		   959
      85	    232		    648		     3		   614
      86	    645		    922		     1		  1567
      87	    204		    708		     4		   436
      88	     52		    512		     1		  1253
      89	    161		    887		     3		   209
      90	     46		    259		     2		  2074
      91	    191		    999		     1		   459
      92	    125		    766		     3		   217
      93	    247		    686		     1		   427
      94	      5		    393		     2		  1738
      95	    696		    937		     2		  1361
      96	    642		    902		     2		  1669
      97	     86		    905		     1		   354
      98	    132		    600		     3		   780
      99	    115		    788		     4		   238
     100	    126		    801		     2		   182
     101	    637		    926		     2		  1675
     102	    147		    765		     1		   217
     103	    145		    772		     2		   201
     104	    592		    971		     1		  1397
     105	     58		    195		     2		  1279
     106	    236		    969		     3		   448
     107	    729		    986		     1		  1654
     108	    204		    931		     1		   241
     109	    731		    958		     1		  1472
     110	    616		    999		     1		  1673
     111	      0		     48		     2		  3077
     112	    138		    215		     1		  2119
     113	     82		    268		     2		  2004
     114	    661		    893		     1		  1604
     115	    828		    769		     3		  1967
     116	    587		    942		     1		  1377
     117	    631		    978		     1		  1141
     118	    257		    671		     1		   552
     119	    158		    185		     1		  1286
     120	    127		    166		     1		  2065
     121	     75		    564		     2		   728
     122	     26		    818		     1		   302
     123	    157		    888		     1		   208
     124	     53		    210		     3		  1781
     125	     93		    135		     1		  1655
     126	    139		    824		     1		   100
     127	    144		    824		     1		    96
     128	    166		    971		     2		   515
     129	     23		    468		     4		  1468
     130	    195		    983		     2		   397
     131	     73		    379		     1		   953
     132	    182		    177		     1		  2490
     133	    192		    702		     1		   294
     134	    164		    489		     1		   977
     135	    746		    859		     2		  1405
     136	    190		    958		     2		   383
     137	    162		    797		     1		    75
     138	    587		    963		     3		  1270
     139	    113		     97		     2		  2411
     140	    119		    363		     1		  1248
     141	     82		    200		     1		  1522
     142	    679		    707		     1		  1093
     143	    139		    264		     1		  1847
     144	    164		    569		     2		   638
     145	     22		    100		     3		  2352
     146	    143		    744		     1		   262
     147	    217		    890		     3		   276
     148	     55		    196		     1		  2086
     149	    792		    923		     2		  2280
     150	    226		    907		     2		   289
     151	    584		    877		     2		  1274
     152	    786		    815		     1		  2252
     153	    139		    121		     2		  1510
     154	    179		    742		     1		   275
     155	    198		    934		     3		   369
     156	    252		    809		     1		   311
     157	     70		    115		     3		  2445
     158	    309		    976		     1		   627
     159	    191		    915		     3		   351
     160	     82		    928		     1		   545
     161	     11		    624		     1		   709
     162	    642		    915		     1		  1710
     163	     71		     75		     2		  2269
     164	    547		    981		     1		  1609
     165	    214		    918		     1		   393
     166	    677		    991		     2		  1429
     167	      8		    272		     1		  1726
     168	    492		    817		     2		   734
     169	     49		    230		     1		  2237
     170	    109		    241		     1		  1956
     171	     33		    514		     2		   775
     172	    130		    276		     3		  1802
     173	    178		    969		     3		   534
     174	    309		    966		     1		   681
     175	    100		    444		     2		  1409
     176	     27		    507		     1		  1201
     177	    255		    943		     1		   509
     178	    123		    135		     1		  2135
     179	    124		    772		     2		   189
     180	    648		    973		     1		  1761
     181	    662		    952		     1		  1904
     182	    150		    753		     3		   195
     183	    120		    919		     1		   403
     184	    135		    814		     1		   143
     185	      3		    464		     2		  1316
     186	     76		    755		     1		   339
     187	     88		    671		     3		   637
     188	    733		    850		     3		  1528
     189	     46		    502		     4		  1351
     190	    686		    952		     1		  2028
     191	    770		    920		     3		  1397
     192	    158		    769		     1		   152
     193	    211		    709		     1		   349
     194	    190		    120		     1		  1972
     195	    107		    915		     2		   249
     196	    187		    932		     1		   224
     197	     34		    241		     2		  1522
     198	    101		    968		     1		   631
     199	    152		    397		     4		  1522
     200	    163		    188		     1		  2375
     201	    843		    942		     3		  1514
     202	    166		    931		     3		   309
     203	    455		    984		     1		   917
     204	    606		    962		     3		  1768
     205	    343		    894		     1		   526
     206	    223		    717		     1		   330
     207	    142		    957		     3		   436
     208	    693		    899		     1		  1492
     209	    118		    725		     2		   401
     210	    353		    838		     1		   385
     211	     52		    328		     3		  1044
     212	     14		    295		     2		  1908
     213	    771		    850		     2		  2182
     214	    151		    231		     1		  1226
     215	     79		    391		     3		  1020
     216	    151		    387		     2		  1537
     217	    284		     14		     2		  2311
     218	    159		    932		     1		   248
     219	     60		    570		     1		  1083
     220	    182		    728		     1		   220
     221	    204		    978		     4		   469
     222	    118		    904		     1		   221
     223	    164		    263		     1		  1642
     224	     56		    420		     3		  1065
     225	     50		    493		     3		  1206
     226	    740		    904		     1		  1690
     227	     23		    212		     1		  2093
     228	     42		    967		     1		   779
     229	    611		    889		     3		  1643
     230	    236		    932		     1		   349
     231	    427		    892		     1		   632
     232	    169		    271		     1		  1954
     233	    197		    741		     2		   270
     234	    199		    789		     3		    81
     235	     82		    610		     1		   814
     236	    196		    229		     2		  1982
     237	    602		    561		     2		  1507
     238	    663		    947		     2		  1163
     239	    556		   1000		     1		  1009
     240	     42		    552		     1		  1166
     241	     72		    256		     2		  1691
     242	    271		    641		     2		   811
     243	    138		    389		     1		  1292
     244	    140		    486		     3		   702
