INSTANCE:	X-n86-k28
VEHICLES:	28
CUSTOMERS:	86
TIME UB:	8367
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    217		    599		       4	        0	  8367
       1	    152		    711		       5	        2	   608
       2	    503		    304		       5	        1	   269
       3	    203		    849		       5	        0	  8367
       4	    759		    507		       5	        0	  8367
       5	    238		    513		       4	        1	   423
       6	    405		    407		       4	        0	  8367
       7	    719		    883		       4	        2	   644
       8	    298		    725		       5	        1	   428
       9	    296		    843		       4	        1	   403
      10	     99		    355		       4	        0	  8367
      11	    911		    734		       4	        1	   523
      12	    590		    230		       4	        2	   387
      13	    410		    644		       4	        3	   315
      14	    970		    479		       5	        0	  8367
      15	    435		   1000		       4	        1	   839
      16	    865		    693		       5	        1	   597
      17	    696		    559		       4	        2	   274
      18	    577		    888		       4	        0	  8367
      19	    499		    657		       4	        0	  8367
      20	    173		    361		       5	        0	  8367
      21	    922		    407		       4	        2	   859
      22	    976		    912		       4	        0	  8367
      23	    921		    854		       4	        0	  8367
      24	    850		    365		       4	        2	   669
      25	    984		    305		       4	        0	  8367
      26	    893		     74		       4	        1	   644
      27	    955		    351		       4	        0	  8367
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    500		    500		     0		  8367
       1	    633		    220		     1		  1025
       2	     89		    714		     2		   937
       3	    350		    102		     3		  1193
       4	    301		     24		     1		  2029
       5	    834		    663		     1		  1433
       6	    841		    997		     5		  2274
       7	    394		    790		     2		  1173
       8	    276		    488		     1		   505
       9	    779		    312		     1		   980
      10	    939		     66		     2		  2215
      11	    595		    462		     2		   299
      12	    940		    964		     3		  2230
      13	    459		    459		     2		   199
      14	    432		    280		     1		   577
      15	    379		    338		     1		   481
      16	    128		    439		     1		  1169
      17	    401		     22		     1		  1702
      18	     69		    887		     1		  1218
      19	    633		     46		     3		  1079
      20	    713		    182		     2		  1284
      21	    806		    525		     3		  1152
      22	    540		    169		     3		   687
      23	    512		    889		     2		  1524
      24	    756		    352		     4		   829
      25	    731		    588		     1		   528
      26	     90		    553		     1		  1405
      27	    691		    383		     1		   603
      28	    926		    631		     1		  1490
      29	    998		    736		     1		  1933
      30	    532		    257		     3		   738
      31	    565		    912		     4		  1122
      32	    590		    548		     1		   284
      33	    294		     39		     2		  1627
      34	     58		    429		     1		   990
      35	    471		    573		     1		   264
      36	    520		    109		     3		  1170
      37	    486		    611		     4		   359
      38	    409		    682		     4		   674
      39	    717		    390		     2		   685
      40	    934		    255		     1		  1401
      41	    257		    539		     1		   887
      42	    270		     31		     1		  1762
      43	    823		    409		     1		  1012
      44	    770		    627		     1		   738
      45	    630		    581		     1		   487
      46	    786		    186		     1		  1175
      47	    380		    300		     2		   492
      48	    973		    847		     1		  2087
      49	    985		    975		     1		  1540
      50	    732		    465		     1		   606
      51	    690		    428		     1		   640
      52	    910		    568		     2		  1226
      53	    725		    539		     1		   564
      54	    181		    186		     2		  1190
      55	    814		    694		     1		  1105
      56	    702		    927		     1		  1778
      57	    946		    492		     1		  1585
      58	    385		    696		     1		   750
      59	     48		    323		     4		  1559
      60	    944		    440		     1		   929
      61	    813		    293		     3		  1286
      62	    490		    676		     2		   357
      63	    729		    923		     2		  1924
      64	    675		    637		     1		   570
      65	    167		     14		     2		  1260
      66	     98		    159		     2		  1634
      67	    476		    709		     2		   651
      68	    402		    339		     2		   634
      69	    122		    698		     1		  1574
      70	    154		    418		     2		   901
      71	    165		    998		     2		  2400
      72	    766		     21		     3		  1292
      73	    831		    607		     1		  1090
      74	     70		    494		     3		   945
      75	    220		    740		     2		  1163
      76	     19		    855		     1		  2172
      77	    818		    409		     2		   945
      78	    595		    827		     2		   869
      79	    254		    282		     1		   956
      80	    205		    607		     1		   911
      81	    331		     57		     1		  1034
      82	    118		    404		     3		  1113
      83	    576		    658		     3		   625
      84	    558		    611		     2		   262
      85	    629		    732		     1		   982
      86	    893		    182		     1		  1566
