INSTANCE:	X-n258-k85
VEHICLES:	85
CUSTOMERS:	258
TIME UB:	8460
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    436		    773		       5	        2	   331
       1	    649		    808		       5	        2	   514
       2	    743		     16		       4	        0	  8460
       3	     29		    588		       4	        2	   640
       4	     17		    309		       5	        2	   781
       5	    162		    924		       4	        0	  8460
       6	     64		     57		       4	        2	   776
       7	    825		    940		       4	        0	  8460
       8	    715		    225		       4	        0	  8460
       9	    161		    140		       5	        1	   833
      10	    910		    272		       4	        2	   627
      11	     57		    414		       4	        1	   701
      12	      5		    102		       5	        0	  8460
      13	    276		    222		       4	        0	  8460
      14	    175		    121		       5	        1	   891
      15	    992		    123		       5	        0	  8460
      16	    277		    612		       5	        1	   306
      17	    575		    872		       4	        0	  8460
      18	    849		    680		       5	        1	   599
      19	    606		    704		       4	        0	  8460
      20	    497		    547		       4	        2	    51
      21	    880		    600		       5	        1	   767
      22	      1		    461		       5	        3	   983
      23	    544		    994		       4	        1	   690
      24	    832		    564		       5	        0	  8460
      25	     46		    194		       4	        0	  8460
      26	    622		    271		       5	        2	   294
      27	    822		    378		       4	        1	   349
      28	     33		    116		       5	        0	  8460
      29	    317		    373		       5	        1	   241
      30	    551		    750		       4	        0	  8460
      31	    774		    848		       4	        1	   834
      32	    912		     64		       4	        1	   830
      33	    550		    658		       5	        0	  8460
      34	    925		    755		       4	        1	   679
      35	    113		    113		       5	        0	  8460
      36	    930		    549		       4	        1	   811
      37	    654		    393		       4	        1	   219
      38	    332		    593		       5	        0	  8460
      39	    555		    765		       5	        0	  8460
      40	    429		    688		       4	        1	   388
      41	    235		      9		       4	        2	   828
      42	     32		      1		       5	        0	  8460
      43	     41		    501		       4	        0	  8460
      44	    583		    675		       4	        2	   361
      45	    418		    662		       4	        1	   322
      46	    163		    142		       5	        0	  8460
      47	    142		    149		       5	        1	   877
      48	    793		    659		       4	        0	  8460
      49	    801		    278		       5	        3	   405
      50	    573		    527		       4	        3	    87
      51	    595		    507		       4	        0	  8460
      52	    986		    680		       4	        1	  1024
      53	    273		    186		       4	        2	   765
      54	    678		    743		       5	        0	  8460
      55	    687		      7		       4	        1	   829
      56	    512		    655		       4	        1	   268
      57	    731		    737		       5	        2	   468
      58	    232		    836		       4	        0	  8460
      59	    734		    612		       4	        0	  8460
      60	    459		    264		       4	        0	  8460
      61	    555		     13		       4	        0	  8460
