INSTANCE:	X-n642-k213
VEHICLES:	213
CUSTOMERS:	642
TIME UB:	8477
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    123		    266		       5	        0	  8477
       1	     22		     32		       4	        0	  8477
       2	    542		    729		       5	        0	  8477
       3	    301		    574		       4	        1	   282
       4	    251		    282		       4	        0	  8477
       5	    318		    800		       5	        1	   505
       6	    212		    237		       4	        3	   520
       7	    884		    450		       4	        2	   640
       8	    269		    848		       4	        1	   714
       9	    837		    572		       5	        0	  8477
      10	    869		    485		       4	        0	  8477
      11	    330		    999		       5	        0	  8477
      12	    552		    414		       5	        2	   126
      13	     95		     80		       5	        4	   588
      14	    467		    903		       5	        2	   652
      15	    671		    926		       4	        2	   868
      16	     68		    598		       5	        1	   555
      17	    856		    456		       4	        1	   430
      18	      6		    311		       4	        1	   895
      19	    525		    743		       4	        0	  8477
      20	    738		    555		       4	        2	   280
      21	    949		    178		       5	        0	  8477
      22	    131		    984		       5	        4	  1154
      23	     87		    682		       4	        0	  8477
      24	    446		    283		       5	        0	  8477
      25	    288		    840		       5	        0	  8477
      26	    854		    533		       4	        2	   569
      27	    694		    916		       5	        3	   816
      28	    503		    159		       5	        3	   396
      29	    812		    425		       4	        0	  8477
      30	    392		    784		       4	        0	  8477
      31	    716		    514		       5	        1	   399
      32	     44		    168		       4	        0	  8477
      33	    429		     82		       5	        0	  8477
      34	     78		     81		       4	        0	  8477
      35	    826		    582		       5	        0	  8477
      36	    629		    543		       5	        2	   256
      37	    638		    182		       5	        1	   432
      38	     97		     85		       5	        1	  1095
      39	     57		    100		       5	        0	  8477
      40	    512		    358		       5	        0	  8477
      41	     27		     83		       4	        4	  1087
      42	    391		    259		       5	        0	  8477
      43	      1		    157		       4	        0	  8477
      44	    413		    913		       4	        0	  8477
      45	     33		     97		       4	        1	   729
      46	    483		    402		       4	        0	  8477
      47	    199		     69		       5	        0	  8477
      48	    569		     59		       4	        3	   620
      49	    237		    547		       4	        0	  8477
      50	    685		    904		       4	        0	  8477
      51	    609		    356		       5	        1	   312
      52	    473		    563		       5	        1	   102
      53	     19		    120		       4	        0	  8477
      54	    929		    486		       4	        0	  8477
      55	    901		    468		       4	        1	   761
      56	    253		    120		       4	        0	  8477
      57	    939		    530		       4	        0	  8477
      58	    741		    514		       4	        0	  8477
      59	     49		    870		       5	        3	   741
      60	    457		    603		       5	        2	   160
      61	    470		    958		       4	        0	  8477
      62	    342		    509		       5	        0	  8477
      63	    964		    677		       4	        3	   626
      64	    219		    471		       5	        0	  8477
      65	    373		    976		       5	        1	   969
      66	    979		     25		       5	        2	   931
      67	    905		    380		       4	        0	  8477
      68	    265		    184		       4	        0	  8477
      69	     51		    422		       5	        1	   716
      70	    441		    228		       5	        0	  8477
      71	    235		    819		       5	        0	  8477
      72	      8		    208		       4	        0	  8477
      73	    989		    908		       4	        1	   846
      74	    575		    249		       5	        0	  8477
      75	    442		    872		       4	        0	  8477
      76	    586		    899		       5	        0	  8477
      77	    210		    438		       4	        0	  8477
      78	    151		    897		       4	        3	   919
      79	    149		    149		       4	        1	   886
      80	    296		    597		       5	        0	  8477
      81	    341		    453		       5	        0	  8477
      82	    460		    867		       5	        0	  8477
      83	    116		     81		       4	        0	  8477
      84	    374		    692		       5	        0	  8477
      85	    861		    525		       5	        2	   576
      86	    124		     84		       5	        0	  8477
      87	    285		    921		       5	        1	   777
      88	    527		    818		       4	        1	   438
      89	   1000		    653		       4	        0	  8477
      90	    724		    356		       5	        2	   440
      91	    939		    576		       4	        1	   890
      92	    333		    488		       4	        1	   300
      93	    853		    126		       5	        1	   516
      94	    811		      2		       4	        2	   844
      95	    432		    847		       4	        3	   616
      96	    222		    755		       5	        1	   392
      97	    412		    903		       5	        0	  8477
      98	    504		    915		       5	        2	   491
      99	    259		    659		       4	        1	   547
     100	    977		     96		       4	        3	   893
     101	    541		    920		       4	        0	  8477
     102	    791		    396		       5	        0	  8477
     103	    204		    336		       5	        0	  8477
     104	    237		    413		       5	        0	  8477
     105	    739		    235		       4	        1	   365
     106	    122		    117		       4	        0	  8477
