INSTANCE:	X-n248-k82
VEHICLES:	82
CUSTOMERS:	248
TIME UB:	8477
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    294		    174		       4	        0	  8477
       1	    202		    575		       5	        1	   623
       2	    779		    143		       4	        2	  1504
       3	    999		    268		       4	        0	  8477
       4	    250		    862		       5	        0	  8477
       5	    395		    309		       4	        1	   805
       6	    478		    480		       4	        1	  1346
       7	    798		    918		       4	        0	  8477
       8	    717		    851		       4	        0	  8477
       9	    583		    602		       4	        2	  1154
      10	    877		    451		       4	        0	  8477
      11	     79		    750		       4	        1	  1107
      12	    351		    354		       5	        1	   777
      13	    335		    815		       5	        0	  8477
      14	    462		    970		       5	        0	  8477
      15	    513		    152		       5	        0	  8477
      16	    429		    478		       4	        0	  8477
      17	    285		    769		       4	        1	  1216
      18	    847		     51		       4	        0	  8477
      19	      1		    111		       4	        1	   136
      20	    465		    114		       5	        0	  8477
      21	    906		    354		       4	        0	  8477
      22	     31		     68		       4	        0	  8477
      23	    397		     20		       5	        0	  8477
      24	     83		    489		       4	        0	  8477
      25	    613		     37		       4	        0	  8477
      26	    248		    220		       5	        1	   587
      27	    115		    435		       4	        2	   769
      28	    643		    138		       5	        0	  8477
      29	     88		    626		       5	        0	  8477
      30	     62		    737		       5	        0	  8477
      31	    951		    633		       4	        2	  2284
      32	    546		    191		       4	        0	  8477
      33	    584		    878		       5	        1	  1796
      34	    550		    408		       4	        0	  8477
      35	    997		    332		       4	        2	  1493
      36	    123		    488		       4	        4	   663
      37	    886		    684		       5	        0	  8477
      38	    376		    144		       5	        4	   548
      39	    641		    824		       5	        0	  8477
      40	    639		    101		       4	        0	  8477
      41	     99		    174		       5	        0	  8477
      42	    705		    769		       5	        0	  8477
      43	    670		     18		       4	        0	  8477
      44	    832		     12		       5	        1	  1433
      45	    214		    547		       4	        0	  8477
      46	    192		    569		       4	        0	  8477
      47	    540		    206		       4	        1	   990
      48	    998		    835		       4	        2	  2562
      49	    156		    507		       5	        2	   927
      50	    527		    255		       5	        1	  1158
      51	    471		    517		       5	        1	  1242
      52	    678		    127		       4	        0	  8477
      53	    668		    268		       4	        1	   980
      54	    575		    901		       5	        0	  8477
      55	    655		     39		       5	        0	  8477
      56	    713		    779		       4	        0	  8477
      57	    793		    584		       5	        0	  8477
      58	    511		    898		       4	        0	  8477
      59	    944		    218		       4	        0	  8477
      60	    184		    941		       4	        1	  1277
