INSTANCE:	X-n574-k191
VEHICLES:	191
CUSTOMERS:	574
TIME UB:	8486
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    281		    153		       5	        0	  8486
       1	    121		    457		       4	        2	   664
       2	    656		    364		       4	        0	  8486
       3	    454		    572		       4	        1	   759
       4	    718		    266		       4	        0	  8486
       5	    418		    268		       4	        0	  8486
       6	    313		    107		       5	        0	  8486
       7	    514		    765		       4	        0	  8486
       8	    908		    981		       5	        0	  8486
       9	    210		    517		       5	        0	  8486
      10	    576		    115		       4	        1	   802
      11	    648		    154		       4	        0	  8486
      12	    989		    314		       4	        1	  1598
      13	    775		      9		       5	        0	  8486
      14	    511		    178		       4	        0	  8486
      15	    539		    292		       4	        0	  8486
      16	    484		    528		       5	        0	  8486
      17	    806		    797		       5	        3	  1745
      18	    491		     20		       5	        2	   838
      19	    866		    335		       5	        0	  8486
      20	    688		    951		       5	        0	  8486
      21	     63		    415		       4	        0	  8486
      22	    435		     59		       4	        0	  8486
      23	    547		    135		       4	        1	   974
      24	    766		    234		       5	        3	  1339
      25	     16		    391		       5	        0	  8486
      26	    526		    650		       5	        0	  8486
      27	     66		    672		       5	        0	  8486
      28	    469		    585		       4	        2	  1395
      29	    457		     60		       5	        0	  8486
      30	    874		    685		       5	        3	  1269
      31	    558		    601		       5	        2	  1340
      32	    156		    557		       5	        3	  1072
      33	    585		    640		       5	        0	  8486
      34	    416		     19		       5	        1	   791
      35	    495		    783		       5	        0	  8486
      36	    584		    463		       5	        0	  8486
      37	    551		    554		       5	        1	  1246
      38	    638		    579		       4	        0	  8486
      39	    137		    619		       5	        0	  8486
      40	     23		    325		       4	        0	  8486
      41	    287		    134		       4	        0	  8486
      42	    650		    135		       5	        1	  1257
      43	     34		    333		       4	        2	   450
      44	    575		    146		       5	        0	  8486
      45	    338		    624		       4	        1	  1104
      46	    216		    642		       5	        0	  8486
      47	    498		    231		       5	        1	  1051
      48	    973		    865		       5	        0	  8486
      49	    643		    534		       5	        1	   938
      50	    435		    784		       4	        1	   950
      51	    270		    503		       4	        0	  8486
      52	    669		    224		       4	        0	  8486
      53	    550		    353		       5	        0	  8486
      54	    845		    965		       5	        0	  8486
      55	    467		    137		       4	        0	  8486
      56	    487		    960		       5	        2	  1343
      57	    601		     80		       5	        2	  1164
      58	    984		    364		       5	        1	  1377
