INSTANCE:	X-n135-k45
VEHICLES:	45
CUSTOMERS:	135
TIME UB:	8095
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    666		    111		       4	        0	  8095
       1	    478		    811		       4	        1	   961
       2	    584		    809		       5	        1	   652
       3	    607		    749		       5	        0	  8095
       4	    641		    155		       5	        2	   785
       5	    428		    546		       5	        1	   770
       6	    728		    203		       5	        0	  8095
       7	    403		    298		       4	        0	  8095
       8	    496		    833		       4	        2	   733
       9	    429		    879		       4	        2	   833
      10	    429		    336		       4	        0	  8095
      11	    315		    738		       4	        0	  8095
      12	    673		    222		       5	        2	   725
      13	    296		    297		       5	        0	  8095
      14	    719		     99		       5	        1	   505
      15	    466		    653		       4	        0	  8095
      16	    388		    736		       5	        1	   852
      17	    448		    969		       4	        0	  8095
      18	    537		    675		       5	        0	  8095
      19	    434		    876		       5	        0	  8095
      20	    444		    808		       4	        0	  8095
      21	    420		    800		       4	        0	  8095
      22	    515		    809		       4	        0	  8095
      23	    361		    559		       5	        0	  8095
      24	    500		    315		       5	        2	   488
      25	    664		    343		       5	        1	   479
      26	    469		    594		       5	        0	  8095
      27	    751		    112		       5	        0	  8095
      28	    720		    165		       4	        1	   684
      29	    598		    705		       5	        0	  8095
      30	    296		    787		       5	        0	  8095
      31	    579		    780		       5	        1	   442
      32	    497		    434		       4	        1	   665
      33	    764		    848		       4	        1	   530
      34	    670		    234		       5	        0	  8095
      35	    481		    958		       5	        0	  8095
      36	    398		    872		       5	        3	   947
      37	    608		    193		       5	        2	   586
      38	    660		    828		       5	        0	  8095
      39	    710		    258		       5	        1	   453
      40	    529		    582		       5	        2	   458
      41	    791		    198		       4	        0	  8095
      42	    481		    772		       5	        0	  8095
      43	    526		    359		       4	        1	   715
      44	    480		    400		       4	        0	  8095
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    894		    510		     0		  8095
       1	    463		    887		     1		  1543
       2	    704		    177		     2		   816
       3	    424		    368		     1		  1182
       4	    492		    610		     2		  1022
       5	    455		    819		     3		  1772
       6	    343		    457		     3		  1314
       7	    387		    275		     2		  2092
       8	    607		    348		     1		   852
       9	    457		    902		     3		  1827
      10	    597		    584		     3		   872
      11	    219		    552		     3		  1550
      12	    414		    340		     1		  1569
      13	    398		    401		     2		  1955
      14	    518		    563		     1		  1144
      15	    531		    597		     3		  1134
      16	    501		    827		     1		  1738
      17	    687		    200		     2		  1369
      18	    488		    981		     2		  2236
      19	    359		    256		     2		  1831
      20	    788		     95		     1		  1444
      21	    433		    820		     3		  1368
      22	    397		    770		     3		  2126
      23	    444		    799		     2		  1876
      24	    367		    288		     2		  1968
      25	    253		    774		     1		  2473
      26	    570		    853		     1		  1340
      27	    379		    843		     4		  2061
      28	    565		    785		     5		  1356
      29	    430		    657		     1		  1206
      30	    775		    142		     4		  1543
      31	    721		    600		     1		   597
      32	    683		    311		     1		   703
      33	    592		    740		     1		   963
      34	    428		    915		     2		  2378
      35	    709		    272		     1		  1051
      36	    426		    803		     1		  1166
      37	    409		    639		     1		  1253
      38	    535		    572		     2		   900
      39	    502		    916		     1		  1299
      40	    528		    728		     2		  1044
      41	    351		    371		     3		  1628
      42	    657		    782		     1		   919
      43	    493		    265		     1		  1037
      44	    463		    624		     1		  1084
      45	    751		     96		     1		  1543
      46	    565		    459		     1		  1021
      47	    471		    361		     2		  1578
      48	    483		    715		     1		  1372
      49	    264		    574		     1		  1846
      50	    793		    916		     2		  1035
      51	    448		    386		     2		  1255
      52	    325		    199		     2		  1462
      53	    327		    370		     1		  1240
      54	    484		    861		     1		  1276
      55	    432		    873		     2		  1489
      56	    412		    853		     1		  1636
      57	    712		    163		     2		   920
      58	    456		    612		     1		  1467
      59	    301		    921		     3		  2005
      60	    700		    165		     2		  1316
      61	    690		    213		     1		  1282
      62	    665		     56		     2		  1996
      63	    430		    368		     1		  1136
      64	    414		    943		     3		  2567
      65	    709		    235		     1		  1148
      66	    380		    773		     1		  1689
      67	    459		    423		     3		  1257
      68	    498		    910		     1		  1645
      69	    464		    939		     1		  1347
      70	    677		    704		     3		   783
      71	    420		    381		     3		  1616
      72	    554		    512		     2		  1275
      73	    486		    614		     1		  1128
      74	    461		    529		     1		  1073
      75	    470		    360		     3		   931
      76	    494		    769		     3		  1259
      77	    407		    661		     3		  1263
      78	    687		    711		     2		   706
      79	    454		    745		     2		  1515
      80	    593		    471		     2		   857
      81	    537		    648		     1		   980
      82	    452		    797		     1		  1087
      83	    430		    742		     1		  1156
      84	    636		    741		     1		  1068
      85	    405		    576		     2		  1051
      86	    666		    234		     3		  1152
      87	    603		    683		     1		   958
      88	    473		    466		     1		   985
      89	    378		    867		     1		  1927
      90	    611		    739		     2		  1425
      91	    342		    688		     1		  2183
      92	    446		    280		     3		  1768
      93	    585		    888		     2		  1197
      94	    496		    418		     2		  1138
      95	    711		     27		     3		  1119
      96	    414		    839		     2		  2064
      97	    504		    592		     1		  1214
      98	    665		    921		     3		  1176
      99	    448		    320		     1		   993
     100	    550		    637		     1		  1211
     101	    637		    758		     1		   731
     102	    743		    166		     1		  1077
     103	    504		    869		     1		  1413
     104	    708		    432		     1		   677
     105	    499		    493		     1		   900
     106	    878		    706		     2		   428
     107	    396		    920		     1		  2412
     108	    275		    924		     1		  1616
     109	    727		    669		     2		   664
     110	    367		    739		     2		  1311
     111	    755		    303		     1		   796
     112	    445		    864		     2		  1346
     113	    561		    848		     1		  1103
     114	    597		    660		     3		   933
     115	    386		    700		     3		  1954
     116	    652		    240		     2		   937
     117	    344		    301		     4		  1522
     118	    209		    369		     1		  1643
     119	    571		    812		     2		   916
     120	    454		    353		     1		  1327
     121	    497		    781		     1		   966
     122	    697		    220		     1		   768
     123	    517		    506		     1		  1123
     124	    409		    893		     1		  1927
     125	    339		    886		     1		  2120
     126	    518		    788		     1		  1314
     127	    607		    654		     2		   888
     128	    218		    312		     3		  1435
     129	    533		    847		     3		  1181
     130	    523		    938		     3		  1775
     131	    461		    431		     1		  1511
     132	    375		    722		     2		  2038
     133	    460		    681		     1		  1733
     134	    524		    610		     1		  1061
     135	    771		    752		     3		   737
