INSTANCE:	V65_C130
VEHICLES:	65
CUSTOMERS:	130
TIME UB:	14143
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	     21		    694		       4	        0	 14143
       1	    438		    942		       4	        0	 14143
       2	     31		     59		       4	        0	 14143
       3	    469		    691		       4	        0	 14143
       4	     73		    923		       4	        1	  1201
       5	    710		    476		       4	        0	 14143
       6	     56		    338		       4	        0	 14143
       7	    661		    602		       4	        1	   610
       8	    764		    731		       4	        3	   447
       9	    794		    112		       4	        0	 14143
      10	    983		    108		       4	        1	  1555
      11	    361		    637		       4	        2	  1549
      12	    190		     42		       4	        1	  1792
      13	    533		     47		       4	        1	   688
      14	    842		    319		       4	        0	 14143
      15	    648		    211		       4	        0	 14143
      16	    186		    777		       4	        0	 14143
      17	    174		    798		       4	        2	   963
      18	    132		    171		       4	        1	  1385
      19	    857		    140		       4	        0	 14143
      20	    493		    370		       4	        0	 14143
      21	    451		    530		       4	        0	 14143
      22	    482		    542		       4	        0	 14143
      23	    879		    380		       4	        0	 14143
      24	    813		    432		       4	        0	 14143
      25	    754		    361		       4	        1	   647
      26	    741		    274		       4	        0	 14143
      27	     63		    621		       4	        0	 14143
      28	    340		    269		       4	        0	 14143
      29	    724		    419		       4	        0	 14143
      30	    987		    513		       4	        0	 14143
      31	    824		    304		       4	        0	 14143
      32	    769		    334		       4	        1	  1470
      33	    800		    242		       4	        0	 14143
      34	    180		    264		       4	        0	 14143
      35	    759		    227		       4	        0	 14143
      36	    418		    292		       4	        0	 14143
      37	    608		    705		       4	        1	  1508
      38	     53		    144		       4	        0	 14143
      39	    988		    619		       4	        0	 14143
      40	    582		    499		       4	        0	 14143
      41	    814		    190		       4	        0	 14143
      42	    404		    327		       4	        0	 14143
      43	    352		    331		       4	        0	 14143
      44	    770		    307		       4	        0	 14143
      45	    904		    112		       4	        3	   787
      46	    209		    562		       4	        0	 14143
      47	    618		    612		       4	        1	   825
      48	    470		    163		       4	        0	 14143
      49	    283		     53		       4	        0	 14143
      50	    633		    480		       4	        0	 14143
      51	    696		    389		       4	        0	 14143
      52	     36		    134		       4	        0	 14143
      53	    485		    101		       4	        0	 14143
      54	    277		    982		       4	        0	 14143
      55	    521		    801		       4	        0	 14143
      56	    257		    612		       4	        0	 14143
      57	    675		    426		       4	        0	 14143
      58	    584		    934		       4	        0	 14143
      59	    565		    571		       4	        0	 14143
      60	    196		    598		       4	        0	 14143
      61	    789		    275		       4	        1	  1427
      62	    191		    566		       4	        0	 14143
      63	    296		    659		       4	        0	 14143
      64	    419		    753		       4	        0	 14143
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    562		    730		     0		 14143
       1	    180		    699		     1		  1283
       2	    902		    883		     1		  2573
       3	    856		     85		     1		  1108
       4	    428		    926		     4		  2115
       5	    544		    585		     1		  1252
       6	    291		    314		     1		  1254
       7	    453		    767		     1		  2522
       8	    203		    123		     1		  2350
       9	     90		    140		     4		  2910
      10	    351		    996		     1		  1190
      11	    281		    821		     1		  2791
      12	    703		    947		     1		  2385
      13	     60		    264		     1		  1045
      14	    281		    428		     3		  2032
      15	    804		    316		     1		  2635
      16	    971		    943		     1		  2284
      17	    558		    946		     1		  2296
      18	    945		    782		     1		  1136
      19	    311		     31		     1		  2296
      20	    982		    232		     1		  2775
      21	    415		    696		     1		  2089
      22	    608		    391		     1		  2694
      23	    683		     99		     1		  1176
      24	    655		    973		     4		  1658
      25	    545		    143		     2		  2374
      26	    282		     95		     1		  2524
      27	    674		    563		     1		  1254
      28	    676		    230		     1		  1701
      29	    340		    316		     1		  2492
      30	    919		    330		     1		  1592
      31	    911		    443		     1		  2801
      32	    414		    606		     2		  1293
      33	    639		    834		     2		  1040
      34	    150		    467		     3		  2782
      35	    871		    679		     1		  2839
      36	    651		    730		     1		  1432
      37	    195		    454		     1		  1110
      38	    803		    120		     1		  2774
      39	    806		    886		     3		  2056
      40	    939		    379		     1		  1478
      41	    414		    909		     1		  1174
      42	    965		    475		     1		  2126
      43	    105		    663		     2		  2976
      44	    301		    755		     1		  2016
      45	     17		    450		     3		  1314
      46	    856		    245		     1		  2068
      47	    674		    795		     2		  2970
      48	    856		    862		     1		  1929
      49	    424		    252		     1		  2904
      50	    715		    295		     1		  1846
      51	    371		    217		     1		  1598
      52	    195		     39		     1		  2512
      53	    776		    345		     1		  2818
      54	    823		    375		     1		  1287
      55	    414		    886		     1		  2131
      56	    729		    336		     1		  2101
      57	    390		    707		     1		  1974
      58	    483		    518		     1		  2435
      59	    714		    761		     1		  2641
      60	    583		    204		     1		  1390
      61	    446		    239		     1		  2069
      62	     76		    121		     1		  1225
      63	    978		    647		     1		  2768
      64	    656		    582		     1		  1363
      65	    465		    821		     1		  1269
      66	    605		    170		     1		  2475
      67	    159		    943		     1		  1508
      68	     40		    281		     2		  2156
      69	    690		    910		     1		  1269
      70	      4		    386		     1		  1957
      71	    702		    100		     1		  2825
      72	    905		    699		     1		  2073
      73	     21		    946		     1		  1339
      74	    896		    938		     1		  1599
      75	     40		    324		     1		  1345
      76	     53		    888		     1		  1240
      77	    735		    931		     3		  2248
      78	    195		    207		     1		  2153
      79	    787		    973		     1		  1541
      80	    534		    143		     1		  2685
      81	    387		     67		     1		  1521
      82	    810		     68		     1		  2363
      83	    422		    307		     1		  1501
      84	    834		    307		     1		  1142
      85	     27		    655		     1		  1618
      86	    798		    579		     1		  2963
      87	    971		    607		     1		  2954
      88	    152		    939		     1		  1110
      89	    339		    246		     1		  2374
      90	    529		    471		     3		  2345
      91	    284		     96		     1		  1605
      92	    150		    285		     1		  2383
      93	    176		    513		     2		  2026
      94	    899		    966		     1		  1487
      95	    637		    819		     1		  1449
      96	    233		    723		     4		  2425
      97	    604		    609		     1		  2224
      98	    958		    680		     1		  2548
      99	    815		    416		     1		  1937
     100	    945		     70		     1		  2283
     101	    867		    711		     1		  2647
     102	    780		    228		     1		  1870
     103	    736		    208		     2		  2766
     104	     59		    252		     1		  1430
     105	    297		    751		     3		  1152
     106	    528		    485		     1		  1691
     107	    260		    759		     1		  1644
     108	    949		    664		     1		  2056
     109	    490		    985		     1		  1178
     110	    454		    979		     1		  2911
     111	    985		    350		     1		  2768
     112	    620		    989		     1		  1139
     113	    280		    310		     1		  2756
     114	    174		    583		     2		  1797
     115	    132		    352		     2		  1254
     116	    958		    984		     1		  2946
     117	    306		    678		     1		  1532
     118	    269		    960		     1		  2567
     119	    194		    919		     1		  1325
     120	    107		    627		     1		  1813
     121	    269		    110		     2		  1383
     122	    844		    680		     3		  1345
     123	    770		    708		     3		  1782
     124	    195		    839		     1		  1424
     125	    101		    648		     1		  1217
     126	    795		    657		     1		  2743
     127	    662		    331		     1		  2147
     128	    770		    540		     1		  1900
     129	    161		    512		     1		  2895
     130	    967		    999		     1		  2396
