INSTANCE:	V20_C80
VEHICLES:	20
CUSTOMERS:	80
TIME UB:	14143
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    213		    718		       4	        1	  1895
       1	    869		    281		       4	        0	 14143
       2	    366		     82		       4	        0	 14143
       3	    962		    970		       4	        2	   592
       4	    695		    564		       4	        1	  1959
       5	    567		    644		       4	        0	 14143
       6	    740		    577		       4	        1	   744
       7	    785		    475		       4	        0	 14143
       8	    362		    122		       4	        0	 14143
       9	    806		    313		       4	        0	 14143
      10	    667		    736		       4	        2	  1785
      11	    692		    908		       4	        0	 14143
      12	    695		    889		       4	        0	 14143
      13	    746		    949		       4	        0	 14143
      14	    481		     25		       4	        0	 14143
      15	    616		    738		       4	        0	 14143
      16	    148		    673		       4	        0	 14143
      17	    764		    625		       4	        0	 14143
      18	    225		    638		       4	        0	 14143
      19	    566		    126		       4	        3	  1146
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    894		    399		     0		 14143
       1	    679		    626		     1		  1990
       2	    847		    787		     1		  1650
       3	    856		      7		     1		  1634
       4	     68		    921		     4		  2069
       5	    827		    130		     2		  2748
       6	    253		    376		     1		  1061
       7	    826		    551		     4		  2525
       8	    829		    608		     1		  2893
       9	    468		    549		     1		  1659
      10	     58		    388		     1		  1529
      11	    879		    881		     1		  1136
      12	    564		    397		     1		  2013
      13	    678		    874		     1		  2631
      14	    930		    330		     1		  2349
      15	    336		    626		     1		  2547
      16	    787		    850		     1		  2750
      17	    739		    119		     1		  1731
      18	    149		    171		     1		  2992
      19	    140		    728		     1		  2044
      20	    474		    125		     2		  1491
      21	    857		     17		     4		  2931
      22	    880		    190		     1		  1630
      23	    729		    395		     3		  1814
      24	    373		    703		     1		  1533
      25	    181		    700		     1		  1363
      26	    366		    214		     1		  2056
      27	    355		    224		     1		  1711
      28	    115		     51		     1		  2779
      29	    875		     22		     1		  1448
      30	    692		    134		     1		  2952
      31	    203		    752		     1		  2319
      32	    345		    340		     1		  2506
      33	    430		    348		     1		  1939
      34	    864		    345		     2		  1307
      35	     31		    240		     2		  2563
      36	    810		    942		     1		  2703
      37	     62		    942		     1		  2902
      38	    255		    933		     4		  1210
      39	    652		    720		     1		  2225
      40	    469		    652		     1		  1913
      41	     94		    574		     1		  1703
      42	     43		    409		     2		  1367
      43	    961		    697		     1		  2226
      44	    191		    532		     1		  2151
      45	    731		    753		     1		  1967
      46	    505		    734		     1		  1688
      47	    613		    618		     1		  2212
      48	    368		    487		     1		  1123
      49	    635		    726		     1		  2859
      50	    736		    754		     1		  2023
      51	    405		    711		     1		  2386
      52	    930		    155		     1		  1326
      53	    811		    252		     2		  1263
      54	    458		    672		     1		  2605
      55	    367		    686		     1		  1165
      56	    862		    592		     1		  2013
      57	    592		    663		     1		  2082
      58	    252		    923		     1		  1844
      59	    188		     71		     1		  2102
      60	    483		    510		     1		  1329
      61	    867		    332		     3		  2908
      62	    846		     19		     4		  2987
      63	    299		    680		     1		  1812
      64	    513		     48		     1		  1596
      65	    191		     39		     1		  1415
      66	    516		    260		     1		  2201
      67	    869		     82		     1		  1284
      68	    964		    731		     1		  2171
      69	    878		      5		     1		  2287
      70	    323		    649		     4		  2367
      71	    951		    336		     2		  2633
      72	    872		    982		     1		  1413
      73	    708		    577		     1		  1527
      74	    953		    668		     1		  1715
      75	    741		    860		     1		  1316
      76	    786		    223		     1		  2941
      77	    106		    239		     2		  1081
      78	     31		    804		     1		  2967
      79	    526		    999		     4		  2934
      80	    418		    500		     1		  2768
