INSTANCE:	X-n344-k114
VEHICLES:	114
CUSTOMERS:	344
TIME UB:	8112
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    709		    839		       5	        3	   419
       1	    443		    229		       5	        2	   390
       2	    854		    717		       4	        0	  8112
       3	    698		    630		       5	        1	   254
       4	    427		    272		       4	        2	   262
       5	    355		    345		       4	        2	   217
       6	    726		    834		       5	        1	   734
       7	    867		    910		       4	        0	  8112
       8	    965		    412		       5	        1	   944
       9	    331		    318		       5	        0	  8112
      10	    754		    950		       4	        0	  8112
      11	    645		    689		       4	        0	  8112
      12	    828		    746		       4	        0	  8112
      13	    367		    218		       5	        1	   532
      14	    692		    700		       4	        1	   545
      15	    643		    630		       5	        2	   315
      16	    477		    191		       5	        1	   352
      17	    796		    976		       4	        1	   921
      18	    830		    608		       4	        0	  8112
      19	    393		    284		       4	        0	  8112
      20	    890		    373		       5	        1	   557
      21	    553		    104		       4	        0	  8112
      22	    938		    787		       4	        1	   753
      23	    744		    569		       4	        0	  8112
      24	    726		    702		       4	        1	   402
      25	    728		    531		       4	        0	  8112
      26	    849		    686		       5	        0	  8112
      27	    819		    859		       4	        0	  8112
      28	    343		    166		       5	        0	  8112
      29	    389		    281		       4	        1	   356
      30	    764		    610		       4	        1	   550
      31	    822		    854		       5	        0	  8112
      32	    653		    425		       5	        1	   330
      33	    675		    488		       5	        0	  8112
      34	    322		    227		       5	        0	  8112
      35	    774		    732		       5	        0	  8112
      36	    880		    569		       4	        0	  8112
      37	    720		    566		       5	        1	   323
      38	    840		    926		       5	        2	   860
      39	    417		    267		       4	        0	  8112
      40	    666		    474		       5	        2	   235
      41	    828		    951		       5	        0	  8112
      42	    730		    542		       4	        0	  8112
      43	    426		    194		       5	        1	   398
      44	    673		    493		       4	        1	   230
      45	    939		    745		       4	        1	   990
      46	    604		    445		       4	        2	   132
      47	    500		    353		       4	        1	   182
      48	    675		    424		       5	        1	   344
      49	    709		    469		       5	        0	  8112
      50	    660		    436		       4	        1	   182
      51	    728		    845		       4	        0	  8112
      52	    843		    873		       4	        0	  8112
      53	    804		    678		       4	        1	   637
      54	    944		    834		       4	        0	  8112
      55	    933		    687		       5	        2	   677
      56	    950		    821		       5	        1	   878
      57	    443		    308		       4	        0	  8112
      58	    438		    272		       5	        1	   416
      59	    776		    610		       4	        0	  8112
      60	    686		    615		       5	        1	   242
      61	    520		    562		       4	        1	    90
      62	    607		    624		       4	        0	  8112
      63	    818		    892		       4	        0	  8112
      64	    278		    391		       4	        0	  8112
      65	    837		    853		       5	        1	   776
      66	    701		    547		       4	        1	   285
      67	    505		    282		       5	        0	  8112
      68	    758		    963		       4	        0	  8112
      69	    891		    565		       5	        2	   749
      70	    739		    541		       5	        0	  8112
      71	    678		    523		       5	        1	   276
      72	    721		    635		       4	        1	   417
      73	    708		    586		       4	        1	   281
      74	    431		    304		       5	        2	   244
      75	    797		    722		       4	        3	   739
      76	    522		    439		       5	        2	    84
      77	    827		    436		       4	        0	  8112
      78	    937		    637		       5	        0	  8112
      79	    860		    848		       4	        0	  8112
      80	    827		    906		       4	        0	  8112
      81	    371		    346		       4	        0	  8112
      82	    670		    508		       4	        0	  8112
      83	    825		    375		       4	        0	  8112
      84	    684		    446		       4	        1	   296
      85	    515		    465		       5	        0	  8112
      86	    786		    593		       5	        1	   433
      87	    805		    668		       4	        0	  8112
      88	    604		    494		       5	        1	   113
      89	    730		    655		       4	        0	  8112
      90	    329		    178		       5	        0	  8112
      91	    371		    269		       4	        1	   417
      92	    591		    411		       5	        0	  8112
      93	    499		    348		       4	        0	  8112
      94	    771		    418		       4	        2	   429
      95	    782		    723		       5	        1	   381
      96	    905		    888		       5	        0	  8112
      97	    369		    195		       5	        0	  8112
      98	    448		    331		       5	        2	   274
      99	    821		    637		       5	        0	  8112
     100	    871		    536		       4	        1	   602
     101	    491		    317		       4	        0	  8112
     102	    639		    609		       4	        1	   180
     103	    688		    728		       4	        1	   508
     104	    780		    647		       4	        0	  8112
     105	    597		    358		       5	        0	  8112
     106	    768		    524		       5	        0	  8112
     107	    778		    645		       5	        4	   321
     108	    375		    283		       4	        0	  8112
     109	    285		    205		       4	        0	  8112
     110	    526		    279		       4	        2	   380
     111	    855		    710		       5	        1	   539
     112	    694		    612		       4	        1	   321
     113	    604		    320		       5	        1	   306
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    500		    500		     0		  8112
       1	    832		    885		     2		  1924
       2	    777		    632		     3		   860
       3	    406		    257		     1		   874
       4	    620		    467		     1		   476
       5	    393		    299		     1		   763
       6	    631		    767		     1		   758
       7	    384		    340		     1		   509
       8	    789		    727		     1		  1197
       9	    443		    205		     1		   830
      10	    679		    408		     2		   802
      11	    845		    535		     4		   761
      12	    732		    820		     2		  1564
      13	    890		    861		     2		  1377
      14	    800		    517		     1		  1181
      15	    951		    643		     1		  1263
      16	    862		    625		     1		  1470
      17	    606		    432		     1		   278
      18	    672		    984		     3		  1922
      19	    580		    338		     3		   667
      20	    629		    494		     1		   290
      21	    809		    663		     1		   977
      22	    738		    595		     3		   527
      23	    645		    532		     1		   453
      24	    390		    680		     1		   526
      25	    842		    517		     1		   698
      26	    525		    404		     3		   367
      27	    697		    719		     3		  1096
      28	    741		    585		     1		  1023
      29	    628		    506		     1		   304
      30	    354		    280		     2		   997
      31	    448		    363		     2		   387
      32	    963		    702		     2		  1361
      33	    570		    484		     1		   213
      34	    708		    380		     1		   779
      35	    771		    523		     4		   891
      36	    402		    318		     1		   639
      37	    817		    717		     1		  1318
      38	    814		    925		     2		  1503
      39	    743		    362		     1		   773
      40	    568		    298		     1		   438
      41	    555		    132		     1		  1191
      42	    542		    678		     3		   597
      43	    711		    697		     1		   919
      44	    603		    310		     3		   597
      45	    864		    674		     2		  1556
      46	    850		    879		     2		  2034
      47	    280		    198		     1		  1339
      48	    502		    417		     1		   175
      49	    729		    822		     1		   810
      50	    307		    258		     1		  1105
      51	    896		    958		     2		  1726
      52	    691		    793		     3		   793
      53	    664		    411		     1		   470
      54	    875		    981		     1		  2409
      55	    477		    226		     3		   657
      56	    823		    875		     1		  1875
