INSTANCE:	V75_C375
VEHICLES:	75
CUSTOMERS:	375
TIME UB:	14143
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    544		    754		       4	        0	 14143
       1	    431		    465		       4	        0	 14143
       2	    114		    103		       4	        1	  1615
       3	     78		    967		       4	        0	 14143
       4	    358		    321		       4	        3	  1862
       5	    840		    200		       4	        0	 14143
       6	    428		    858		       4	        0	 14143
       7	    135		    513		       4	        0	 14143
       8	    451		    179		       4	        0	 14143
       9	    292		    751		       4	        0	 14143
      10	    842		    793		       4	        3	   915
      11	    946		    554		       4	        1	  1505
      12	    828		    822		       4	        0	 14143
      13	    137		    611		       4	        0	 14143
      14	    274		    434		       4	        0	 14143
      15	    288		    310		       4	        1	  1349
      16	    453		    715		       4	        0	 14143
      17	    186		    903		       4	        1	   481
      18	    550		    193		       4	        1	  1315
      19	    158		    610		       4	        0	 14143
      20	      6		     61		       4	        0	 14143
      21	    403		    551		       4	        0	 14143
      22	    849		    112		       4	        0	 14143
      23	    484		    756		       4	        0	 14143
      24	    959		    955		       4	        0	 14143
      25	    882		    946		       4	        3	  1138
      26	    172		    721		       4	        0	 14143
      27	    859		    731		       4	        0	 14143
      28	    586		    697		       4	        1	  1886
      29	    645		    549		       4	        1	  1159
      30	    544		    291		       4	        0	 14143
      31	    255		    425		       4	        0	 14143
      32	    387		    903		       4	        0	 14143
      33	    873		    995		       4	        3	  1747
      34	     16		    852		       4	        0	 14143
      35	    149		    669		       4	        0	 14143
      36	    485		    453		       4	        0	 14143
      37	    528		    649		       4	        0	 14143
      38	    782		    865		       4	        1	   920
      39	    536		    942		       4	        0	 14143
      40	    247		    967		       4	        0	 14143
      41	    234		     15		       4	        0	 14143
      42	     83		    630		       4	        2	  1497
      43	    116		    236		       4	        0	 14143
      44	    834		     25		       4	        0	 14143
      45	    170		     50		       4	        1	   895
      46	    485		    829		       4	        0	 14143
      47	     80		    427		       4	        0	 14143
      48	    291		     94		       4	        0	 14143
      49	    625		    946		       4	        0	 14143
      50	    592		    485		       4	        0	 14143
