INSTANCE:	V40_C80
VEHICLES:	40
CUSTOMERS:	80
TIME UB:	14143
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    860		    572		       4	        0	 14143
       1	    423		    377		       4	        0	 14143
       2	    283		    323		       4	        0	 14143
       3	    654		    687		       4	        0	 14143
       4	    355		    973		       4	        2	  1166
       5	    791		    967		       4	        0	 14143
       6	    704		    671		       4	        0	 14143
       7	    559		    830		       4	        0	 14143
       8	    928		    460		       4	        0	 14143
       9	    604		    317		       4	        0	 14143
      10	    864		    543		       4	        0	 14143
      11	    539		    601		       4	        1	   767
      12	    290		    913		       4	        0	 14143
      13	    402		    408		       4	        0	 14143
      14	     75		    551		       4	        0	 14143
      15	    607		    410		       4	        0	 14143
      16	    630		    152		       4	        1	  1676
      17	    716		     40		       4	        0	 14143
      18	    930		    233		       4	        0	 14143
      19	    234		    608		       4	        0	 14143
      20	    304		    905		       4	        0	 14143
      21	    734		      8		       4	        2	  1139
      22	    197		    459		       4	        3	   784
      23	    633		    813		       4	        0	 14143
      24	    591		    962		       4	        0	 14143
      25	    359		    161		       4	        0	 14143
      26	    421		     66		       4	        0	 14143
      27	    101		    149		       4	        0	 14143
      28	     98		    327		       4	        0	 14143
      29	    533		    365		       4	        0	 14143
      30	    140		    592		       4	        0	 14143
      31	    143		     46		       4	        0	 14143
      32	    873		    925		       4	        0	 14143
      33	    105		    664		       4	        1	  1981
      34	    460		    536		       4	        2	  1043
      35	    437		    988		       4	        0	 14143
      36	    855		    431		       4	        0	 14143
      37	    310		    298		       4	        0	 14143
      38	    790		    749		       4	        0	 14143
      39	    587		    809		       4	        0	 14143
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    878		    160		     0		 14143
       1	    336		    717		     1		  1617
       2	    558		    866		     1		  2365
       3	     71		    119		     1		  1262
       4	    421		    931		     1		  2370
       5	    591		    272		     1		  2917
       6	    225		    622		     1		  2352
       7	    112		    256		     1		  1463
       8	    481		    519		     1		  2186
       9	    199		    941		     1		  1422
      10	    722		    339		     1		  2233
      11	    787		    991		     1		  1069
      12	    389		    498		     1		  1601
      13	    414		    931		     1		  1188
      14	    440		    494		     1		  1153
      15	    573		    384		     1		  2734
      16	    946		    816		     1		  2118
      17	     31		    285		     1		  2160
      18	    420		    810		     1		  1043
      19	    537		    283		     1		  1933
      20	    673		    373		     1		  2960
      21	    321		    756		     4		  1334
      22	    463		    381		     1		  2264
      23	     36		    751		     1		  1793
      24	    508		    168		     1		  2827
      25	    764		    187		     1		  1057
      26	    759		    113		     1		  1495
      27	    458		    854		     1		  1801
      28	    903		    816		     4		  1362
      29	    521		    798		     1		  1409
      30	    231		    910		     1		  2466
      31	     54		      2		     1		  2442
      32	    720		    794		     1		  2973
      33	    338		     24		     1		  1991
      34	    205		    166		     1		  2983
      35	    658		     40		     1		  2763
      36	    873		    135		     4		  2418
      37	    312		     24		     2		  1041
      38	    801		    888		     3		  2186
      39	    341		    235		     1		  2373
      40	     44		    541		     1		  1492
      41	    249		    644		     1		  2299
      42	    311		    349		     1		  1847
      43	    454		    500		     1		  1474
      44	    390		    650		     1		  1525
      45	    575		    926		     1		  1499
      46	    452		    473		     1		  1371
      47	    363		    310		     1		  2135
      48	    762		    868		     1		  2836
      49	    305		    564		     1		  1296
      50	    414		    564		     1		  1054
      51	    971		    862		     1		  1957
      52	     47		    874		     1		  2935
      53	    134		    570		     1		  1586
      54	     18		    542		     1		  2778
      55	     88		    949		     1		  2559
      56	    259		    835		     1		  1706
      57	    930		    167		     1		  1100
      58	    356		    800		     1		  1356
      59	    849		    319		     1		  1334
      60	    861		    317		     1		  2907
      61	    748		    785		     1		  1884
      62	    521		    778		     1		  1619
      63	    695		    984		     1		  1374
      64	    544		    687		     1		  1857
      65	    970		    217		     1		  2344
      66	    732		     68		     1		  1716
      67	    929		    165		     2		  1497
      68	    452		     82		     1		  2395
      69	    563		    302		     1		  2592
      70	     31		    598		     1		  1567
      71	     30		    706		     1		  1532
      72	    403		    253		     4		  2755
      73	    839		    454		     1		  2403
      74	    337		    706		     1		  2706
      75	    359		    305		     1		  1243
      76	     13		    142		     1		  2848
      77	    620		    105		     3		  2330
      78	    935		     42		     4		  2431
      79	    926		    225		     1		  1092
      80	     38		    829		     1		  1849
