INSTANCE:	V20_C40
VEHICLES:	20
CUSTOMERS:	40
TIME UB:	14143
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    824		    431		       4	        0	 14143
       1	    767		     94		       4	        0	 14143
       2	    529		    348		       4	        0	 14143
       3	     13		    622		       4	        0	 14143
       4	    464		     21		       4	        0	 14143
       5	    299		    875		       4	        0	 14143
       6	     72		    854		       4	        0	 14143
       7	    886		     44		       4	        3	   729
       8	    134		    803		       4	        1	   958
       9	     45		    184		       4	        0	 14143
      10	    805		    696		       4	        1	   995
      11	    520		    155		       4	        0	 14143
      12	    215		    692		       4	        0	 14143
      13	    261		    959		       4	        0	 14143
      14	    437		    985		       4	        0	 14143
      15	    327		    663		       4	        0	 14143
      16	    186		    163		       4	        0	 14143
      17	    892		    395		       4	        0	 14143
      18	    755		    278		       4	        0	 14143
      19	      5		    956		       4	        1	  1381
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    539		    567		     0		 14143
       1	    951		    299		     1		  1167
       2	    888		    561		     1		  2704
       3	    407		    407		     2		  2376
       4	    744		    138		     1		  2335
       5	    876		    385		     1		  2007
       6	    244		    770		     1		  1444
       7	    957		    414		     1		  2958
       8	    970		    679		     1		  2975
       9	    602		    582		     2		  1385
      10	    724		     76		     3		  2596
      11	    156		    730		     1		  2220
      12	    539		    674		     1		  2029
      13	    387		    802		     1		  1414
      14	    506		    149		     1		  2494
      15	    275		    975		     1		  1419
      16	    146		    868		     1		  1612
      17	    108		    903		     1		  1705
      18	    195		    962		     1		  1690
      19	    720		    621		     1		  1757
      20	    679		    371		     1		  1873
      21	    467		     58		     3		  1142
      22	    981		    699		     1		  1607
      23	    881		    632		     1		  1501
      24	    626		    649		     1		  1651
      25	     97		      6		     1		  1119
      26	     60		    946		     2		  2329
      27	    832		    387		     1		  2704
      28	     35		     70		     1		  1949
      29	    669		    990		     2		  1340
      30	    130		    736		     1		  1557
      31	      0		    523		     1		  1753
      32	    722		    765		     3		  2243
      33	     30		    803		     1		  1476
      34	    218		    667		     1		  1805
      35	    826		    351		     4		  1376
      36	    726		    319		     1		  1951
      37	    838		    670		     1		  2737
      38	    311		    143		     1		  2394
      39	    471		    201		     1		  2378
      40	    240		    197		     1		  2255
