INSTANCE:	V20_C100
VEHICLES:	20
CUSTOMERS:	100
TIME UB:	14143
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    357		    926		       4	        0	 14143
       1	    379		    274		       4	        0	 14143
       2	    877		     60		       4	        3	   570
       3	    441		    310		       4	        2	   906
       4	     29		    718		       4	        0	 14143
       5	    996		    781		       4	        0	 14143
       6	    322		    539		       4	        0	 14143
       7	    848		    311		       4	        0	 14143
       8	    425		    917		       4	        1	  1520
       9	    195		    929		       4	        0	 14143
      10	    676		    436		       4	        2	   388
      11	    788		    410		       4	        0	 14143
      12	    359		    613		       4	        0	 14143
      13	    923		    714		       4	        0	 14143
      14	    669		    620		       4	        0	 14143
      15	    840		    433		       4	        0	 14143
      16	    742		    442		       4	        3	  1165
      17	    604		    646		       4	        0	 14143
      18	    368		    918		       4	        0	 14143
      19	    242		     48		       4	        0	 14143
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    589		    420		     0		 14143
       1	    744		     89		     1		  2903
       2	    545		    762		     1		  2990
       3	    168		    460		     3		  2137
       4	    576		    777		     2		  2730
       5	    501		    539		     1		  2195
       6	    554		    462		     3		  2929
       7	     30		    955		     1		  2821
       8	    833		    368		     2		  2010
       9	    364		    647		     1		  2536
      10	    891		    544		     1		  2455
      11	    274		    111		     1		  2952
      12	    507		    167		     1		  2778
      13	    595		    818		     1		  1966
      14	    786		    523		     1		  1711
      15	    139		    679		     1		  2745
      16	    178		    454		     1		  2142
      17	    201		    850		     1		  2938
      18	     58		    852		     1		  1849
      19	    260		    430		     2		  2243
      20	    414		    129		     1		  1527
      21	    772		    831		     1		  2916
      22	    778		    499		     1		  2923
      23	    925		    557		     1		  2559
      24	    590		    508		     2		  1306
      25	    526		     36		     1		  1275
      26	    859		    513		     1		  1430
      27	    125		     95		     3		  2647
      28	    925		     62		     1		  2735
      29	    775		    828		     1		  2860
      30	    573		    142		     1		  2422
      31	    467		    722		     2		  2458
      32	     34		    439		     1		  1589
      33	    479		    503		     1		  1604
      34	    778		    508		     1		  1473
      35	    256		    167		     1		  1735
      36	    560		     63		     1		  2147
      37	     41		    638		     2		  2008
      38	    509		    102		     1		  2544
      39	     54		     65		     1		  1566
      40	    474		     45		     1		  2111
      41	    279		    604		     4		  1537
      42	    110		    946		     3		  1571
      43	    207		    541		     1		  2813
      44	    959		     15		     1		  1353
      45	    827		    581		     1		  2383
      46	    310		    478		     1		  2461
      47	    179		    688		     1		  1021
      48	    816		    118		     1		  2911
      49	     89		    674		     1		  1721
      50	    457		    932		     1		  1108
      51	    568		    218		     1		  1980
      52	    887		    951		     1		  2188
      53	    539		    604		     2		  2449
      54	    742		    844		     1		  2578
      55	    813		    208		     1		  1446
      56	    381		    387		     1		  2192
      57	    695		    873		     1		  2567
      58	    903		    832		     1		  1226
      59	    870		    589		     1		  1246
      60	    536		    739		     1		  1022
      61	    602		    570		     1		  2314
      62	    251		    447		     1		  2696
      63	    563		    307		     3		  1437
      64	    662		    498		     1		  1678
      65	    526		    517		     1		  1984
      66	    815		    483		     1		  1460
      67	    918		     10		     1		  1429
      68	    452		    981		     1		  2566
      69	    978		    991		     1		  2437
      70	    517		    712		     1		  1363
      71	    746		    183		     4		  1319
      72	    195		    875		     1		  1812
      73	    255		    250		     1		  1399
      74	    470		     37		     3		  1605
      75	     43		    184		     1		  1102
      76	    272		    789		     1		  1212
      77	    148		    870		     1		  2792
      78	    289		    964		     1		  2926
      79	    822		    805		     1		  2164
      80	    467		    306		     1		  1188
      81	    292		    554		     1		  1401
      82	    872		    700		     4		  2596
      83	    576		     55		     1		  2477
      84	    694		     85		     1		  2790
      85	    135		    714		     1		  1650
      86	    522		    342		     1		  2632
      87	    692		     92		     1		  1608
      88	    743		    502		     1		  2219
      89	    542		     91		     1		  2693
      90	    247		    672		     1		  1409
      91	    270		     84		     1		  2386
      92	    283		    976		     1		  1522
      93	    221		    823		     1		  1055
      94	    377		    203		     1		  1569
      95	    380		    153		     1		  1305
      96	    252		    711		     1		  2872
      97	    453		    235		     1		  2606
      98	    582		    868		     1		  2984
      99	    799		    753		     1		  2090
     100	    781		    804		     1		  1501
