INSTANCE:	X-n671-k223
VEHICLES:	223
CUSTOMERS:	671
TIME UB:	8477
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    648		    215		       4	        2	    98
       1	     40		    598		       4	        0	  8477
       2	    998		    717		       5	        0	  8477
       3	    310		    386		       4	        2	   529
       4	    108		    383		       5	        0	  8477
       5	    455		    410		       4	        2	   682
       6	    698		    642		       5	        1	   973
       7	    180		    889		       5	        0	  8477
       8	    524		    721		       4	        0	  8477
       9	    785		    263		       4	        0	  8477
      10	     56		    100		       5	        0	  8477
      11	    397		    332		       4	        2	   369
      12	    943		    965		       5	        1	   917
      13	    833		    497		       4	        2	   394
      14	    958		    167		       4	        1	   309
      15	     55		    709		       4	        0	  8477
      16	    329		    868		       4	        1	  1419
      17	    750		    729		       4	        0	  8477
      18	    726		    945		       5	        1	   823
      19	    959		    525		       4	        0	  8477
      20	    591		    180		       5	        0	  8477
      21	    218		     68		       5	        0	  8477
      22	    155		    308		       4	        0	  8477
      23	    304		    526		       4	        0	  8477
      24	    610		    193		       4	        0	  8477
      25	    803		    123		       5	        2	   189
      26	    602		    104		       4	        2	   151
      27	    759		    448		       4	        0	  8477
      28	    955		    319		       4	        0	  8477
      29	    867		    678		       4	        0	  8477
      30	     54		    777		       4	        0	  8477
      31	    444		     64		       4	        0	  8477
      32	    516		    164		       5	        2	   201
      33	    248		    256		       5	        1	   494
      34	     39		     15		       5	        0	  8477
      35	    266		    302		       5	        0	  8477
      36	   1000		    181		       4	        1	   500
      37	     72		      7		       5	        0	  8477
      38	    976		    477		       4	        0	  8477
      39	    116		    948		       4	        2	  1433
      40	    674		    882		       4	        2	   886
      41	    976		    331		       5	        1	   615
      42	    919		    567		       4	        1	   668
      43	    362		    832		       4	        0	  8477
      44	    221		    972		       4	        1	  1416
      45	    366		    714		       5	        2	   719
      46	    884		    385		       4	        0	  8477
      47	    626		    974		       4	        0	  8477
      48	     78		    479		       5	        0	  8477
      49	     69		    205		       4	        2	   752
      50	    303		    968		       5	        2	  1490
      51	    458		    247		       4	        3	   429
      52	    537		    611		       4	        0	  8477
      53	    248		    724		       5	        1	  1042
      54	    590		    217		       4	        0	  8477
      55	    171		    685		       4	        2	  1160
      56	    327		    422		       4	        0	  8477
      57	    931		    752		       4	        0	  8477
      58	     44		    716		       5	        2	  1370
      59	    815		    264		       5	        0	  8477
      60	    336		    457		       4	        1	   710
      61	    742		    232		       5	        0	  8477
      62	    128		     92		       4	        0	  8477
      63	    639		    541		       4	        3	   444
      64	    256		    155		       5	        0	  8477
      65	    894		     67		       4	        0	  8477
      66	    667		    945		       5	        2	   873
      67	    738		     18		       5	        0	  8477
      68	     14		    240		       5	        1	   931
      69	    236		    226		       4	        1	   767
      70	     22		    776		       4	        1	  1719
      71	    826		    605		       5	        1	   867
      72	    973		     75		       5	        0	  8477
      73	    638		    680		       5	        2	   732
      74	    448		    970		       5	        0	  8477
      75	    359		    979		       5	        0	  8477
      76	    740		    917		       4	        0	  8477
      77	    277		    365		       5	        0	  8477
      78	    588		    950		       5	        1	  1271
      79	    161		    440		       4	        0	  8477
      80	    736		    659		       5	        1	   542
      81	    218		    529		       4	        0	  8477
      82	    126		    331		       4	        2	  1222
      83	     77		    370		       4	        0	  8477
      84	    563		    205		       5	        0	  8477
      85	    360		    125		       4	        1	   404
      86	    387		    712		       4	        1	  1066
      87	    857		    774		       5	        0	  8477
      88	    689		    850		       4	        0	  8477
      89	    926		    405		       5	        0	  8477
      90	    442		    938		       5	        0	  8477
      91	    672		    617		       5	        1	   799
      92	    180		    505		       4	        0	  8477
      93	    347		    487		       4	        0	  8477
      94	    551		    407		       5	        0	  8477
      95	    300		    792		       5	        1	   938
      96	    509		    260		       4	        0	  8477
      97	    265		    266		       5	        2	   872
      98	    161		    208		       4	        0	  8477
      99	    686		    782		       5	        0	  8477
     100	    913		    512		       5	        2	   750
