INSTANCE:	X-n125-k41
VEHICLES:	41
CUSTOMERS:	125
TIME UB:	8401
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	      2		    966		       5	        1	  1061
       1	    156		    776		       5	        1	  1243
       2	    818		    889		       4	        1	  2395
       3	    886		     32		       5	        0	  8401
       4	    184		    822		       4	        0	  8401
       5	    408		     84		       5	        0	  8401
       6	     87		     97		       4	        0	  8401
       7	     58		     70		       4	        0	  8401
       8	    648		    274		       4	        2	   749
       9	    398		    467		       5	        2	   614
      10	    605		    583		       4	        0	  8401
      11	    286		    204		       4	        2	   671
      12	    515		    599		       5	        2	  1184
      13	     49		    605		       4	        1	  1087
      14	    377		    493		       4	        1	  1044
      15	    952		     89		       5	        1	  1432
      16	    627		    249		       5	        0	  8401
      17	    571		    616		       5	        1	  1440
      18	    963		    135		       5	        0	  8401
      19	     53		    819		       5	        1	  1384
      20	    269		    351		       4	        0	  8401
      21	    643		     80		       5	        0	  8401
      22	    608		    874		       4	        1	  2026
      23	    791		    590		       5	        1	  1944
      24	    804		    556		       4	        1	  1267
      25	    519		    112		       5	        1	   589
      26	    856		    594		       5	        1	  1789
      27	    380		    807		       4	        0	  8401
      28	    820		    502		       4	        0	  8401
      29	    406		    257		       5	        0	  8401
      30	    489		    204		       5	        0	  8401
      31	    167		     28		       5	        0	  8401
      32	    897		    572		       5	        0	  8401
      33	    948		    479		       5	        1	  1910
      34	    558		    759		       5	        1	  1223
      35	    446		    264		       4	        1	   565
      36	    316		    461		       5	        0	  8401
      37	    801		    227		       4	        0	  8401
      38	    620		    467		       4	        0	  8401
      39	    248		    369		       5	        0	  8401
      40	    535		    918		       5	        0	  8401
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	      0		      0		     0		  8401
       1	    832		    885		     1		  4559
       2	    777		    632		     2		  3187
       3	    116		    423		     4		  1750
       4	    104		    445		     2		  1222
       5	    714		    722		     3		  2199
       6	    188		    503		     1		  1732
       7	    932		    448		     5		  2513
       8	    749		    982		     1		  4339
       9	    337		    419		     2		  1286
      10	    772		    605		     2		  2357
      11	    373		    448		     3		  1997
      12	    849		    274		     1		  1979
      13	    533		    839		     1		  2928
      14	    610		    417		     2		  1999
      15	     69		    583		     3		  2238
      16	    573		    195		     2		  1783
      17	    988		    324		     2		  3303
      18	    110		    550		     1		  1136
      19	    271		    676		     1		  2807
      20	    694		    130		     1		  2202
      21	    785		    614		     2		  3771
      22	    321		    305		     3		  1150
      23	    974		    292		     3		  2997
      24	    372		    893		     2		  2353
      25	    867		     23		     1		  2707
      26	    252		    660		     1		  1899
      27	    588		     34		     2		  2278
      28	    939		    685		     2		  2671
      29	    511		    524		     2		  1526
      30	    912		    227		     2		  2297
      31	    309		    141		     1		  1073
      32	    241		    225		     3		  1158
      33	    920		     87		     1		  2089
      34	    251		    512		     1		  1685
      35	    853		    269		     2		  2146
      36	    825		    529		     3		  2117
      37	    474		    152		     1		  1336
      38	    510		    453		     2		  2100
      39	     15		    838		     1		  2530
      40	    778		    928		     1		  2954
      41	      1		    896		     2		  3357
      42	    804		    492		     1		  2041
      43	    630		    294		     1		  1597
      44	    254		    539		     1		  2151
      45	    646		    879		     1		  2368
      46	    863		     49		     2		  3223
      47	    508		    759		     1		  2976
      48	     64		    165		     2		   644
      49	    249		    525		     1		  1760
      50	    990		    375		     1		  2928
      51	    539		    272		     3		  1234
      52	    833		    561		     1		  3097
      53	     84		    571		     4		  1441
      54	    378		    847		     3		  2602
      55	    713		    485		     4		  2268
      56	    815		    905		     3		  3934
      57	    307		    774		     2		  2618
      58	    517		     61		     2		  1937
      59	    918		     74		     1		  3320
      60	    864		    397		     2		  3532
      61	     35		    597		     1		  1685
      62	    918		    632		     2		  2773
      63	    395		    570		     3		  2562
      64	    318		     94		     1		   863
      65	    893		    805		     2		  2858
      66	     82		    392		     4		  1018
      67	    471		    899		     5		  2218
      68	    567		    895		     3		  3876
      69	    349		    360		     1		  1336
      70	    138		    560		     1		  1304
      71	    459		    962		     2		  4070
      72	    795		    461		     2		  2394
      73	    553		    606		     2		  2372
      74	     92		     22		     2		   334
      75	    853		    188		     2		  3268
      76	    127		     74		     2		   497
      77	    727		    975		     1		  3914
      78	    552		     48		     1		  1396
      79	    311		    959		     1		  3189
      80	    647		    876		     1		  2523
      81	    742		    168		     5		  1532
      82	    755		    589		     4		  2636
      83	    741		      8		     1		  1939
      84	    975		    954		     1		  2805
      85	    552		    300		     2		  1773
      86	    802		    744		     1		  3023
      87	    585		    600		     1		  3052
      88	    573		    793		     3		  2815
      89	    159		    669		     2		  1733
      90	    868		    476		     2		  2274
      91	    275		    194		     1		  1312
      92	    930		    933		     1		  4584
      93	    233		    587		     1		  1739
      94	    198		     35		     2		   623
      95	    444		    648		     2		  2199
      96	    107		    840		     1		  2845
      97	    312		    573		     1		  2114
      98	    694		    813		     3		  3789
      99	    586		    483		     2		  1705
     100	    967		    362		     1		  2511
     101	    194		    330		     1		   886
     102	    846		    717		     1		  4252
     103	     32		    487		     1		  1644
     104	    358		    728		     1		  2515
     105	    608		    182		     2		  1391
     106	    250		    367		     3		  1355
     107	    989		    392		     1		  4146
     108	    820		    307		     1		  1965
     109	    473		    274		     1		  2152
     110	    762		    800		     1		  4151
     111	    917		    560		     3		  2842
     112	    586		    830		     1		  2982
     113	    606		    445		     1		  1894
     114	    939		    116		     1		  1898
     115	    551		    528		     1		  1886
     116	    191		    102		     2		   563
     117	    427		    571		     3		  2649
     118	    168		    479		     1		  1940
     119	    679		    371		     1		  1837
     120	    354		    415		     1		  1348
     121	    638		    444		     2		  1625
     122	    243		    535		     1		  1806
     123	    796		    796		     1		  2580
     124	    272		    699		     2		  2641
     125	    421		    935		     4		  3174
