INSTANCE:	V30_C150
VEHICLES:	30
CUSTOMERS:	150
TIME UB:	14143
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    213		    314		       4	        0	 14143
       1	    981		    121		       4	        0	 14143
       2	    596		    323		       4	        1	  1892
       3	    435		    932		       4	        0	 14143
       4	    196		    790		       4	        0	 14143
       5	    744		     10		       4	        0	 14143
       6	    904		    199		       4	        0	 14143
       7	    318		    293		       4	        3	  1313
       8	    984		    944		       4	        0	 14143
       9	    299		    403		       4	        0	 14143
      10	    646		    181		       4	        0	 14143
      11	    393		    861		       4	        1	   646
      12	      7		    907		       4	        0	 14143
      13	    130		    302		       4	        0	 14143
      14	    307		    355		       4	        0	 14143
      15	    456		    754		       4	        0	 14143
      16	    657		    268		       4	        0	 14143
      17	    540		    790		       4	        0	 14143
      18	    948		    451		       4	        0	 14143
      19	    750		    647		       4	        0	 14143
      20	    956		    896		       4	        0	 14143
      21	    964		     29		       4	        0	 14143
      22	    758		    345		       4	        0	 14143
      23	     28		    771		       4	        0	 14143
      24	    383		    601		       4	        2	  1588
      25	    162		    111		       4	        0	 14143
      26	    749		    891		       4	        0	 14143
      27	    248		    971		       4	        2	  1657
      28	    220		     13		       4	        0	 14143
      29	    988		    436		       4	        0	 14143
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	      2		    698		     0		 14143
       1	    166		    349		     3		  2466
       2	    624		    900		     4		  1732
       3	    263		     41		     1		  1232
       4	    918		    855		     1		  2401
       5	    741		    223		     1		  1556
       6	    645		     89		     1		  1384
       7	     62		    465		     1		  1220
       8	     31		    294		     1		  1738
       9	     53		    560		     1		  2476
      10	    721		      5		     1		  1371
      11	    910		    995		     1		  1470
      12	    762		    403		     1		  1244
      13	    928		    647		     1		  2617
      14	    449		    311		     1		  2128
      15	    893		    793		     1		  2828
      16	     73		    840		     1		  2877
      17	    956		    951		     1		  1885
      18	    312		    623		     1		  2847
      19	     74		    177		     1		  2803
      20	    551		    140		     1		  2047
      21	    604		     56		     1		  2706
      22	    169		    646		     1		  2183
      23	     99		    920		     1		  2550
      24	    603		     20		     1		  1461
      25	    555		    444		     1		  1746
      26	    212		    906		     1		  2168
      27	    714		    786		     1		  1963
      28	    306		     95		     1		  1032
      29	    633		    543		     1		  2611
      30	    431		    992		     1		  1870
      31	    155		    392		     1		  2937
      32	    778		    684		     2		  2814
      33	    909		    292		     3		  1047
      34	    172		    455		     1		  1795
      35	    446		     52		     1		  1354
      36	     98		    611		     4		  2573
      37	    163		    738		     2		  2559
      38	    514		    413		     1		  1332
      39	    326		    135		     1		  2128
      40	     73		    623		     1		  1991
      41	    868		    761		     1		  2866
      42	    520		    556		     1		  2577
      43	    778		    606		     1		  2644
      44	    178		    724		     1		  2755
      45	    199		    227		     1		  2342
      46	     36		    663		     1		  1414
      47	    624		    518		     1		  2723
      48	    831		    569		     1		  2501
      49	    908		    518		     1		  1238
      50	    826		    696		     1		  1227
      51	    461		    224		     2		  1081
      52	    950		    933		     1		  2728
      53	    607		    505		     1		  1604
      54	    281		    738		     1		  2834
      55	    171		    854		     2		  1441
      56	    787		     32		     4		  2656
      57	     90		    974		     1		  2483
      58	    376		      8		     2		  2801
      59	    519		    652		     1		  2180
      60	    717		    273		     1		  2375
      61	    140		    669		     3		  2444
      62	    680		    980		     1		  1081
      63	    561		    193		     4		  2529
      64	    142		    998		     3		  1195
      65	    166		    780		     1		  1434
      66	    220		    381		     1		  1915
      67	    729		    856		     1		  2659
      68	    116		    211		     1		  2223
      69	     15		    507		     1		  2441
      70	    535		    459		     1		  2055
      71	    803		    237		     3		  1590
      72	    730		    973		     1		  1408
      73	    456		    719		     1		  2263
      74	    173		    889		     2		  2170
      75	    282		    448		     1		  1703
      76	    638		    741		     1		  1601
      77	    903		    558		     2		  2909
      78	    632		    804		     1		  1400
      79	    733		    543		     1		  1747
      80	    900		    289		     4		  2191
      81	     88		    235		     1		  1907
      82	    644		    197		     1		  1886
      83	    302		    634		     1		  2214
      84	    720		     47		     1		  1432
      85	    885		    551		     1		  2514
      86	    442		    220		     2		  1808
      87	    964		    456		     1		  2157
      88	    796		    670		     1		  2480
      89	    772		    819		     1		  1409
      90	    330		     29		     1		  2943
      91	    989		    597		     1		  1833
      92	    417		    575		     1		  2120
      93	    851		    356		     2		  1282
      94	     66		    803		     4		  1731
      95	    840		    594		     1		  1106
      96	    880		    891		     1		  1084
      97	      3		      7		     2		  1364
      98	    675		    891		     4		  1215
      99	    906		    362		     1		  2357
     100	    550		    701		     1		  1246
     101	    683		     12		     1		  2986
     102	    817		    696		     1		  1075
     103	    671		     30		     1		  2810
     104	    941		    214		     1		  2051
     105	    411		    399		     1		  2166
     106	     86		    446		     1		  2023
     107	    400		     47		     1		  2865
     108	    553		    424		     3		  1219
     109	    314		    701		     1		  1737
     110	    518		    962		     2		  2336
     111	    683		    845		     2		  2208
     112	    561		    984		     1		  1065
     113	    226		    970		     1		  2823
     114	    764		    864		     2		  1607
     115	    755		    241		     1		  1969
     116	    638		    551		     1		  1348
     117	    439		    771		     1		  2507
     118	    807		    547		     2		  2110
     119	     75		    832		     1		  1660
     120	    175		    189		     1		  1990
     121	    115		    562		     1		  1180
     122	    218		     93		     1		  2218
     123	      2		    499		     2		  2651
     124	    361		    705		     1		  2587
     125	    158		    957		     2		  1827
     126	    173		     79		     1		  1368
     127	    706		     14		     2		  1899
     128	    305		    601		     1		  1337
     129	    607		    785		     4		  2951
     130	    630		    755		     1		  1916
     131	    754		    996		     1		  1163
     132	    747		    272		     1		  2976
     133	    139		    378		     1		  2714
     134	    863		     41		     1		  2253
     135	    824		    392		     1		  2627
     136	    694		    129		     1		  2361
     137	    793		    966		     1		  2643
     138	    692		    539		     1		  2703
     139	     94		    551		     1		  2720
     140	    573		    519		     1		  2968
     141	      2		    722		     1		  1817
     142	    524		    492		     3		  2301
     143	     98		    714		     1		  2300
     144	    833		    981		     1		  1623
     145	    101		    679		     1		  1998
     146	    162		    608		     2		  2018
     147	     10		    555		     1		  2922
     148	    720		    396		     1		  1912
     149	    953		    848		     1		  1032
     150	     91		    747		     1		  2669
