INSTANCE:	X-n368-k122
VEHICLES:	122
CUSTOMERS:	368
TIME UB:	8477
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    860		    181		       5	        0	  8477
       1	    341		    111		       4	        1	   830
       2	    147		    549		       5	        0	  8477
       3	    471		    261		       4	        0	  8477
       4	    999		    105		       4	        0	  8477
       5	    928		     76		       5	        0	  8477
       6	    277		    381		       5	        1	   658
       7	    363		     85		       5	        1	   874
       8	     49		    668		       5	        4	  1481
       9	    692		    490		       4	        1	   276
      10	     45		    442		       5	        1	  1531
      11	     14		    540		       5	        1	   963
      12	    749		    598		       5	        1	   303
      13	    368		    822		       4	        1	  1131
      14	    216		    326		       4	        0	  8477
      15	     78		    660		       4	        1	  1397
      16	    632		    128		       4	        2	   611
      17	    844		    556		       5	        4	    88
      18	      0		    609		       5	        1	  1582
      19	    950		    493		       5	        1	    89
      20	    106		    449		       5	        0	  8477
      21	    701		     98		       4	        1	   861
      22	    102		    642		       4	        0	  8477
      23	    929		    534		       5	        1	    66
      24	    908		    388		       4	        0	  8477
      25	    500		     63		       4	        0	  8477
      26	    665		    197		       5	        1	   747
      27	    975		    100		       5	        1	   480
      28	     56		    370		       5	        0	  8477
      29	     84		    332		       4	        1	  1073
      30	    107		    612		       5	        1	  1210
      31	    535		      2		       4	        1	   652
      32	    894		    520		       4	        0	  8477
      33	    358		    495		       4	        0	  8477
      34	    492		    610		       4	        1	   724
      35	      0		    651		       4	        1	  1311
      36	      0		    706		       4	        2	  1422
      37	    665		     33		       4	        0	  8477
      38	    412		    755		       4	        1	   983
      39	    457		    527		       4	        2	   863
      40	    463		    887		       5	        0	  8477
      41	    603		    751		       4	        0	  8477
      42	    969		    251		       5	        1	   470
      43	    558		    893		       4	        1	   899
      44	    445		    147		       4	        0	  8477
      45	    803		    252		       5	        0	  8477
      46	    714		    334		       5	        0	  8477
      47	    561		    309		       4	        0	  8477
      48	    787		    934		       5	        1	   779
      49	    580		     20		       5	        1	   623
      50	    931		    598		       5	        0	  8477
      51	    501		    276		       4	        2	   753
      52	     94		    553		       5	        0	  8477
      53	    633		    165		       4	        1	   805
      54	     32		    642		       4	        1	  1243
      55	    446		     20		       4	        1	   878
      56	    910		    196		       5	        0	  8477
      57	    206		    832		       5	        2	  1319
      58	    103		    407		       5	        2	  1447
      59	    874		    590		       5	        1	   103
      60	    564		    716		       4	        1	   477
      61	    699		     51		       4	        2	   760
      62	    926		     44		       4	        3	   885
      63	    779		    630		       4	        0	  8477
      64	    437		    830		       4	        0	  8477
      65	    855		    406		       5	        0	  8477
      66	    607		    749		       4	        0	  8477
      67	    817		    591		       5	        2	   183
      68	    960		    708		       4	        2	   209
      69	    497		    199		       4	        2	   622
      70	    212		    653		       4	        0	  8477
      71	    506		    863		       5	        0	  8477
      72	    842		    107		       5	        1	   809
      73	    434		    954		       5	        0	  8477
      74	    136		    379		       4	        0	  8477
      75	    756		    524		       4	        1	   223
      76	    600		    136		       5	        0	  8477
      77	    916		    259		       5	        0	  8477
      78	    853		    259		       4	        0	  8477
      79	    844		    585		       5	        0	  8477
      80	    149		    342		       4	        1	  1399
      81	    547		    218		       5	        1	   686
      82	    141		    976		       5	        1	  1303
      83	    865		    507		       5	        0	  8477
      84	     55		    520		       5	        0	  8477
      85	    535		    115		       4	        0	  8477
      86	    145		    164		       5	        0	  8477
      87	    802		    599		       5	        0	  8477
      88	    414		    128		       4	        0	  8477
      89	     75		    750		       4	        0	  8477
      90	    940		    181		       4	        0	  8477
      91	    259		    467		       5	        0	  8477
      92	    872		    623		       4	        1	   206
      93	    554		     35		       4	        0	  8477
      94	     46		    856		       4	        0	  8477
      95	    300		    434		       5	        0	  8477
      96	    700		    344		       5	        0	  8477
      97	     53		    729		       5	        2	  1614
      98	    132		    648		       4	        0	  8477
      99	    402		    160		       4	        1	  1038
     100	    591		    145		       4	        0	  8477
     101	     72		    175		       4	        1	  1574
     102	    692		    278		       5	        1	   394
     103	    532		    197		       5	        1	   592
     104	    509		    129		       5	        1	   634
     105	    187		    681		       4	        0	  8477
     106	    424		     39		       5	        2	   738
     107	    572		    220		       4	        0	  8477
     108	    443		    511		       5	        0	  8477
     109	    829		    499		       5	        0	  8477
     110	    537		    164		       4	        0	  8477
     111	    152		    396		       5	        2	  1489
     112	    536		    124		       5	        0	  8477
     113	    197		    718		       4	        0	  8477
     114	    891		    360		       5	        1	   193
     115	    910		    295		       5	        0	  8477
     116	     93		    860		       5	        1	  1387
     117	    764		    323		       5	        1	   412
     118	    674		    817		       4	        0	  8477
     119	    795		    674		       4	        1	   349
     120	    509		    133		       5	        0	  8477
     121	    558		    105		       5	        2	   553
CUSTOMER SECTION
