INSTANCE:	X-n150-k49
VEHICLES:	49
CUSTOMERS:	150
TIME UB:	8274
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	     83		    205		       4	        2	   984
       1	     54		    335		       4	        1	  1186
       2	     80		    110		       5	        1	  1388
       3	    122		    254		       5	        1	  1018
       4	    149		     74		       4	        0	  8274
       5	    903		    766		       5	        1	   857
       6	    127		    123		       5	        2	  1027
       7	    864		    575		       5	        0	  8274
       8	     61		    728		       4	        2	  1935
       9	     59		    359		       5	        0	  8274
      10	    183		    236		       4	        3	   930
      11	    754		    814		       5	        2	   854
      12	     97		    403		       4	        2	  1609
      13	    641		    321		       4	        2	   374
      14	    580		    504		       5	        2	  1017
      15	     35		    285		       5	        0	  8274
      16	    300		     26		       5	        3	   958
      17	    322		    272		       4	        0	  8274
      18	     45		     86		       5	        0	  8274
      19	      1		    437		       5	        0	  8274
      20	    890		    821		       5	        0	  8274
      21	    218		    360		       4	        1	  1529
      22	    261		    355		       5	        0	  8274
      23	    224		     70		       4	        0	  8274
      24	    781		    529		       4	        0	  8274
      25	    246		    330		       5	        1	   817
      26	    149		    141		       5	        2	  1259
      27	    228		    268		       5	        1	  1129
      28	    792		    774		       5	        0	  8274
      29	    894		    577		       4	        0	  8274
      30	     67		    307		       5	        0	  8274
      31	    193		    126		       4	        4	  1385
      32	    146		    120		       5	        1	  1146
      33	    446		    310		       5	        0	  8274
      34	     15		     37		       4	        2	  1823
      35	    189		    299		       5	        1	  1555
      36	    900		    858		       5	        0	  8274
      37	    259		    253		       5	        2	  1345
      38	    152		    157		       4	        2	  1605
      39	    186		    373		       4	        2	  1355
      40	    778		    547		       5	        0	  8274
      41	    216		    377		       5	        1	  1503
      42	      9		    421		       4	        0	  8274
      43	    695		    626		       5	        0	  8274
      44	    163		    168		       4	        0	  8274
      45	     59		     62		       4	        0	  8274
      46	    907		    842		       4	        1	  1318
      47	    903		    822		       5	        0	  8274
      48	    714		    613		       5	        0	  8274
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    957		    135		     0		  8274
       1	      1		     96		     2		  2351
       2	    867		    797		     2		  2396
       3	    109		     53		     3		  2773
       4	     13		    449		     1		  2269
       5	    133		    293		     3		  2598
       6	    259		    172		     3		  2467
       7	    908		    678		     3		  1823
       8	    930		    867		     3		  1820
       9	    143		    263		     2		  1736
      10	    735		    501		     4		   927
      11	    737		    464		     1		  1124
      12	    925		    587		     2		  1350
      13	     16		    404		     1		  3260
      14	    893		    720		     2		  2018
      15	    131		    188		     1		  2724
      16	    226		    228		     4		  2156
      17	    285		     68		     1		  1689
      18	    113		    323		     3		  3121
      19	    797		    381		     1		   641
      20	    804		    573		     1		  1409
      21	    892		    838		     1		  1704
      22	    307		    141		     1		  1315
      23	     40		    347		     1		  3141
      24	    933		    708		     3		  2120
      25	    906		    725		     2		  1303
      26	    242		    231		     2		  2734
      27	    310		    255		     3		  2032
      28	    183		    308		     2		  2550
      29	     57		    153		     3		  1958
      30	     83		    548		     3		  3408
      31	    872		    427		     1		   762
      32	    118		    317		     1		  2194
      33	    100		    402		     2		  2925
      34	    180		    118		     4		  2524
      35	    875		    774		     1		  1617
      36	     92		    166		     1		  2139
      37	    184		      6		     1		  2012
      38	    230		    234		     1		  2755
      39	    147		    501		     1		  1902
      40	    180		    371		     2		  2072
      41	    756		    455		     1		  1130
      42	    121		    248		     1		  2295
      43	    747		    756		     1		  1729
      44	    890		    825		     1		  1915
      45	    275		     63		     1		  2716
      46	     67		    131		     1		  2402
      47	     96		     15		     2		  2691
      48	    709		    611		     1		  1805
      49	    893		    822		     2		  1624
      50	    121		    170		     1		  2981
      51	    770		    580		     1		   975
      52	    122		    320		     2		  2242
      53	    712		    670		     2		  1366
      54	    101		     98		     3		  3137
      55	    824		    813		     1		  2489
      56	    256		    265		     2		  1925
      57	    726		    553		     2		  1707
      58	    248		    359		     1		  2120
      59	    864		    742		     1		  2151
      60	    872		    329		     1		   579
      61	    847		    817		     2		  2754
      62	    976		    818		     4		  2274
      63	     79		     88		     3		  2346
      64	    284		    424		     1		  1959
      65	    808		    590		     2		  1022
      66	     66		    480		     1		  2151
      67	    824		    634		     1		  1441
      68	    318		    223		     1		  1668
      69	    853		    307		     4		   412
      70	    184		    277		     2		  1688
      71	    268		    379		     3		  2315
      72	     93		    217		     2		  3347
      73	    207		    439		     2		  2013
      74	    280		    417		     2		  1828
      75	     20		     67		     1		  2299
      76	    142		    384		     1		  2287
      77	    165		     63		     2		  2097
      78	     62		    410		     2		  2689
      79	    176		    261		     2		  2511
      80	    223		    301		     2		  1537
      81	    830		    608		     1		  1240
      82	      7		    164		     3		  2830
      83	    188		    108		     1		  2582
      84	    770		    537		     2		  1327
      85	    168		     99		     2		  2812
      86	    174		    165		     2		  2529
      87	    886		    816		     2		  2490
      88	     53		    303		     1		  1839
      89	    214		    261		     1		  1523
      90	    104		     44		     2		  2421
      91	    393		    114		     1		  1499
      92	    222		     51		     1		  1749
      93	     93		    509		     3		  3657
      94	    127		    150		     3		  2086
      95	    873		    468		     3		   825
      96	     60		    105		     2		  3044
      97	    133		    232		     1		  2498
      98	    147		    252		     1		  1674
      99	    227		    403		     3		  1884
     100	     46		    419		     2		  3702
     101	     82		    381		     4		  2612
     102	     83		     80		     3		  1753
     103	     43		    466		     1		  2299
     104	    337		    216		     1		  2250
     105	      9		     55		     3		  3438
     106	    121		    449		     1		  3462
     107	     72		    189		     2		  2921
     108	    771		    491		     3		  1226
     109	     73		    201		     2		  3400
     110	    181		    188		     2		  2016
     111	    727		    549		     1		  1444
     112	     26		    332		     2		  2540
     113	    221		    419		     2		  2256
     114	     17		    212		     2		  2707
     115	    798		    525		     1		   864
     116	     91		    419		     1		  2755
     117	    229		    353		     1		  1808
     118	    875		    568		     1		  1127
     119	    241		    285		     2		  1471
     120	    236		    368		     3		  2026
     121	    128		    366		     1		  1834
     122	    958		    864		     1		  1653
     123	    136		    184		     1		  1802
     124	    111		    119		     2		  1706
     125	    120		    300		     1		  2014
     126	    686		    372		     1		   847
     127	     32		     68		     1		  1938
     128	    113		     76		     3		  3312
     129	    228		     73		     3		  2347
     130	    216		     34		     2		  1555
     131	    157		    167		     1		  2041
     132	     58		    242		     4		  3537
     133	     84		    263		     2		  2361
     134	    330		    253		     1		  2098
