INSTANCE:	V85_C255
VEHICLES:	85
CUSTOMERS:	255
TIME UB:	14143
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    852		    593		       4	        0	 14143
       1	     46		    392		       4	        0	 14143
       2	    520		    624		       4	        0	 14143
       3	    903		    656		       4	        0	 14143
       4	    595		     13		       4	        0	 14143
       5	    479		    777		       4	        0	 14143
       6	    306		    996		       4	        1	  1692
       7	      8		    509		       4	        1	  1446
       8	    162		    111		       4	        0	 14143
       9	    253		    893		       4	        0	 14143
      10	     59		    626		       4	        0	 14143
      11	     37		    372		       4	        1	   127
      12	    762		    719		       4	        0	 14143
      13	    234		    934		       4	        0	 14143
      14	    300		    568		       4	        0	 14143
      15	    829		     18		       4	        1	  1334
      16	    337		    141		       4	        0	 14143
      17	    651		    790		       4	        0	 14143
      18	    690		     39		       4	        0	 14143
      19	    202		    852		       4	        0	 14143
      20	    581		    393		       4	        0	 14143
      21	    177		     32		       4	        0	 14143
      22	    201		    100		       4	        0	 14143
      23	    342		    840		       4	        2	  1892
      24	    370		    579		       4	        0	 14143
      25	    955		    871		       4	        0	 14143
      26	    931		    681		       4	        1	  1728
      27	    441		    845		       4	        0	 14143
      28	    348		    245		       4	        0	 14143
      29	    503		     55		       4	        0	 14143
      30	    291		    570		       4	        0	 14143
      31	    456		     62		       4	        0	 14143
      32	    199		    176		       4	        0	 14143
      33	    830		    766		       4	        0	 14143
      34	    103		    522		       4	        0	 14143
      35	    446		    883		       4	        3	  1942
      36	    200		    542		       4	        0	 14143
      37	    176		    620		       4	        3	  1754
      38	    464		    424		       4	        0	 14143
      39	    376		    684		       4	        0	 14143
      40	    885		    288		       4	        0	 14143
      41	    185		    378		       4	        0	 14143
      42	    635		    996		       4	        0	 14143
      43	    450		    204		       4	        0	 14143
      44	    403		    552		       4	        0	 14143
      45	    754		    527		       4	        3	  1442
      46	    861		    923		       4	        0	 14143
      47	    296		    415		       4	        2	  1983
      48	     16		    149		       4	        0	 14143
      49	    873		    885		       4	        0	 14143
      50	    655		    289		       4	        0	 14143
      51	    117		    714		       4	        0	 14143
      52	    621		    769		       4	        1	  1957
      53	    512		    123		       4	        0	 14143
      54	    881		    923		       4	        0	 14143
      55	    420		     77		       4	        1	  1548
      56	    164		    888		       4	        0	 14143
      57	    555		    833		       4	        0	 14143
      58	   1000		    606		       4	        0	 14143
      59	    626		    425		       4	        0	 14143
      60	    921		    424		       4	        0	 14143
      61	    869		     87		       4	        0	 14143
      62	    599		    602		       4	        0	 14143
      63	    171		     52		       4	        0	 14143
      64	    796		    238		       4	        0	 14143
      65	    990		    284		       4	        0	 14143
      66	    758		    128		       4	        0	 14143
      67	    694		    825		       4	        0	 14143
      68	    639		    424		       4	        0	 14143
      69	    144		    169		       4	        0	 14143
      70	    502		    541		       4	        0	 14143
      71	    995		    267		       4	        0	 14143
      72	    576		    473		       4	        0	 14143
      73	    218		    970		       4	        0	 14143
      74	    212		    218		       4	        0	 14143
      75	    794		    159		       4	        3	  1602
      76	    386		    932		       4	        1	   824
      77	    851		    966		       4	        0	 14143
      78	    819		    760		       4	        0	 14143
      79	    287		    821		       4	        0	 14143
      80	    625		    704		       4	        0	 14143
      81	    358		    663		       4	        0	 14143
      82	    911		    758		       4	        0	 14143
      83	    291		    152		       4	        0	 14143
      84	    902		    523		       4	        0	 14143
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	     42		    363		     0		 14143
       1	    477		    266		     1		  2260
       2	    641		    444		     1		  1040
       3	    458		    110		     1		  2572
       4	    438		    512		     1		  2205
       5	    426		    677		     1		  1684
       6	    381		    670		     1		  1376
       7	    868		    818		     2		  2734
       8	    894		    212		     1		  1495
       9	    898		    743		     1		  1198
      10	    842		    104		     1		  1605
      11	     95		    222		     1		  2601
      12	    565		    532		     1		  1156
      13	    157		     36		     2		  2293
      14	    666		    308		     1		  1271
      15	    772		     20		     1		  2308
      16	    647		    760		     1		  2126
      17	    276		    595		     2		  2266
      18	    944		    436		     3		  1718
      19	    770		    502		     1		  1946
      20	    568		    721		     1		  2022
      21	    465		    437		     1		  2727
      22	     58		    327		     1		  1674
      23	    307		    455		     1		  2630
      24	    453		    334		     1		  2169
      25	    176		    217		     1		  1415
      26	    929		     61		     1		  2626
      27	    577		    775		     1		  2190
      28	    797		    947		     1		  1300
      29	    195		    145		     1		  2350
      30	    401		    947		     1		  2264
      31	    548		    662		     1		  2839
      32	     36		    801		     3		  1643
      33	    681		    625		     1		  2709
      34	    256		    792		     1		  1410
      35	    125		    626		     3		  1923
      36	    205		    180		     1		  2071
      37	    960		    532		     2		  2073
      38	      4		    808		     1		  2199
      39	    793		     49		     1		  2684
      40	    447		    208		     1		  1775
      41	    249		    934		     1		  2440
      42	    458		    212		     1		  2408
      43	    521		    366		     1		  1447
      44	    433		      4		     1		  1066
      45	    554		    426		     1		  1803
      46	    787		    747		     2		  1391
      47	    289		    280		     1		  1337
      48	    824		    782		     2		  2672
      49	     28		    228		     2		  1707
      50	    319		    632		     1		  2324
      51	    289		    475		     1		  1079
      52	    472		    285		     1		  2909
      53	    700		    524		     1		  1321
      54	    898		    912		     1		  2166
      55	    546		    486		     1		  1677
      56	    737		    912		     1		  1695
      57	    894		    132		     1		  2272
      58	    635		    963		     1		  2689
      59	    712		     14		     1		  2850
      60	    911		    447		     1		  1800
      61	    731		    647		     2		  2107
      62	    600		    109		     1		  2702
      63	    429		    633		     1		  2038
      64	    391		    182		     1		  1663
      65	     84		    815		     4		  2994
      66	    744		     54		     1		  2631
      67	    931		     17		     2		  1466
      68	    342		    490		     1		  2420
      69	    961		    561		     1		  1648
      70	    684		     38		     1		  1631
      71	    761		    116		     1		  1105
      72	    804		    613		     1		  1343
      73	    930		    340		     1		  1581
      74	    882		    461		     1		  1918
      75	    396		    246		     2		  1443
      76	    723		    983		     1		  2891
      77	    344		    774		     1		  2403
      78	    929		    933		     3		  2418
      79	    871		    193		     1		  1224
      80	    695		    212		     4		  2108
      81	     16		    511		     3		  2276
      82	    812		    751		     1		  2047
      83	    348		    900		     2		  2782
      84	    737		    352		     1		  2918
      85	    985		    965		     1		  2248
      86	     27		    421		     4		  2704
      87	    745		    540		     1		  1976
      88	     22		    736		     1		  1664
      89	    698		    912		     1		  2708
      90	    719		    109		     1		  1395
      91	    930		    724		     1		  2804
      92	    714		    809		     1		  1195
      93	    420		    376		     1		  2955
      94	     75		    251		     1		  1518
      95	    147		    824		     1		  1565
      96	    700		    918		     1		  2238
      97	    972		    450		     1		  1285
      98	    820		    401		     1		  1293
      99	    213		    325		     1		  2628
     100	    394		    717		     1		  1152
     101	    981		    801		     4		  1311
     102	    527		    599		     1		  1039
     103	    924		    679		     1		  1374
     104	     23		    309		     1		  2902
     105	    943		    748		     4		  2578
     106	    714		    682		     4		  1786
     107	    114		    316		     2		  2457
     108	    251		    881		     1		  1530
     109	    386		    618		     1		  1838
     110	    373		     95		     1		  1626
     111	    813		    614		     1		  1021
     112	    347		    178		     1		  1641
     113	     11		    331		     1		  2375
     114	    666		    815		     1		  1430
     115	     15		    951		     2		  1326
     116	    467		    827		     2		  1374
     117	    163		    463		     3		  1375
     118	    507		    728		     1		  2358
     119	      9		    211		     2		  2074
     120	    168		    480		     1		  2424
     121	    396		    700		     1		  2994
     122	    620		    218		     3		  2241
     123	    770		    229		     1		  1147
     124	    166		    272		     2		  1057
     125	    538		     45		     1		  2122
     126	    621		    135		     1		  1885
     127	    400		    104		     1		  2789
     128	    245		    119		     1		  1691
     129	     12		    708		     1		  1550
     130	     40		     69		     1		  1541
     131	    461		    259		     1		  2944
     132	    800		    396		     1		  1249
     133	    567		    927		     1		  1219
     134	    420		    606		     1		  2909
     135	     85		    494		     1		  2893
     136	    989		    665		     1		  1945
     137	     43		    950		     2		  2832
     138	    943		    607		     1		  2569
     139	    701		    400		     3		  1875
     140	    292		    807		     2		  1449
     141	    164		    485		     2		  1456
     142	   1000		    285		     2		  2594
     143	    516		    218		     1		  2449
     144	    545		    251		     1		  2352
     145	    735		    124		     3		  2844
     146	     15		    378		     1		  1837
     147	    370		    966		     1		  1509
     148	    128		    648		     1		  1496
     149	    582		    133		     1		  1104
     150	     78		    841		     1		  1168
     151	    146		    537		     1		  1638
     152	    915		    907		     3		  1221
     153	    131		    795		     1		  2304
     154	    839		    649		     2		  2587
     155	    990		    281		     2		  2270
     156	    144		     29		     1		  1471
     157	    697		    627		     1		  2554
     158	    797		    400		     4		  1993
     159	    768		    387		     1		  2640
     160	     83		    983		     1		  2598
     161	    487		    623		     2		  1433
     162	    357		    724		     1		  1460
     163	     34		    362		     1		  1797
     164	    866		     27		     1		  2449
     165	    158		    884		     3		  2267
     166	    358		    191		     1		  2642
     167	    840		    182		     4		  2065
     168	    231		     91		     1		  2622
     169	    474		    651		     4		  1122
     170	    447		    778		     1		  2733
     171	    255		    846		     1		  2480
     172	    507		    769		     1		  2431
     173	    379		    879		     1		  2749
     174	    221		    458		     1		  1446
     175	    891		    687		     1		  1521
     176	    126		    416		     1		  1099
     177	    702		    549		     1		  2892
     178	    753		    650		     1		  2373
     179	     37		    993		     1		  2986
     180	    937		    694		     1		  1039
     181	    862		    983		     1		  1937
     182	    269		    204		     1		  1530
     183	    903		    157		     1		  2227
     184	    897		    891		     1		  1258
     185	    132		    328		     1		  1760
     186	    339		    913		     1		  1329
     187	     99		    751		     1		  2867
     188	    801		    739		     1		  2171
     189	    725		    874		     2		  1318
     190	    329		    917		     4		  1371
     191	    650		    486		     3		  1772
     192	    956		    931		     1		  2021
     193	    788		    368		     2		  1736
     194	    364		    960		     1		  1017
     195	    423		    551		     1		  2073
     196	    903		    767		     2		  1276
     197	    642		    521		     1		  1825
     198	    715		    544		     1		  1942
     199	    824		    251		     1		  2899
     200	    446		    655		     1		  2236
     201	    807		    540		     1		  2840
     202	    108		    229		     1		  1939
     203	    265		    764		     1		  2041
     204	    168		    982		     1		  2578
     205	    545		    702		     1		  1227
     206	    982		    261		     1		  1259
     207	    400		    966		     1		  1006
     208	    256		    843		     1		  2927
     209	    717		    162		     2		  2282
     210	    915		    308		     1		  1336
     211	    406		    293		     2		  1851
     212	    873		    288		     2		  2714
     213	    827		    606		     1		  2661
     214	    328		    432		     2		  2994
     215	    420		    821		     1		  2851
     216	     83		    708		     4		  1800
     217	    765		    142		     1		  2219
     218	    437		    162		     1		  2422
     219	    308		    993		     1		  1823
     220	    809		    192		     1		  1914
     221	    455		    530		     1		  1603
     222	    314		    386		     1		  1627
     223	    572		    859		     4		  2368
     224	    101		    145		     1		  1151
     225	    634		    495		     1		  2050
