INSTANCE:	V40_C120
VEHICLES:	40
CUSTOMERS:	120
TIME UB:	14143
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    380		    569		       4	        0	 14143
       1	    831		    909		       4	        0	 14143
       2	    300		    254		       4	        2	  1756
       3	    530		    589		       4	        0	 14143
       4	    252		    359		       4	        0	 14143
       5	    928		    757		       4	        0	 14143
       6	    855		    543		       4	        0	 14143
       7	    378		    202		       4	        0	 14143
       8	    673		    516		       4	        0	 14143
       9	    415		    242		       4	        0	 14143
      10	    507		     49		       4	        0	 14143
      11	     56		    113		       4	        0	 14143
      12	    859		    343		       4	        1	   721
      13	    121		     15		       4	        0	 14143
      14	    945		    773		       4	        0	 14143
      15	    154		    804		       4	        0	 14143
      16	    575		     20		       4	        0	 14143
      17	    125		    526		       4	        0	 14143
      18	    703		    432		       4	        0	 14143
      19	    149		    401		       4	        1	  1599
      20	    857		     71		       4	        0	 14143
      21	    641		    941		       4	        0	 14143
      22	    623		    297		       4	        0	 14143
      23	    233		    933		       4	        0	 14143
      24	    662		    403		       4	        0	 14143
      25	    105		    209		       4	        0	 14143
      26	    454		    251		       4	        0	 14143
      27	    256		    247		       4	        0	 14143
      28	    191		    805		       4	        2	   828
      29	    486		    830		       4	        2	  1958
      30	    665		    809		       4	        0	 14143
      31	    665		    266		       4	        0	 14143
      32	    280		    296		       4	        0	 14143
      33	    213		    538		       4	        0	 14143
      34	    952		    712		       4	        0	 14143
      35	    795		    707		       4	        1	   822
      36	    359		    843		       4	        1	   710
      37	    269		    765		       4	        1	  1154
      38	     40		    514		       4	        3	  1924
      39	    665		    693		       4	        0	 14143
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    879		    444		     0		 14143
       1	    102		    765		     1		  1356
       2	     39		    192		     2		  1596
       3	     71		    978		     1		  2952
       4	    505		    538		     1		  2007
       5	    466		    636		     1		  1045
       6	    214		    671		     1		  2012
       7	    423		    708		     1		  1464
       8	    557		     87		     1		  2463
       9	    452		     76		     1		  2307
      10	    728		    299		     1		  2388
      11	    999		    132		     1		  2003
      12	    551		    747		     2		  2402
      13	    479		    473		     1		  2190
      14	    729		    182		     1		  2441
      15	    768		    403		     3		  1040
      16	     40		    197		     2		  1257
      17	    458		    748		     1		  1711
      18	    710		    401		     1		  1245
      19	    539		    853		     1		  2027
      20	    921		    710		     1		  2887
      21	    584		    464		     1		  1155
      22	    516		    574		     1		  2830
      23	    925		    999		     1		  1636
      24	    887		    720		     1		  1748
      25	     24		    425		     1		  2059
      26	    764		    395		     1		  2164
      27	    658		    852		     1		  1914
      28	    477		    630		     1		  2062
      29	    614		    695		     1		  2073
      30	    273		    160		     1		  1737
      31	    263		    444		     1		  1319
      32	    936		     16		     2		  2658
      33	    726		    536		     1		  2128
      34	    711		     20		     1		  1283
      35	     51		    651		     1		  2662
      36	    205		    145		     3		  1993
      37	    382		     74		     1		  1432
      38	    633		    164		     1		  1565
      39	    256		    417		     3		  1951
      40	    610		    489		     1		  1243
      41	    645		    251		     2		  1620
      42	    615		    624		     1		  2789
      43	    219		    607		     2		  1396
      44	    286		    215		     4		  1107
      45	    604		    382		     2		  2888
      46	    553		    932		     1		  2930
      47	    922		    495		     2		  1807
      48	    211		    815		     1		  1960
