INSTANCE:	V35_C105
VEHICLES:	35
CUSTOMERS:	105
TIME UB:	14143
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    600		    506		       4	        0	 14143
       1	    230		    519		       4	        0	 14143
       2	    655		    265		       4	        1	  1993
       3	    574		    129		       4	        0	 14143
       4	    930		     20		       4	        0	 14143
       5	    417		    394		       4	        0	 14143
       6	     63		    380		       4	        0	 14143
       7	    623		     23		       4	        0	 14143
       8	      4		    238		       4	        0	 14143
       9	    133		    788		       4	        0	 14143
      10	    119		    618		       4	        0	 14143
      11	    818		    983		       4	        0	 14143
      12	    124		    861		       4	        0	 14143
      13	    987		    632		       4	        1	   838
      14	    368		    186		       4	        0	 14143
      15	     86		    842		       4	        0	 14143
      16	    766		    421		       4	        0	 14143
      17	    491		     28		       4	        0	 14143
      18	    426		    953		       4	        0	 14143
      19	    466		    944		       4	        0	 14143
      20	    381		    322		       4	        3	   723
      21	    740		    493		       4	        0	 14143
      22	    377		    273		       4	        0	 14143
      23	    638		    761		       4	        3	  1014
      24	    726		    972		       4	        0	 14143
      25	    270		    609		       4	        0	 14143
      26	      9		    614		       4	        0	 14143
      27	    521		    231		       4	        0	 14143
      28	    172		    268		       4	        0	 14143
      29	    994		    381		       4	        0	 14143
      30	    431		    569		       4	        0	 14143
      31	    979		    733		       4	        0	 14143
      32	    564		     47		       4	        0	 14143
      33	    490		    562		       4	        0	 14143
      34	     96		    967		       4	        0	 14143
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    935		     50		     0		 14143
       1	    664		    219		     1		  2374
       2	     47		    417		     1		  1287
       3	     54		     43		     4		  1346
       4	    683		    793		     1		  2008
       5	    774		    161		     1		  2133
       6	     10		    659		     3		  2023
       7	    218		    236		     1		  1154
       8	    454		    946		     1		  2096
       9	    821		    874		     2		  1882
      10	    708		    545		     1		  1411
      11	    719		    643		     2		  2228
      12	    998		    835		     1		  1758
      13	    416		    181		     2		  1346
      14	    673		    182		     1		  2349
      15	    823		     44		     3		  1598
      16	    712		    507		     1		  1765
      17	     89		    462		     1		  2771
      18	    359		    200		     1		  2499
      19	     75		    907		     1		  2234
      20	    593		    963		     1		  2846
      21	     39		    994		     1		  2880
      22	    252		    872		     2		  1377
      23	    759		    454		     2		  1371
      24	    563		    303		     1		  1000
      25	    826		    491		     1		  1987
      26	    416		    115		     3		  2005
      27	    106		     74		     1		  1560
      28	    206		    314		     1		  1731
      29	    776		    518		     1		  2866
      30	    973		    142		     1		  2135
      31	    888		    977		     1		  2727
      32	    736		     69		     1		  1788
      33	     59		    285		     1		  1569
      34	    619		    761		     1		  2623
      35	    235		    167		     2		  1215
      36	     19		    163		     1		  1781
      37	    906		    245		     1		  2986
      38	    616		    102		     1		  1722
      39	    966		    561		     4		  1883
      40	    576		    490		     1		  1958
      41	    320		    667		     1		  1376
      42	    121		    945		     1		  1561
      43	    856		    610		     3		  1389
      44	    980		    578		     1		  1669
      45	    532		    735		     1		  2161
      46	    801		    306		     1		  1520
      47	    968		    345		     2		  1572
      48	     63		    720		     1		  2201
      49	    985		    363		     1		  2429
      50	    626		    386		     1		  1261
      51	    570		    372		     1		  2473
      52	    403		    530		     1		  1136
      53	    355		    321		     1		  1913
      54	    391		    944		     1		  2498
      55	    541		    534		     1		  2715
      56	    975		    484		     1		  2266
      57	    897		    137		     1		  1607
      58	     19		    615		     1		  1847
      59	    116		    476		     1		  1189
      60	    831		    821		     1		  2067
      61	    136		    203		     1		  2989
      62	    698		    150		     2		  1690
      63	     87		     21		     1		  1739
      64	    690		    994		     1		  2374
      65	     51		    838		     1		  2255
      66	    452		    875		     1		  2870
      67	    472		    220		     1		  2748
      68	    245		     70		     1		  2974
      69	    243		    966		     2		  3135
      70	    498		    837		     1		  1302
      71	    893		    742		     1		  1646
      72	    292		    547		     3		  1208
      73	    572		    654		     1		  2331
      74	    101		    766		     1		  1721
      75	    220		    540		     1		  1442
      76	    983		    708		     1		  2799
      77	    848		    194		     1		  2411
      78	    307		    560		     1		  2833
      79	    549		    707		     3		  1763
      80	    792		    162		     1		  2835
      81	    891		    289		     1		  1598
      82	    605		     35		     1		  2986
      83	    387		    831		     1		  2045
      84	    122		    235		     1		  1375
      85	    245		    461		     1		  2267
      86	    943		    731		     1		  2736
      87	    415		     64		     1		  1027
      88	    812		     81		     1		  1596
      89	    638		    676		     1		  2743
      90	    633		    725		     2		  2287
      91	    359		    566		     1		  1204
      92	    431		     29		     4		  2153
      93	    961		    486		     1		  1927
      94	    859		    981		     1		  1142
      95	    195		    553		     2		  2009
      96	    961		     93		     1		  2845
      97	    656		    510		     2		  1337
      98	    666		    530		     3		  2467
      99	    681		    697		     1		  2176
     100	    238		    613		     1		  1715
     101	     94		    601		     2		  2172
     102	    818		    617		     1		  2932
     103	    984		    269		     1		  1974
     104	    184		    345		     1		  1756
     105	    658		    321		     1		  2701
