INSTANCE:	V5_C10
VEHICLES:	5
CUSTOMERS:	10
TIME UB:	14143
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    882		    511		       4	        0	 14143
       1	    941		    977		       4	        2	   454
       2	    971		     80		       4	        0	 14143
       3	    453		    607		       4	        0	 14143
       4	    283		    376		       4	        0	 14143
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    727		    943		     0		 14143
       1	    627		    802		     1		  2042
       2	    581		    174		     4		  1996
       3	    676		    872		     1		  1997
       4	    219		    544		     3		  1987
       5	    338		    903		     1		  2711
       6	     60		    477		     1		  2000
       7	    898		    430		     1		  1728
       8	    139		    789		     1		  2918
       9	    965		    985		     1		  2768
      10	    930		    370		     1		  1700
