INSTANCE:	V100_C400
VEHICLES:	100
CUSTOMERS:	400
TIME UB:	14143
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    303		    519		       4	        0	 14143
       1	    506		     79		       4	        0	 14143
       2	    854		    578		       4	        0	 14143
       3	    760		     86		       4	        0	 14143
       4	    614		    455		       4	        0	 14143
       5	    302		    668		       4	        0	 14143
       6	    390		    128		       4	        1	  1354
       7	    758		    927		       4	        0	 14143
       8	    900		    932		       4	        3	  1599
       9	     30		    475		       4	        0	 14143
      10	    251		    712		       4	        1	   988
      11	    826		    143		       4	        0	 14143
      12	    320		    173		       4	        0	 14143
      13	      6		    769		       4	        0	 14143
      14	    309		    386		       4	        0	 14143
      15	    518		    824		       4	        2	   796
      16	    261		    945		       4	        0	 14143
      17	    184		    210		       4	        0	 14143
      18	    278		    663		       4	        0	 14143
      19	     27		    682		       4	        2	   976
      20	    452		    827		       4	        0	 14143
      21	    171		    111		       4	        0	 14143
      22	    732		     24		       4	        1	  1638
      23	    396		    290		       4	        0	 14143
      24	     33		    620		       4	        0	 14143
      25	    641		    952		       4	        0	 14143
      26	    587		    954		       4	        1	   839
      27	    396		    273		       4	        0	 14143
      28	    543		     40		       4	        1	  1301
      29	     81		     31		       4	        0	 14143
      30	    870		    441		       4	        0	 14143
      31	    274		    631		       4	        0	 14143
      32	    837		    168		       4	        0	 14143
      33	    487		     55		       4	        1	  1532
      34	    976		    106		       4	        0	 14143
      35	    359		     90		       4	        1	   167
      36	    462		    545		       4	        0	 14143
      37	    525		    987		       4	        0	 14143
      38	    606		    225		       4	        0	 14143
      39	    939		    330		       4	        0	 14143
      40	    632		    835		       4	        0	 14143
      41	    653		    688		       4	        0	 14143
      42	    516		    338		       4	        0	 14143
      43	    923		    742		       4	        1	  1933
      44	    423		    751		       4	        3	  1659
      45	    282		    175		       4	        0	 14143
      46	    858		    143		       4	        0	 14143
      47	    158		    397		       4	        0	 14143
      48	    315		    483		       4	        0	 14143
      49	    512		    271		       4	        0	 14143
      50	    328		    863		       4	        0	 14143
      51	    508		    970		       4	        0	 14143
      52	    710		     19		       4	        0	 14143
      53	    471		     35		       4	        2	  1188
      54	    491		    435		       4	        0	 14143
      55	    352		    815		       4	        0	 14143
      56	    451		    279		       4	        3	   885
      57	    533		    708		       4	        0	 14143
      58	    486		    761		       4	        0	 14143
      59	     51		    722		       4	        3	   685
      60	    643		     92		       4	        0	 14143
      61	    816		    212		       4	        1	  1045
      62	    542		    981		       4	        0	 14143
      63	    330		    780		       4	        0	 14143
      64	    581		    726		       4	        0	 14143
      65	    273		    129		       4	        0	 14143
      66	    723		    529		       4	        0	 14143
      67	    967		    287		       4	        0	 14143
      68	    381		    868		       4	        2	  1189
      69	    858		     79		       4	        0	 14143
      70	     92		    764		       4	        2	  1363
      71	    641		    199		       4	        0	 14143
      72	    350		    387		       4	        0	 14143
      73	    692		    288		       4	        0	 14143
      74	    213		    292		       4	        0	 14143
      75	    368		    906		       4	        0	 14143
      76	    265		    659		       4	        0	 14143
      77	    659		    205		       4	        0	 14143
      78	    313		    919		       4	        0	 14143
      79	    110		    412		       4	        2	   857
      80	    533		    300		       4	        0	 14143
      81	    437		    520		       4	        1	  1371
      82	     45		    413		       4	        1	   657
      83	    304		    855		       4	        0	 14143
      84	     92		    863		       4	        0	 14143
      85	    991		    578		       4	        1	  1024
