INSTANCE:	X-n164-k54
VEHICLES:	54
CUSTOMERS:	164
TIME UB:	8486
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    459		     43		       4	        1	   505
       1	    692		    467		       5	        0	  8486
       2	    400		    682		       4	        0	  8486
       3	    984		    435		       4	        0	  8486
       4	    989		    936		       5	        1	  2404
       5	    430		    570		       4	        3	  1253
       6	    501		    234		       4	        1	   800
       7	    914		    852		       5	        1	  1406
       8	    720		    226		       4	        2	  1285
       9	      5		    404		       5	        1	   741
      10	    391		    153		       4	        0	  8486
      11	    894		    395		       5	        2	  1511
      12	    846		    725		       4	        2	  1291
      13	     51		    597		       5	        0	  8486
      14	    413		    327		       5	        0	  8486
      15	     48		    202		       4	        1	   276
      16	    509		    572		       4	        2	   850
      17	    184		    742		       5	        3	  1287
      18	    844		    197		       4	        2	  1152
      19	    247		    413		       5	        0	  8486
      20	    387		    253		       5	        0	  8486
      21	    301		    893		       4	        0	  8486
      22	    181		    957		       5	        0	  8486
      23	    507		     89		       4	        0	  8486
      24	    148		    641		       5	        0	  8486
      25	    634		    301		       4	        1	  1308
      26	    608		    727		       5	        0	  8486
      27	    411		     59		       4	        3	   527
      28	    218		    360		       4	        2	   445
      29	    142		    257		       5	        0	  8486
      30	     74		    187		       5	        0	  8486
      31	     36		    459		       4	        1	   799
      32	    648		    809		       5	        1	  1271
      33	    158		    788		       5	        1	  1506
      34	    835		    397		       4	        3	  1510
      35	    207		    937		       4	        1	  1064
      36	    403		    172		       5	        0	  8486
      37	    341		    627		       4	        1	  1043
      38	    943		    122		       5	        0	  8486
      39	    132		     16		       5	        0	  8486
      40	    105		    188		       4	        0	  8486
      41	    301		    523		       4	        0	  8486
      42	    166		    178		       4	        0	  8486
      43	    546		    876		       4	        1	  1602
      44	    509		    379		       4	        0	  8486
      45	    719		    220		       4	        3	  1308
      46	     25		    205		       4	        1	   322
      47	    275		    415		       4	        4	   751
      48	    739		    102		       4	        1	  1042
      49	     94		    964		       5	        0	  8486
      50	    357		    374		       4	        1	  1031
      51	    547		     95		       5	        2	   811
      52	    935		    602		       4	        2	  1296
      53	     43		    108		       5	        0	  8486
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	      0		      0		     0		  8486
       1	     18		    761		     3		  2401
       2	    299		     16		     1		  1123
       3	     31		    168		     1		   656
       4	    242		    984		     1		  2362
       5	    612		    357		     1		  1896
       6	    663		    812		     1		  2730
       7	    487		    636		     1		  2374
       8	    993		    703		     1		  4367
       9	    672		    148		     1		  1572
      10	    506		    259		     2		  2202
      11	    953		    706		     1		  3210
      12	    888		    203		     4		  2727
      13	    107		    534		     1		  1158
      14	    772		    692		     1		  3619
      15	    475		    182		     1		  1232
      16	    828		    775		     1		  2494
      17	    655		    722		     1		  2693
      18	    918		    600		     1		  2343
      19	    460		    844		     1		  2854
      20	     44		     72		     2		   220
      21	    861		     67		     2		  2398
      22	    163		    416		     4		  1722
      23	    981		    503		     1		  2516
      24	    722		    397		     3		  2442
      25	    317		    903		     1		  2052
      26	    944		    106		     1		  3560
      27	    935		    192		     1		  2582
      28	    128		    376		     2		  1022
      29	    908		    176		     1		  2088
      30	    738		    793		     2		  2294
      31	    791		    498		     1		  2184
      32	    712		    751		     2		  2639
      33	    530		    693		     1		  2664
      34	    141		    673		     3		  1868
      35	    380		    544		     1		  2230
      36	    427		    853		     1		  3687
      37	    606		    949		     1		  3208
      38	     47		    557		     1		  2074
      39	    791		     67		     1		  1859
      40	    526		    842		     4		  2332
      41	    535		    216		     2		  1415
      42	    828		    214		     1		  3304
      43	    829		    352		     3		  2548
      44	    623		    473		     1		  2947
      45	    374		   1000		     1		  2645
      46	    726		    789		     2		  3268
      47	    159		    743		     1		  1632
      48	    755		    946		     3		  4713
      49	    978		    261		     2		  3305
      50	    709		    153		     2		  2780
      51	    876		    370		     2		  2943
      52	    604		    107		     1		  2361
      53	    117		    709		     1		  1731
      54	    348		    744		     2		  3083
      55	    476		    204		     1		  1956
      56	    948		    710		     1		  4628
      57	    414		    685		     1		  1768
      58	    358		     66		     3		   842
      59	    196		    732		     1		  1886
      60	    283		    343		     3		  1103
      61	    456		    931		     3		  2402
      62	      5		    468		     2		  1295
      63	    555		    414		     1		  2263
      64	    558		    360		     2		  1730
      65	    641		    424		     1		  3012
      66	    777		    947		     2		  4276
      67	    852		     45		     1		  2536
      68	      5		    686		     1		  2311
      69	    905		    968		     1		  3686
      70	    492		    971		     2		  2926
      71	    817		    114		     1		  2065
      72	    651		    941		     1		  4291
      73	    817		    643		     1		  2391
      74	    735		    937		     1		  4503
      75	    333		    829		     2		  2961
      76	    223		    584		     2		  2247
      77	    306		    412		     2		  1758
      78	    209		    663		     1		  1775
      79	    206		    549		     1		  2016
      80	    542		    691		     2		  2134
      81	    296		     10		     1		  1055
      82	    215		    747		     2		  1893
      83	      9		    553		     1		  1390
      84	    382		    800		     2		  3363
      85	    824		    612		     1		  2526
      86	    481		    574		     2		  2184
      87	    169		    950		     1		  2414
      88	    350		    608		     1		  1533
      89	    396		    536		     1		  2123
      90	    359		    339		     1		  1876
      91	    798		    917		     1		  2891
      92	     10		    569		     4		  1222
      93	    813		     10		     2		  2740
      94	    569		    627		     3		  2903
      95	    738		    487		     1		  2845
      96	    508		    327		     2		  1800
      97	    158		    986		     1		  2204
      98	    983		    244		     2		  4047
      99	    637		    109		     3		  1715
     100	    177		    207		     4		  1028
     101	    361		    972		     2		  3964
     102	    365		    701		     1		  1595
     103	    582		    957		     2		  2853
     104	    712		    996		     2		  2477
     105	    932		    452		     2		  2236
     106	    847		    981		     3		  3228
     107	     60		     66		     2		   318
     108	    252		    267		     1		   848
     109	    944		    435		     1		  4126
     110	    338		    688		     1		  2903
     111	    900		    168		     1		  2789
     112	    583		    871		     2		  3071
     113	    852		     59		     1		  1922
     114	    921		     72		     1		  3000
     115	    845		    534		     3		  3277
     116	    812		    354		     3		  2597
     117	    590		    575		     1		  2246
     118	    930		    128		     2		  1941
     119	    832		    466		     2		  2390
     120	    285		    346		     1		  1003
     121	    548		    976		     2		  3309
     122	     32		    531		     2		  1432
     123	    966		     58		     3		  3348
     124	     31		     40		     3		   176
     125	    162		    539		     1		  1514
     126	    621		    425		     2		  2719
     127	    802		    495		     1		  3720
     128	    385		    493		     1		  2444
     129	    769		    329		     1		  2179
     130	    921		     15		     1		  2920
     131	     64		    106		     2		   470
     132	    854		    678		     1		  3382
     133	    103		    285		     3		  1179
     134	    304		    739		     2		  3080
     135	    398		    212		     3		  1779
     136	    335		    459		     1		  1752
     137	    400		    255		     1		  1206
     138	    935		    851		     1		  4719
     139	    179		    147		     1		   588
     140	    822		    749		     1		  3399
     141	     60		     32		     3		   182
     142	    829		    992		     1		  4839
     143	    783		    760		     1		  3085
     144	    321		    463		     3		  2075
     145	     32		    134		     1		   502
     146	    218		    490		     2		  1361
     147	     44		    456		     2		  1302
     148	    896		    875		     1		  2848
     149	    424		    936		     1		  3697
     150	    639		    505		     3		  2878
     151	    479		    341		     3		  2042
     152	    709		    700		     3		  3780
     153	    235		    795		     1		  2648
     154	    557		    130		     2		  2268
     155	    270		    964		     1		  3797
     156	    482		    320		     1		  2234
     157	     60		    761		     2		  2687
     158	    836		    272		     2		  3053
     159	    961		    329		     1		  2098
     160	    819		    754		     1		  2636
     161	    176		    910		     1		  1911
     162	    640		    892		     1		  2889
     163	    838		     79		     2		  2099
     164	    552		    232		     2		  1660
