INSTANCE:	X-n79-k26
VEHICLES:	26
CUSTOMERS:	79
TIME UB:	8486
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    802		    185		       5	        0	  8486
       1	    641		    141		       5	        3	  1216
       2	    737		     95		       5	        3	  1230
       3	    908		    849		       5	        0	  8486
       4	    829		    283		       4	        0	  8486
       5	    961		    162		       5	        2	  1239
       6	    490		    185		       5	        0	  8486
       7	    925		    627		       4	        2	  2122
       8	    603		    140		       5	        0	  8486
       9	    669		    159		       5	        1	   845
      10	    724		    315		       4	        2	  1217
      11	    775		    159		       5	        0	  8486
      12	    869		    204		       4	        1	  1455
      13	    798		    642		       4	        1	  1631
      14	    544		    327		       4	        1	   872
      15	    890		    200		       5	        0	  8486
      16	    574		    195		       4	        1	  1148
      17	    992		    868		       5	        0	  8486
      18	    625		    138		       5	        0	  8486
      19	    959		    743		       4	        1	  2282
      20	    943		    290		       4	        0	  8486
      21	    865		    817		       5	        1	  2233
      22	    927		    705		       5	        0	  8486
      23	    674		    183		       4	        2	   979
      24	    923		    339		       4	        0	  8486
      25	    495		    244		       4	        2	   964
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	      0		      0		     0		  8486
       1	    615		    190		     2		  2140
       2	    983		    684		     1		  2931
       3	    569		    146		     1		  1294
       4	    969		    841		     2		  4988
       5	    607		    256		     2		  2377
       6	    936		    274		     1		  3720
       7	    650		    221		     5		  2111
       8	    943		    547		     2		  2500
       9	    789		    172		     1		  2595
      10	    632		    209		     1		  2503
      11	    849		    163		     2		  2718
      12	    618		    147		     1		  1519
      13	    925		    192		     1		  3124
      14	    903		    460		     3		  3135
      15	    666		    368		     1		  2254
      16	    906		    622		     1		  3533
      17	    833		    185		     2		  2073
      18	    411		    136		     1		  1108
      19	    989		    691		     1		  4581
      20	    601		    221		     1		  1954
      21	    429		    500		     2		  2179
      22	    522		    218		     3		  2183
      23	    760		    346		     2		  2027
      24	    720		     99		     1		  1854
      25	    951		    705		     1		  4137
      26	    898		    154		     1		  1928
      27	    953		    661		     2		  4639
      28	    425		    212		     1		  1496
      29	    900		    649		     1		  2698
      30	    872		    161		     2		  2784
      31	    966		    478		     1		  4223
      32	    974		    694		     1		  3144
      33	    598		    122		     3		  1570
      34	    715		    230		     1		  2561
      35	    777		    693		     1		  2159
      36	    890		    231		     1		  2934
      37	    775		    230		     1		  2303
      38	    643		    163		     1		  1896
      39	    849		    183		     1		  3036
      40	    998		    675		     2		  3264
      41	    619		    495		     2		  1805
      42	    844		     67		     3		  3085
      43	    861		    276		     1		  2929
      44	    888		    679		     1		  3866
      45	    869		    766		     2		  3188
      46	    852		    110		     1		  2710
      47	    976		    143		     1		  3375
      48	    921		    783		     2		  4737
      49	    688		    211		     3		  1813
      50	    857		    199		     2		  2303
      51	    758		    636		     1		  2260
      52	    990		    213		     1		  3843
      53	    973		    806		     2		  4666
      54	    748		    240		     1		  3063
      55	    933		    664		     1		  2912
      56	    770		    172		     3		  2636
      57	    616		    250		     1		  1697
      58	    641		    146		     2		  1382
      59	    867		    199		     1		  1892
      60	    711		    277		     4		  1593
      61	    893		    778		     2		  3350
      62	    685		     11		     2		  1914
      63	    646		    260		     3		  1630
      64	    849		    185		     1		  2361
      65	    918		    400		     2		  3830
      66	    645		    144		     3		  2588
      67	    931		    686		     2		  2573
      68	    582		    212		     2		  1512
      69	   1000		    309		     1		  2127
      70	    572		    192		     3		  1268
      71	    676		    183		     1		  1645
      72	    989		     59		     3		  2459
      73	    582		     39		     2		  1318
      74	    686		    188		     3		  2034
      75	    995		    720		     2		  3563
      76	    603		    126		     3		  2125
      77	    657		    185		     2		  1611
      78	    661		    174		     1		  1626
      79	    614		    195		     3		  1334
