INSTANCE:	V30_C60
VEHICLES:	30
CUSTOMERS:	60
TIME UB:	14143
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    751		    405		       4	        0	 14143
       1	    785		    575		       4	        0	 14143
       2	    127		    506		       4	        0	 14143
       3	    407		    564		       4	        0	 14143
       4	    580		    570		       4	        3	  1367
       5	    572		    874		       4	        0	 14143
       6	    334		     86		       4	        0	 14143
       7	    688		    743		       4	        0	 14143
       8	    456		    821		       4	        0	 14143
       9	    284		    712		       4	        1	  1973
      10	    659		    410		       4	        0	 14143
      11	    784		    943		       4	        0	 14143
      12	    265		     30		       4	        0	 14143
      13	    620		    803		       4	        0	 14143
      14	    102		    602		       4	        2	  1862
      15	    717		     41		       4	        0	 14143
      16	    626		    332		       4	        0	 14143
      17	    125		    378		       4	        0	 14143
      18	    553		    176		       4	        0	 14143
      19	    303		    643		       4	        0	 14143
      20	     59		    439		       4	        0	 14143
      21	    848		    716		       4	        0	 14143
      22	    883		    371		       4	        0	 14143
      23	    985		     54		       4	        0	 14143
      24	    404		    716		       4	        0	 14143
      25	    839		    733		       4	        0	 14143
      26	    726		     82		       4	        0	 14143
      27	    403		    465		       4	        0	 14143
      28	    757		    455		       4	        2	  1774
      29	    663		    915		       4	        0	 14143
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    383		    330		     0		 14143
       1	    529		    598		     1		  2420
       2	    506		    307		     1		  2263
       3	    280		    881		     1		  1077
       4	    373		    323		     1		  1050
       5	    407		    727		     2		  2843
       6	    708		    188		     1		  1752
       7	     43		    215		     1		  1937
       8	     40		    145		     1		  2283
       9	    473		    821		     1		  1751
      10	    737		    191		     1		  1231
      11	    707		    265		     1		  2824
      12	    446		    202		     1		  2199
      13	    792		    803		     1		  2482
      14	    760		    502		     1		  1439
      15	    808		    208		     1		  2878
      16	    887		    906		     1		  2874
      17	    981		    816		     1		  2715
      18	    519		    310		     1		  1668
      19	    285		    333		     1		  1885
      20	    369		    102		     1		  1242
      21	    636		     96		     1		  2166
      22	    763		    718		     1		  1062
      23	    766		    828		     1		  2596
      24	    777		    688		     1		  1358
      25	    263		    251		     1		  2580
      26	    123		    850		     2		  2416
      27	    996		    243		     1		  1957
      28	    285		    256		     1		  1310
      29	    922		    662		     1		  2505
      30	    423		    246		     1		  1856
      31	    425		    790		     1		  1176
      32	    394		    325		     1		  1678
      33	    200		    850		     1		  1397
      34	    566		    854		     1		  2853
      35	    617		    590		     1		  2800
      36	    301		    877		     1		  2798
      37	    132		    644		     1		  1355
      38	    772		    342		     1		  1759
      39	    403		    282		     1		  1760
      40	    796		    781		     1		  1711
      41	    857		    141		     1		  2923
      42	     20		    731		     1		  2061
      43	    140		    548		     1		  2925
      44	    158		     36		     1		  2843
      45	    647		    212		     1		  2420
      46	    728		    497		     1		  2770
      47	    509		    231		     1		  1773
      48	    997		    685		     1		  1301
      49	    431		    735		     1		  1781
      50	    968		    973		     1		  2683
      51	    945		    894		     2		  2521
      52	     84		    623		     1		  2534
      53	    403		    664		     1		  2440
      54	    270		    710		     1		  2258
      55	    598		    113		     1		  2088
      56	    960		     84		     1		  2425
      57	    122		    888		     1		  1741
      58	     80		    831		     2		  2014
      59	    294		    447		     1		  2320
      60	    732		    226		     1		  2356
