INSTANCE:	V10_C20
VEHICLES:	10
CUSTOMERS:	20
TIME UB:	14143
VEHICLE SECTION
VEH. NO.	X_COORD		Y_COORD		CAPACITY	OCCUPANCY	Arr. T
       0	    234		    988		       4	        0	 14143
       1	    176		    319		       4	        0	 14143
       2	    643		    789		       4	        0	 14143
       3	    640		    870		       4	        3	   800
       4	     48		    391		       4	        2	  1665
       5	    574		    438		       4	        0	 14143
       6	    389		    373		       4	        0	 14143
       7	     40		    107		       4	        0	 14143
       8	    543		    479		       4	        0	 14143
       9	    959		    241		       4	        0	 14143
CUSTOMER SECTION
CUST. NO.	X_COORD		Y_COORD		DEMAND		Arr. T
       0	    720		    327		     0		 14143
       1	    849		    257		     1		  2069
       2	    143		    184		     1		  1622
       3	    398		    194		     1		  1227
       4	    896		    814		     1		  1900
       5	    805		    423		     2		  2809
       6	     30		    256		     1		  1552
       7	    446		    591		     2		  1607
       8	    450		    604		     1		  1898
       9	    378		    647		     1		  2493
      10	     27		    912		     1		  2020
      11	    536		    150		     4		  2230
      12	    816		    371		     1		  2130
      13	    876		    284		     1		  1934
      14	    894		     16		     1		  2409
      15	    433		    181		     1		  2751
      16	    436		    395		     2		  1483
      17	    988		    393		     1		  2416
      18	    758		    617		     1		  2261
      19	    388		    452		     1		  1419
      20	     77		    607		     3		  1180
